L	site	observable	prior	true	Delta	G	G_max
16	1	ZZ onsite	chi4_tavg	-0.5999658153249786	0.1874599991611383	8.770627132548949	48.00058425150426
16	1	ZZ onsite	chi8_tavg	-0.5999658153249786	0.0391240533217011	40.66858952939371	48.00058425150426
16	1	ZZ up-up r=1	chi2	-0.5185550371021977	0.4814449628974048	1.1572921531775051	35.207006063799895
16	1	ZZ up-up r=1	chi4	-0.5185550371021977	0.3385396616536469	2.2654557658144947	35.207006063799895
16	1	ZZ up-up r=1	chi8	-0.5185550371021977	0.18062658542371524	6.858259131786814	35.207006063799895
16	1	ZZ up-up r=1	exact	-0.5185550371021977	0.0	35.207006063799895	35.207006063799895
16	1	ZZ up-up r=1	chi2_tavg	-0.5185550371021977	0.2183980706311568	4.9966047179391975	35.207006063799895
16	1	ZZ up-up r=1	chi4_tavg	-0.5185550371021977	0.008540314850866926	34.904138335271995	35.207006063799895
16	1	ZZ up-up r=1	chi8_tavg	-0.5185550371021977	0.0003439310002723017	35.20731553281202	35.207006063799895
16	1	SzSz r=1	chi2	-0.10792602832344478	0.14207397167645586	0.5815233863860509	25.006740543324902
16	1	SzSz r=1	chi4	-0.10792602832344478	0.07370761900352918	2.016486618594571	25.006740543324902
16	1	SzSz r=1	chi8	-0.10792602832344478	0.039451502125449234	5.805847223732584	25.006740543324902
16	1	SzSz r=1	exact	-0.10792602832344478	0.0	25.006740543324902	25.006740543324902
16	1	SzSz r=1	chi2_tavg	-0.10792602832344478	0.07631224860989386	1.860699100849641	25.006740543324902
16	1	SzSz r=1	chi4_tavg	-0.10792602832344478	0.009983558550673483	18.219942184838914	25.006740543324902
16	1	SzSz r=1	chi8_tavg	-0.10792602832344478	0.0013047838674723755	24.45236696626423	25.006740543324902
16	1	hop up r=1	chi2	0.48796467303551444	0.48796467303551444	1.0	26.550748507245913
16	1	hop up r=1	chi4	0.48796467303551444	-0.15759028630819544	7.786848063421168	26.550748507245913
16	1	hop up r=1	chi8	0.48796467303551444	-0.07824957479844558	17.175176999414848	26.550748507245913
16	1	hop up r=1	exact	0.48796467303551444	0.0	26.550748507245913	26.550748507245913
16	1	hop up r=1	chi2_tavg	0.48796467303551444	0.48796467303551444	1.0	26.550748507245913
16	1	hop up r=1	chi4_tavg	0.48796467303551444	0.2162396910313058	4.306665401949335	26.550748507245913
16	1	hop up r=1	chi8_tavg	0.48796467303551444	0.03360543562424467	22.89859620725049	26.550748507245913
16	2	n	chi2	0.999999937976124	-6.202387559106626e-8	0.9999989230786485	0.9999997184737729
16	2	n	chi4	0.999999937976124	3.5292354594318454e-8	0.9999998697395769	0.9999997184737729
16	2	n	chi8	0.999999937976124	-7.05036780068724e-8	0.9999998869444564	0.9999997184737729
16	2	n	exact	0.999999937976124	0.0	0.9999997184737729	0.9999997184737729
16	2	n	chi2_tavg	0.999999937976124	-6.202387503595475e-8	1.0000000198321006	0.9999997184737729
16	2	n	chi4_tavg	0.999999937976124	-6.309806233062432e-8	1.0000000144925116	0.9999997184737729
16	2	n	chi8_tavg	0.999999937976124	-6.462991652966821e-8	1.000000025378874	0.9999997184737729
16	2	Sz	chi2	6.131426665001438e-8	-2.0521006932616714e-7	1.0000005105492198	1.000000070626515
16	2	Sz	chi4	6.131426665001438e-8	4.2194625876623704e-8	0.9999999631516268	1.000000070626515
16	2	Sz	chi8	6.131426665001438e-8	3.2190779323398866e-8	1.0000000621920444	1.000000070626515
16	2	Sz	exact	6.131426665001438e-8	0.0	1.000000070626515	1.000000070626515
16	2	Sz	chi2_tavg	6.131426665001438e-8	6.622257378664234e-8	0.9999999905974775	1.000000070626515
16	2	Sz	chi4_tavg	6.131426665001438e-8	6.475625786243425e-8	0.9999999942174168	1.000000070626515
16	2	Sz	chi8_tavg	6.131426665001438e-8	6.724405772715973e-8	0.9999999906082536	1.000000070626515
16	2	DoubleOcc	chi2	0.10000881077002452	0.10000881077002452	2.391062588402448	31.349596115075787
16	2	DoubleOcc	chi4	0.10000881077002452	0.03472880470416584	13.794739212437412	31.349596115075787
16	2	DoubleOcc	chi8	0.10000881077002452	-0.00044021808490354863	31.2278428115812	31.349596115075787
16	2	DoubleOcc	exact	0.10000881077002452	0.0	31.349596115075787	31.349596115075787
16	2	DoubleOcc	chi2_tavg	0.10000881077002452	0.10000881077002452	2.39106270002392	31.349596115075787
16	2	DoubleOcc	chi4_tavg	0.10000881077002452	0.04686526385446116	9.078497950136487	31.349596115075787
16	2	DoubleOcc	chi8_tavg	0.10000881077002452	0.009781276628675034	30.065402591188402	31.349596115075787
16	2	ZZ onsite	chi2	-0.5999646328721495	0.40003536712784993	2.559943867104835	55.46762935116002
16	2	ZZ onsite	chi4	-0.5999646328721495	0.1389151482319535	18.42892478037662	55.46762935116002
16	2	ZZ onsite	chi8	-0.5999646328721495	-0.0017607313322580698	54.92881046873415	55.46762935116002
16	2	ZZ onsite	exact	-0.5999646328721495	0.0	55.46762935116002	55.46762935116002
16	2	ZZ onsite	chi2_tavg	-0.5999646328721495	0.4000353671278495	2.5599438671048405	55.46762935116002
16	2	ZZ onsite	chi4_tavg	-0.5999646328721495	0.1874611816139674	11.07463206368751	55.46762935116002
16	2	ZZ onsite	chi8_tavg	-0.5999646328721495	0.0391252357745302	54.92405315717825	55.46762935116002
16	2	ZZ up-up r=1	chi2	-0.5185614061923609	-0.179573819223243	7.228855188607379	43.3733768775168
16	2	ZZ up-up r=1	chi4	-0.5185614061923609	-0.23050771456131014	4.6718560307641	43.3733768775168
16	2	ZZ up-up r=1	chi8	-0.5185614061923609	-0.040876066279128376	35.05751811111693	43.3733768775168
16	2	ZZ up-up r=1	exact	-0.5185614061923609	0.0	43.3733768775168	43.3733768775168
16	2	ZZ up-up r=1	chi2_tavg	-0.5185614061923609	0.21839170154099363	4.967969653744103	43.3733768775168
16	2	ZZ up-up r=1	chi4_tavg	-0.5185614061923609	0.008533945760703765	42.62804549088341	43.3733768775168
16	2	ZZ up-up r=1	chi8_tavg	-0.5185614061923609	0.00033756191010914094	43.36245272728494	43.3733768775168
16	2	SzSz r=1	chi2	-0.10792711777651728	-0.023180221034237808	10.338568918534577	23.373920772178458
16	2	SzSz r=1	chi4	-0.10792711777651728	-0.033249271303123495	6.874184650263666	23.373920772178458
16	2	SzSz r=1	chi8	-0.10792711777651728	-0.009106125314103472	20.771525351674985	23.373920772178458
16	2	SzSz r=1	exact	-0.10792711777651728	0.0	23.373920772178458	23.373920772178458
16	2	SzSz r=1	chi2_tavg	-0.10792711777651728	0.07631115915682135	1.8809813499509118	23.373920772178458
16	2	SzSz r=1	chi4_tavg	-0.10792711777651728	0.009982469097600977	19.17649997487206	23.373920772178458
16	2	SzSz r=1	chi8_tavg	-0.10792711777651728	0.0013036944143998697	23.6682928574051	23.373920772178458
16	2	hop up r=1	chi2	0.4879741493082548	0.4879741493082548	1.0	29.523522212583142
16	2	hop up r=1	chi4	0.4879741493082548	0.4879741493082548	1.0	29.523522212583142
16	2	hop up r=1	chi8	0.4879741493082548	0.024165543427454583	28.146187976417355	29.523522212583142
16	2	hop up r=1	exact	0.4879741493082548	0.0	29.523522212583142	29.523522212583142
16	2	hop up r=1	chi2_tavg	0.4879741493082548	0.4879741493082548	1.0	29.523522212583142
16	2	hop up r=1	chi4_tavg	0.4879741493082548	0.21624916730404614	4.548031104999895	29.523522212583142
16	2	hop up r=1	chi8_tavg	0.4879741493082548	0.03361491189698501	26.67672529081159	29.523522212583142
16	3	n	chi2	0.9999999525481831	-4.745181569898449e-8	1.0000002071627556	1.0000000268629363
16	3	n	chi4	0.9999999525481831	-3.7352314463667824e-8	0.9999999912634108	1.0000000268629363
16	3	n	chi8	0.9999999525481831	-6.094387261512679e-8	0.9999999896984236	1.0000000268629363
16	3	n	exact	0.9999999525481831	0.0	1.0000000268629363	1.0000000268629363
16	3	n	chi2_tavg	0.9999999525481831	-4.7451815921029095e-8	1.0000000013975685	1.0000000268629363
16	3	n	chi4_tavg	0.9999999525481831	-4.8526003215698665e-8	1.000000000734566	1.0000000268629363
16	3	n	chi8_tavg	0.9999999525481831	-5.005785741474256e-8	1.000000001092838	1.0000000268629363
16	3	Sz	chi2	-5.626095673713638e-8	6.719275376963132e-7	1.0000028478416594	1.000000121657791
16	3	Sz	chi4	-5.626095673713638e-8	-9.504835293480673e-8	0.9999998273637862	1.000000121657791
16	3	Sz	chi8	-5.626095673713638e-8	-8.161032130291068e-8	0.9999999288305302	1.000000121657791
16	3	Sz	exact	-5.626095673713638e-8	0.0	1.000000121657791	1.000000121657791
16	3	Sz	chi2_tavg	-5.626095673713638e-8	-5.135264960050842e-8	1.0000000191963758	1.000000121657791
16	3	Sz	chi4_tavg	-5.626095673713638e-8	-5.2818965524716506e-8	1.000000015688638	1.000000121657791
16	3	Sz	chi8_tavg	-5.626095673713638e-8	-5.033116565999104e-8	1.0000000285942807	1.000000121657791
16	3	DoubleOcc	chi2	0.10001165677680118	0.10001165677680118	2.2608006092225015	28.831343084693923
16	3	DoubleOcc	chi4	0.10001165677680118	0.04315767750206537	9.30928735044473	28.831343084693923
16	3	DoubleOcc	chi8	0.10001165677680118	0.00085454153329384	28.897846799466006	28.831343084693923
16	3	DoubleOcc	exact	0.10001165677680118	0.0	28.831343084693923	28.831343084693923
16	3	DoubleOcc	chi2_tavg	0.10001165677680118	0.10001165677680118	2.2608003385237807	28.831343084693923
16	3	DoubleOcc	chi4_tavg	0.10001165677680118	0.04686810986123782	8.265486495855761	28.831343084693923
16	3	DoubleOcc	chi8_tavg	0.10001165677680118	0.009784122635451697	26.70637360419171	28.831343084693923
16	3	ZZ onsite	chi2	-0.599953277989164	0.4000467220108348	2.2451795123059632	51.52663402018234
16	3	ZZ onsite	chi4	-0.599953277989164	0.17263078471288618	10.281496926701456	51.52663402018234
16	3	ZZ onsite	chi8	-0.599953277989164	0.0034182880209175925	51.57901829335538	51.52663402018234
16	3	ZZ onsite	exact	-0.599953277989164	0.0	51.52663402018234	51.52663402018234
