W	LX	geometry	U	Hvar	prior	kind	start	l	true	prior_val
1	32	cylinder	2.0	2.251e-11	chi2	P	10	5	-0.218099567791	-1.000000000000
1	32	cylinder	2.0	2.251e-11	chi2	P	10	6	0.181921193043	1.000000000000
1	32	cylinder	2.0	2.251e-11	chi2	P	10	7	-0.210518992997	-1.000000000000
1	32	cylinder	2.0	2.251e-11	chi2	P	10	8	0.173703632924	1.000000000000
1	32	cylinder	2.0	2.251e-11	chi2	P	10	9	-0.207449647679	-1.000000000000
1	32	cylinder	2.0	2.251e-11	chi2	P	10	10	0.169463197229	1.000000000000
1	32	cylinder	2.0	2.251e-11	chi2	P	10	11	-0.206958884502	-1.000000000000
1	32	cylinder	2.0	2.251e-11	chi2	P	10	12	0.167138327641	1.000000000000
1	32	cylinder	2.0	2.251e-11	chi2	P	10	13	-0.208514319318	-1.000000000000
1	32	cylinder	2.0	2.251e-11	chi2	P	10	14	0.165944040560	1.000000000000
1	32	cylinder	2.0	2.251e-11	chi2	P	10	15	-0.212331934907	-1.000000000000
1	32	cylinder	2.0	2.251e-11	chi2	P	10	16	0.165647860974	1.000000000000
1	32	cylinder	2.0	2.251e-11	chi4	P	10	1	-0.299489582168	-0.426034592084
1	32	cylinder	2.0	2.251e-11	chi4	P	10	2	0.259070987785	0.181488188220
1	32	cylinder	2.0	2.251e-11	chi4	P	10	3	-0.236714076845	-0.426034592084
