W	LX	geometry	U	Hvar	state	kind	i	j	name	value
1	16	torus	4.0	1.048e-09	chi128	dist	1	5	FF	0.360745453976
1	16	torus	4.0	1.048e-09	chi128	dist	1	5	hopU	-0.000000000001
1	16	torus	4.0	1.048e-09	chi128	dist	1	6	FF	0.360352903524
1	16	torus	4.0	1.048e-09	chi128	dist	1	6	hopU	0.032941421713
1	16	torus	4.0	1.048e-09	chi128	dist	1	7	FF	0.359883691963
1	16	torus	4.0	1.048e-09	chi128	dist	1	7	hopU	0.000000000002
1	16	torus	4.0	1.048e-09	chi128	dist	1	8	FF	0.360051245697
1	16	torus	4.0	1.048e-09	chi128	dist	1	8	hopU	-0.008590184710
1	16	torus	4.0	1.048e-09	chi128	dist	1	9	FF	0.359964470860
1	16	torus	4.0	1.048e-09	chi128	dist	1	9	hopU	-0.000000000001
1	16	torus	4.0	1.048e-09	chi256	bond	1	2	Za	-0.000000000000
1	16	torus	4.0	1.048e-09	chi256	bond	1	2	Zab	-0.599987001335
1	16	torus	4.0	1.048e-09	chi256	bond	1	2	Zabc	-0.000000000000
1	16	torus	4.0	1.048e-09	chi256	bond	1	2	Zabcd	0.594709527472
1	16	torus	4.0	1.048e-09	chi256	bond	1	2	Zabd	0.000000000000
1	16	torus	4.0	1.048e-09	chi256	bond	1	2	Zac	-0.518587222099
1	16	torus	4.0	1.048e-09	chi256	bond	1	2	Zacd	0.000000000000
1	16	torus	4.0	1.048e-09	chi256	bond	1	2	Zad	0.344870598303
