L	doping	site	chi_prior	observable	pure	true	Delta	prior_fid	G_emp	G_lo	G_hi	G_max	G_theo	S_bond
128	0.0	103	4	n	false	0.9999999972353372	-2.303686008620076e-8	0.00013463626946936353	1.0000017883998604	0.9999923268271426	1.0000116081867765	1.0000008070602677	NaN	1.413041207511481
128	0.0	103	8	n	false	0.9999999972353372	-1.1914324160589018e-7	0.3183756021105906	1.0000011701924822	0.9999952093736634	1.0000073191404852	1.0000008070602677	NaN	1.413041207511481
128	0.0	103	16	n	false	0.9999999972353372	3.291258376947326e-9	0.816004607335271	1.0000008550688484	0.9999963197478497	1.00000556353625	1.0000008070602677	NaN	1.413041207511481
128	0.0	103	32	n	false	0.9999999972353372	1.9502181425323784e-8	0.9628431765118518	1.0000007667155941	0.9999966617515845	1.0000050329714063	1.0000008070602677	NaN	1.413041207511481
128	0.0	103	2	Sz	false	3.349023379131677e-6	-7.119960258106909e-6	4.672955945625278e-10	0.9999971439104529	0.9999866487902576	1.0000077729196697	0.9999990883984593	NaN	1.413041207511481
128	0.0	103	4	Sz	false	3.349023379131677e-6	-4.068928077645417e-6	0.00013463626946936353	0.9999980115618992	0.9999905863141937	1.0000055453752235	0.9999990883984593	NaN	1.413041207511481
128	0.0	103	8	Sz	false	3.349023379131677e-6	-1.2970616717553063e-6	0.3183756021105906	0.9999989087966549	0.9999942793256107	1.0000036373050847	0.9999990883984593	NaN	1.413041207511481
128	0.0	103	16	Sz	false	3.349023379131677e-6	-2.059840604820562e-7	0.816004607335271	0.9999990275993419	0.9999954647956105	1.0000026370597466	0.9999990883984593	NaN	1.413041207511481
128	0.0	103	32	Sz	false	3.349023379131677e-6	1.3236188307896857e-7	0.9628431765118518	0.9999990959875232	0.9999958728320069	1.000002371360348	0.9999990883984593	NaN	1.413041207511481
128	0.0	103	2	DoubleOcc	false	0.1002934642052439	0.1002934642052439	4.672955945625278e-10	2.1733085970168453	2.111673082250283	2.242983035919144	28.937119240603096	NaN	1.413041207511481
128	0.0	103	4	DoubleOcc	false	0.1002934642052439	0.04390592162402576	0.00013463626946936353	8.697372776490822	8.32528020279118	9.121099292849753	28.937119240603096	NaN	1.413041207511481
128	0.0	103	8	DoubleOcc	false	0.1002934642052439	0.00028484987480678625	0.3183756021105906	28.94522816336734	27.364343686445626	30.85797418028186	28.937119240603096	NaN	1.413041207511481
128	0.0	103	16	DoubleOcc	false	0.1002934642052439	0.00046348872638465877	0.816004607335271	28.94734633375743	27.357137079823282	30.85877885732295	28.937119240603096	NaN	1.413041207511481
128	0.0	103	32	DoubleOcc	false	0.1002934642052439	6.01367888377613e-5	0.9628431765118518	28.93931420445775	27.362536057601066	30.854047999667593	28.937119240603096	NaN	1.413041207511481
128	0.0	103	2	ZZ onsite	true	-0.5988261376496906	0.4011738623503147	4.672955945625278e-10	2.196600325613118	2.1508789797813583	2.246839808285527	53.49397169930086	2.1754080930599553	1.413041207511481
128	0.0	103	4	ZZ onsite	true	-0.5988261376496906	0.1756237325698342	0.00013463626946936353	9.824319719839323	9.51141165533451	10.191116103357192	53.49397169930086	9.611485029455881	1.413041207511481
128	0.0	103	8	ZZ onsite	true	-0.5988261376496906	0.001139637785720904	0.3183756021105906	53.50265814742808	50.26942126306063	56.9766645562666	53.49397169930086	50.68615277623911	1.413041207511481
128	0.0	103	16	ZZ onsite	true	-0.5988261376496906	0.0018539483230232134	0.816004607335271	53.49776675163205	50.25780249301515	56.96962943917759	53.49397169930086	50.67113951887333	1.413041207511481
128	0.0	103	32	ZZ onsite	true	-0.5988261376496906	0.00024050815097909073	0.9628431765118518	53.4974922710146	50.265416762463666	56.95967404340227	53.49397169930086	50.69486936944349	1.413041207511481
128	0.0	103	2	ZZ up-up r=1	true	-0.5617657759959058	0.43823422400409795	4.672955945625278e-10	1.620615746000591	1.5831828552580647	1.6585597629148143	45.28923552116377	1.618434045479446	1.413041207511481
128	0.0	103	4	ZZ up-up r=1	true	-0.5617657759959058	0.13962158379377154	0.00013463626946936353	12.127851227007959	11.580948692516909	12.681898863671927	45.28923552116377	11.887977445782928	1.413041207511481
128	0.0	103	8	ZZ up-up r=1	true	-0.5617657759959058	-0.012621399293317515	0.3183756021105906	44.294159312195774	41.761682867516804	47.12626818316949	45.28923552116377	41.13498544341855	1.413041207511481
128	0.0	103	16	ZZ up-up r=1	true	-0.5617657759959058	-0.003283708297729171	0.816004607335271	45.21950510342398	42.50604052961491	48.32206032891938	45.28923552116377	41.92731339761408	1.413041207511481
128	0.0	103	32	ZZ up-up r=1	true	-0.5617657759959058	-0.0001825494945775219	0.9628431765118518	45.28895087224489	42.49183574245539	48.44671307792947	45.28923552116377	41.98584700700696	1.413041207511481
128	0.0	103	2	SzSz r=1	false	-0.11720723856054469	0.13279276143945626	4.672955945625278e-10	0.7876352290863826	0.7689898885434722	0.8064796679209404	29.73532057910583	NaN	1.413041207511481
128	0.0	103	4	SzSz r=1	false	-0.11720723856054469	0.02994583516431562	0.00013463626946936353	10.469462871236665	9.972546001174388	11.042738255251441	29.73532057910583	NaN	1.413041207511481
128	0.0	103	8	SzSz r=1	false	-0.11720723856054469	-0.004142138312713872	0.3183756021105906	28.166758192094978	26.702992577507167	29.923751870955105	29.73532057910583	NaN	1.413041207511481
128	0.0	103	16	SzSz r=1	false	-0.11720723856054469	-0.00019186947065139015	0.816004607335271	29.72620949908421	28.09372648500954	31.811271896953514	29.73532057910583	NaN	1.413041207511481
128	0.0	103	32	SzSz r=1	false	-0.11720723856054469	-2.2394208322229492e-5	0.9628431765118518	29.739618402987464	28.1093341697913	31.833688341997302	29.73532057910583	NaN	1.413041207511481
128	0.0	103	2	hop up r=1	false	0.5138034513078601	0.5138034513078601	4.672955945625278e-10	1.0	1.0	1.0	38.50694914351589	NaN	1.413041207511481
128	0.0	103	4	hop up r=1	false	0.5138034513078601	-0.023822506118878484	0.00013463626946936353	35.45710958546211	33.10597267234977	37.773457637840025	38.50694914351589	NaN	1.413041207511481
128	0.0	103	8	hop up r=1	false	0.5138034513078601	0.010278929003575521	0.3183756021105906	38.01898568366939	35.682337961229756	40.352667705056675	38.50694914351589	NaN	1.413041207511481
128	0.0	103	16	hop up r=1	false	0.5138034513078601	0.002102312429649311	0.816004607335271	38.5001896021612	36.06821555164118	40.872595210044985	38.50694914351589	NaN	1.413041207511481
128	0.0	103	32	hop up r=1	false	0.5138034513078601	0.00018868735879262744	0.9628431765118518	38.508323654889956	36.078873683274146	40.85789767112232	38.50694914351589	NaN	1.413041207511481
128	0.0	104	2	n	false	0.9999999989024472	-1.0975588216055598e-9	4.672955945625278e-10	0.9999992738187908	0.9999878502117414	1.00001154433012	0.9999996851847088	NaN	1.4084372982378843
128	0.0	104	4	n	false	0.9999999989024472	1.9174650089937018e-8	0.00013463626946936353	0.9999994811778808	0.999991177339124	1.0000083879516783	0.9999996851847088	NaN	1.4084372982378843
128	0.0	104	8	n	false	0.9999999989024472	1.2321012887728244e-7	0.3183756021105906	0.9999996720616185	0.9999942666279602	1.000005394749849	0.9999996851847088	NaN	1.4084372982378843
128	0.0	104	16	n	false	0.9999999989024472	-9.012483315196107e-9	0.816004607335271	0.9999997033353291	0.9999949031282328	1.0000048625989846	0.9999996851847088	NaN	1.4084372982378843
128	0.0	104	32	n	false	0.9999999989024472	-1.658821935368593e-8	0.9628431765118518	0.9999997192924172	0.9999951820600743	1.0000046000310006	0.9999996851847088	NaN	1.4084372982378843
128	0.0	104	2	Sz	false	-4.672656823058452e-6	5.796326815014907e-6	4.672955945625278e-10	0.9999928633098061	0.9999823569514481	1.0000046701323988	0.9999968207787223	NaN	1.4084372982378843
128	0.0	104	4	Sz	false	-4.672656823058452e-6	2.9347711003047117e-6	0.00013463626946936353	0.9999948117677447	0.9999871706114603	1.0000033819712009	0.9999968207787223	NaN	1.4084372982378843
128	0.0	104	8	Sz	false	-4.672656823058452e-6	3.1766075341693734e-7	0.3183756021105906	0.9999965586606971	0.9999915116280725	1.0000022147018826	0.9999968207787223	NaN	1.4084372982378843
128	0.0	104	16	Sz	false	-4.672656823058452e-6	-2.7284543805891626e-7	0.816004607335271	0.9999970100229464	0.9999925969581024	1.0000019744995134	0.9999968207787223	NaN	1.4084372982378843
128	0.0	104	32	Sz	false	-4.672656823058452e-6	-5.129642407751545e-7	0.9628431765118518	0.9999971764067211	0.9999930077860983	1.000001869563495	0.9999968207787223	NaN	1.4084372982378843
128	0.0	104	2	DoubleOcc	false	0.10018982040117738	0.10018982040117738	4.672955945625278e-10	2.092044026041843	2.039770529995164	2.1519925531641	31.929488205885264	NaN	1.4084372982378843
128	0.0	104	4	DoubleOcc	false	0.10018982040117738	0.043802298092159325	0.00013463626946936353	8.426272014359446	8.124355444435402	8.81203030249297	31.929488205885264	NaN	1.4084372982378843
128	0.0	104	8	DoubleOcc	false	0.10018982040117738	0.0003257171429004724	0.3183756021105906	31.8981352918623	30.039192761868613	34.255522450215466	31.929488205885264	NaN	1.4084372982378843
128	0.0	104	16	DoubleOcc	false	0.10018982040117738	0.0005542633126486562	0.816004607335271	31.870532884156958	30.026023235528648	34.24241660973333	31.929488205885264	NaN	1.4084372982378843
128	0.0	104	32	DoubleOcc	false	0.10018982040117738	4.847811907351951e-5	0.9628431765118518	31.92540983252596	30.06547141932364	34.26782592860319	31.929488205885264	NaN	1.4084372982378843
128	0.0	104	2	ZZ onsite	true	-0.599240716200174	0.40075928379983194	4.672955945625278e-10	2.165930236540933	2.1230276053774277	2.2120215579015072	54.65198763361909	2.1827166323007656	1.4084372982378843
128	0.0	104	4	ZZ onsite	true	-0.599240716200174	0.17520915401935067	0.00013463626946936353	9.644673878001258	9.328417494754634	9.999191836740627	54.65198763361909	9.662734266799076	1.4084372982378843
128	0.0	104	8	ZZ onsite	true	-0.599240716200174	0.0013026221513583458	0.3183756021105906	54.61299026657001	50.97064493100504	58.51986759395317	54.65198763361909	50.790722852303276	1.4084372982378843
128	0.0	104	16	ZZ onsite	true	-0.599240716200174	0.0022170712755658073	0.816004607335271	54.56907225620828	50.93763692410142	58.49848000602101	54.65198763361909	50.76806582865085	1.4084372982378843
128	0.0	104	32	ZZ onsite	true	-0.599240716200174	0.00019394565272667919	0.9628431765118518	54.647940236225026	51.01677171770472	58.5469874025823	54.65198763361909	50.8024106696267	1.4084372982378843
128	0.0	104	2	ZZ up-up r=1	true	-0.4654758917532845	-0.08281089039780515	4.672955945625278e-10	14.300258271933188	13.76375778907847	14.917911571610137	24.333134887814158	14.389177508449114	1.4084372982378843
128	0.0	104	4	ZZ up-up r=1	true	-0.4654758917532845	-0.1413691229062053	0.00013463626946936353	7.852321471479405	7.644962517683887	8.072828947674275	24.333134887814158	7.829797760236267	1.4084372982378843
128	0.0	104	8	ZZ up-up r=1	true	-0.4654758917532845	-0.015516050588174235	0.3183756021105906	23.90775355115941	22.637045170761475	25.45509907618602	24.333134887814158	24.906046592746986	1.4084372982378843
128	0.0	104	16	ZZ up-up r=1	true	-0.4654758917532845	-0.009036834953987993	0.816004607335271	24.23645419405975	22.868072948849612	25.832785848749428	24.333134887814158	25.35152354847709	1.4084372982378843
128	0.0	104	32	ZZ up-up r=1	true	-0.4654758917532845	-0.0013675336923007486	0.9628431765118518	24.346233727019097	22.915917655559255	26.010820564078216	24.333134887814158	25.581024738041584	1.4084372982378843
128	0.0	104	2	SzSz r=1	false	-0.0962640100151823	-0.0005977596763124537	4.672955945625278e-10	13.06584071769312	12.2537983490593	13.97074104789687	16.431286632180942	NaN	1.4084372982378843
128	0.0	104	4	SzSz r=1	false	-0.0962640100151823	-0.01403751261899612	0.00013463626946936353	9.28865147525315	8.844800249518517	9.80708322818842	16.431286632180942	NaN	1.4084372982378843
128	0.0	104	8	SzSz r=1	false	-0.0962640100151823	-0.003962966983430141	0.3183756021105906	16.09638858394187	15.137457233585552	17.14759072304788	16.431286632180942	NaN	1.4084372982378843
128	0.0	104	16	SzSz r=1	false	-0.0962640100151823	-0.0013518117401091628	0.816004607335271	16.40812932392954	15.391562226245393	17.522829966310233	16.431286632180942	NaN	1.4084372982378843
128	0.0	104	32	SzSz r=1	false	-0.0962640100151823	-0.00026209245444376583	0.9628431765118518	16.440951942423098	15.42456732842545	17.555220442423405	16.431286632180942	NaN	1.4084372982378843
128	0.0	104	2	hop up r=1	false	0.4603606546353196	0.4603606546353196	4.672955945625278e-10	1.0	1.0	1.0	27.139394646292104	NaN	1.4084372982378843
128	0.0	104	4	hop up r=1	false	0.4603606546353196	0.4603606546353196	0.00013463626946936353	1.0	1.0	1.0	27.139394646292104	NaN	1.4084372982378843
128	0.0	104	8	hop up r=1	false	0.4603606546353196	0.014910267459389615	0.3183756021105906	26.40732407564496	24.830706430251606	28.226145880860095	27.139394646292104	NaN	1.4084372982378843
128	0.0	104	16	hop up r=1	false	0.4603606546353196	0.00524000815010095	0.816004607335271	27.044871063959373	25.358800186371486	28.951376822348074	27.139394646292104	NaN	1.4084372982378843
128	0.0	104	32	hop up r=1	false	0.4603606546353196	0.0008178253490345178	0.9628431765118518	27.136692167604394	25.440951310892604	29.057983133542294	27.139394646292104	NaN	1.4084372982378843
128	0.0	105	2	n	false	1.0000000004330512	4.330451552903014e-10	4.672955945625278e-10	1.0000038793903274	0.9999929565707498	1.0000156836942562	1.000001296739459	NaN	1.4015463672101638
128	0.0	105	4	n	false	1.0000000004330512	-6.2676981382736585e-9	0.00013463626946936353	1.0000027271913359	0.9999950804917874	1.0000109937810435	1.000001296739459	NaN	1.4015463672101638
128	0.0	105	8	n	false	1.0000000004330512	-1.2136359250902728e-7	0.3183756021105906	1.0000017869247544	0.9999969728332677	1.000007035200004	1.000001296739459	NaN	1.4015463672101638
128	0.0	105	16	n	false	1.0000000004330512	-3.142925919519257e-10	0.816004607335271	1.000001353607188	0.9999975666821772	1.000005446683569	1.000001296739459	NaN	1.4015463672101638
128	0.0	105	32	n	false	1.0000000004330512	9.790418031840886e-9	0.9628431765118518	1.0000012267602625	0.9999977799774031	1.0000049464281537	1.000001296739459	NaN	1.4015463672101638
128	0.0	105	2	Sz	false	3.4191713386769185e-6	-6.874309239937289e-6	4.672955945625278e-10	1.0000102871565157	1.0000001122369988	1.0000195537265513	1.0000034221228935	NaN	1.4015463672101638
128	0.0	105	4	Sz	false	3.4191713386769185e-6	-3.7884478530994525e-6	0.00013463626946936353	1.0000072072727637	1.0000000851836712	1.000013696226197	1.0000034221228935	NaN	1.4015463672101638
128	0.0	105	8	Sz	false	3.4191713386769185e-6	-1.1393961565839272e-6	0.3183756021105906	1.000004547901854	1.0000000398536262	1.0000086233738945	1.0000034221228935	NaN	1.4015463672101638
128	0.0	105	16	Sz	false	3.4191713386769185e-6	-1.50036945929799e-7	0.816004607335271	1.0000035721403326	1.0000000444105157	1.0000067857129125	1.0000034221228935	NaN	1.4015463672101638
128	0.0	105	32	Sz	false	3.4191713386769185e-6	1.723049928778475e-7	0.9628431765118518	1.0000032508763845	1.000000038119462	1.0000061742751651	1.0000034221228935	NaN	1.4015463672101638
128	0.0	105	2	DoubleOcc	false	0.10030153339522169	0.10030153339522169	4.672955945625278e-10	2.0285467867841427	1.978720472733595	2.086843130841039	27.33911830795189	NaN	1.4015463672101638
128	0.0	105	4	DoubleOcc	false	0.10030153339522169	0.04384268958848547	0.00013463626946936353	7.855820386973348	7.553368551396052	8.201213701248491	27.33911830795189	NaN	1.4015463672101638
128	0.0	105	8	DoubleOcc	false	0.10030153339522169	0.00023890703496762256	0.3183756021105906	27.31182002829692	25.685725855511397	28.958068792527687	27.33911830795189	NaN	1.4015463672101638
128	0.0	105	16	DoubleOcc	false	0.10030153339522169	0.00046635093784125337	0.816004607335271	27.282412462015138	25.656154633959375	28.931530888417903	27.33911830795189	NaN	1.4015463672101638
128	0.0	105	32	DoubleOcc	false	0.10030153339522169	5.6609729593787295e-5	0.9628431765118518	27.332983251729004	25.707069617234268	28.979120017902403	27.33911830795189	NaN	1.4015463672101638
128	0.0	105	2	ZZ onsite	true	-0.5987938672852042	0.40120613271480177	4.672955945625278e-10	2.103414819503444	2.0599700979734172	2.1520248603194214	51.72719810538401	2.174840336837929	1.4015463672101638
128	0.0	105	4	ZZ onsite	true	-0.5987938672852042	0.17537077088935238	0.00013463626946936353	9.19064468797601	8.894757555691623	9.537228058358545	51.72719810538401	9.63284318617861	1.4015463672101638
128	0.0	105	8	ZZ onsite	true	-0.5987938672852042	0.0009558708670694971	0.3183756021105906	51.660067442386996	48.822707148596805	54.83758315703908	51.72719810538401	50.68050902264157	1.4015463672101638
128	0.0	105	16	ZZ onsite	true	-0.5987938672852042	0.0018654043799541942	0.816004607335271	51.583823729228826	48.77824457352014	54.7477742861999	51.72719810538401	50.66249614063676	1.4015463672101638
128	0.0	105	32	ZZ onsite	true	-0.5987938672852042	0.00022641933753575483	0.9628431765118518	51.712506350424	48.88266032907268	54.90111331902578	51.72719810538401	50.68656585919981	1.4015463672101638
128	0.0	105	2	ZZ up-up r=1	true	-0.5638281043868165	0.43617189561318903	4.672955945625278e-10	1.7028483882388215	1.662627583331785	1.741589439449807	43.32625245503193	1.6449904814172647	1.4015463672101638
128	0.0	105	4	ZZ up-up r=1	true	-0.5638281043868165	0.1386680713508115	0.00013463626946936353	12.886255555800895	12.266996313908159	13.471683674083422	43.32625245503193	12.102091572563559	1.4015463672101638
128	0.0	105	8	ZZ up-up r=1	true	-0.5638281043868165	-0.012857395921204495	0.3183756021105906	41.804304519264605	39.509052417520465	44.55418175339284	43.32625245503193	41.53327192263155	1.4015463672101638
128	0.0	105	16	ZZ up-up r=1	true	-0.5638281043868165	-0.0033182836766570967	0.816004607335271	43.10015652923565	40.71867537146652	46.088221305835845	43.32625245503193	42.36723091167356	1.4015463672101638
128	0.0	105	32	ZZ up-up r=1	true	-0.5638281043868165	-0.0001503330948812165	0.9628431765118518	43.31866222598854	40.831248364039524	46.38318913793599	43.32625245503193	42.42789955783495	1.4015463672101638
128	0.0	105	2	SzSz r=1	false	-0.11765574959233424	0.13234425040766715	4.672955945625278e-10	0.8463000767752612	0.8233186099723617	0.8700815848935932	28.645678255056172	NaN	1.4015463672101638
128	0.0	105	4	SzSz r=1	false	-0.11765574959233424	0.02973887411389267	0.00013463626946936353	10.92172595542132	10.363253142588194	11.533891501511018	28.645678255056172	NaN	1.4015463672101638
128	0.0	105	8	SzSz r=1	false	-0.11765574959233424	-0.004187055995246214	0.3183756021105906	26.592566059284533	25.016219918942113	28.185848559541895	28.645678255056172	NaN	1.4015463672101638
128	0.0	105	16	SzSz r=1	false	-0.11765574959233424	-0.0001837509272828164	0.816004607335271	28.61962265704885	26.816666826446088	30.45390461832091	28.645678255056172	NaN	1.4015463672101638
128	0.0	105	32	SzSz r=1	false	-0.11765574959233424	-1.8693472849024007e-5	0.9628431765118518	28.642268194623405	26.87629185365036	30.47857840300487	28.645678255056172	NaN	1.4015463672101638
128	0.0	105	2	hop up r=1	false	0.5149479394300296	0.5149479394300296	4.672955945625278e-10	1.0	1.0	1.0	30.126854999117306	NaN	1.4015463672101638
128	0.0	105	4	hop up r=1	false	0.5149479394300296	-0.02332986862325237	0.00013463626946936353	27.449501468921436	25.70158996639278	29.60536262406426	30.126854999117306	NaN	1.4015463672101638
128	0.0	105	8	hop up r=1	false	0.5149479394300296	0.010271876293404092	0.3183756021105906	30.247689527593508	28.371274664734955	32.71712603873251	30.126854999117306	NaN	1.4015463672101638
128	0.0	105	16	hop up r=1	false	0.5149479394300296	0.0021217833779945128	0.816004607335271	30.210739071718752	28.28941201250715	32.65669345943664	30.126854999117306	NaN	1.4015463672101638
128	0.0	105	32	hop up r=1	false	0.5149479394300296	0.0001743684897702602	0.9628431765118518	30.13488605089132	28.218957228375285	32.5747075571391	30.126854999117306	NaN	1.4015463672101638
128	0.0	106	2	n	false	0.9999999991105598	-8.894459613273398e-10	4.672955945625278e-10	0.9999918673474797	0.9999804142454287	1.0000036335445825	0.9999962520298029	NaN	1.396475776431442
128	0.0	106	4	n	false	0.9999999991105598	5.811314873760409e-9	0.00013463626946936353	0.9999941455354785	0.9999858900370692	1.0000026218262263	0.9999962520298029	NaN	1.396475776431442
128	0.0	106	8	n	false	0.9999999991105598	1.2022451034710002e-7	0.3183756021105906	0.9999960916841529	0.9999905441955047	1.0000017071318363	0.9999962520298029	NaN	1.396475776431442
128	0.0	106	16	n	false	0.9999999991105598	-7.624138320672103e-9	0.816004607335271	0.9999964804227343	0.999991512536548	1.0000015863069414	0.9999962520298029	NaN	1.396475776431442
128	0.0	106	32	n	false	0.9999999991105598	-9.501170405989967e-9	0.9628431765118518	0.9999966585003746	0.9999919416695231	1.0000015050716078	0.9999962520298029	NaN	1.396475776431442
128	0.0	106	2	Sz	false	-4.754354923683368e-6	5.539125654902e-6	4.672955945625278e-10	0.9999942614334107	0.9999846488188252	1.0000040650669237	0.9999973547914691	NaN	1.396475776431442
128	0.0	106	4	Sz	false	-4.754354923683368e-6	2.6630694560103585e-6	0.00013463626946936353	0.9999958698685052	0.9999889484563437	1.0000029324965156	0.9999973547914691	NaN	1.396475776431442
128	0.0	106	8	Sz	false	-4.754354923683368e-6	1.8066463450955306e-7	0.3183756021105906	0.9999972688973157	0.9999926666447296	1.000001975285548	0.9999973547914691	NaN	1.396475776431442
128	0.0	106	16	Sz	false	-4.754354923683368e-6	-2.877861714906116e-7	0.816004607335271	0.9999975142309534	0.9999933378027279	1.0000017697817563	0.9999973547914691	NaN	1.396475776431442
128	0.0	106	32	Sz	false	-4.754354923683368e-6	-5.129754192916003e-7	0.9628431765118518	0.9999976394710877	0.9999936718416325	1.0000016810235168	0.9999973547914691	NaN	1.396475776431442
128	0.0	106	2	DoubleOcc	false	0.10018123491794198	0.10018123491794198	4.672955945625278e-10	2.265571332900202	2.194619870674214	2.330372468262524	26.750035488151763	NaN	1.396475776431442
128	0.0	106	4	DoubleOcc	false	0.10018123491794198	0.043722397811958	0.00013463626946936353	9.054496170865416	8.640611647555351	9.465001476952768	26.750035488151763	NaN	1.396475776431442
128	0.0	106	8	DoubleOcc	false	0.10018123491794198	0.00027047503400784434	0.3183756021105906	26.778450053661086	25.203812179830436	28.444427905547315	26.750035488151763	NaN	1.396475776431442
128	0.0	106	16	DoubleOcc	false	0.10018123491794198	0.0005639633544531342	0.816004607335271	26.8043936084104	25.22410872269541	28.46440670317984	26.750035488151763	NaN	1.396475776431442
128	0.0	106	32	DoubleOcc	false	0.10018123491794198	4.7354210465450075e-5	0.9628431765118518	26.755329660939836	25.182894404142967	28.419239681457164	26.750035488151763	NaN	1.396475776431442
128	0.0	106	2	ZZ onsite	true	-0.5992750585493374	0.4007249414506684	4.672955945625278e-10	2.2880605600711728	2.233754924950452	2.339862140615091	49.80855670494827	2.1833232613908433	1.396475776431442
128	0.0	106	4	ZZ onsite	true	-0.5992750585493374	0.17488957962521956	0.00013463626946936353	10.3759263342874	9.944468211118457	10.767138961729781	49.80855670494827	9.692532618688167	1.396475776431442
128	0.0	106	8	ZZ onsite	true	-0.5992750585493374	0.0010816596870288908	0.3183756021105906	49.88592779081547	46.67417108729771	53.073399739626126	49.80855670494827	50.803338910848815	1.396475776431442
128	0.0	106	16	ZZ onsite	true	-0.5992750585493374	0.0022558686660952842	0.816004607335271	49.95249977069251	46.72083012587386	53.15386781905668	49.80855670494827	50.77574367423141	1.396475776431442
128	0.0	106	32	ZZ onsite	true	-0.5992750585493374	0.00018943584420250126	0.9628431765118518	49.82321232361415	46.62188244856428	52.99815796621929	49.80855670494827	50.81133025897341	1.396475776431442
128	0.0	106	2	ZZ up-up r=1	true	-0.46325411495537394	-0.08114337894630708	4.672955945625278e-10	14.382436148491253	13.802312926596676	14.918949244728328	24.210097281920735	14.490325470475746	1.396475776431442
128	0.0	106	4	ZZ up-up r=1	true	-0.46325411495537394	-0.14004658592836822	0.00013463626946936353	7.862537990008044	7.664190630039728	8.041529489806095	24.210097281920735	7.854127133130029	1.396475776431442
128	0.0	106	8	ZZ up-up r=1	true	-0.46325411495537394	-0.014802414391498708	0.3183756021105906	23.792947655026133	22.185258877849705	25.29823696325277	24.210097281920735	24.67638969927706	1.396475776431442
128	0.0	106	16	ZZ up-up r=1	true	-0.46325411495537394	-0.00877585816594334	0.816004607335271	24.09863398996786	22.41764983868922	25.680568473782213	24.210097281920735	25.069806339948922	1.396475776431442
128	0.0	106	32	ZZ up-up r=1	true	-0.46325411495537394	-0.0012765767180984433	0.9628431765118518	24.219093870714392	22.484854936951105	25.84763783094861	24.210097281920735	25.283662028539048	1.396475776431442
128	0.0	106	2	SzSz r=1	false	-0.09578077569387825	-0.0002530916916115289	4.672955945625278e-10	14.53734833093893	13.661783110948196	15.416017716688046	17.75180870791181	NaN	1.396475776431442
128	0.0	106	4	SzSz r=1	false	-0.09578077569387825	-0.013782018979851707	0.00013463626946936353	10.286350801087314	9.81289189322231	10.753065855836851	17.75180870791181	NaN	1.396475776431442
128	0.0	106	8	SzSz r=1	false	-0.09578077569387825	-0.003790763894034349	0.3183756021105906	17.28507703375707	16.310601422217857	18.20291610393529	17.75180870791181	NaN	1.396475776431442
128	0.0	106	16	SzSz r=1	false	-0.09578077569387825	-0.0012794643424356295	0.816004607335271	17.740450067712228	16.666460350484485	18.741452674858674	17.75180870791181	NaN	1.396475776431442
128	0.0	106	32	SzSz r=1	false	-0.09578077569387825	-0.0002434370396753871	0.9628431765118518	17.758041644240656	16.67200070530432	18.812543229788748	17.75180870791181	NaN	1.396475776431442
128	0.0	106	2	hop up r=1	false	0.459127545073563	0.459127545073563	4.672955945625278e-10	1.0	1.0	1.0	26.11384481533882	NaN	1.396475776431442
128	0.0	106	4	hop up r=1	false	0.459127545073563	0.459127545073563	0.00013463626946936353	1.0	1.0	1.0	26.11384481533882	NaN	1.396475776431442
128	0.0	106	8	hop up r=1	false	0.459127545073563	0.014408966337894347	0.3183756021105906	25.397207811440037	23.85861035856528	27.113562341645917	26.11384481533882	NaN	1.396475776431442
128	0.0	106	16	hop up r=1	false	0.459127545073563	0.005091763065372845	0.816004607335271	26.000870206723725	24.35953170484678	27.838891233338465	26.11384481533882	NaN	1.396475776431442
128	0.0	106	32	hop up r=1	false	0.459127545073563	0.0007779703906615199	0.9628431765118518	26.106903589084197	24.428765452397748	27.98645069142098	26.11384481533882	NaN	1.396475776431442
128	0.0	107	2	n	false	1.0000000029314247	2.9314173310979186e-9	4.672955945625278e-10	0.9999992008008629	0.9999901388283253	1.0000107949669348	0.9999997349731251	NaN	1.3887335290790148
128	0.0	107	4	n	false	1.0000000029314247	-3.2534390737026797e-9	0.00013463626946936353	0.9999994604557723	0.9999931821007827	1.0000074838959416	0.9999997349731251	NaN	1.3887335290790148
128	0.0	107	8	n	false	1.0000000029314247	-1.193319634218426e-7	0.3183756021105906	0.999999792875182	0.9999957681663387	1.000004900914335	0.9999997349731251	NaN	1.3887335290790148
128	0.0	107	16	n	false	1.0000000029314247	2.139662891309513e-9	0.816004607335271	0.9999997251882541	0.9999965138179943	1.0000038327843797	0.9999997349731251	NaN	1.3887335290790148
128	0.0	107	32	n	false	1.0000000029314247	7.786099098794352e-9	0.9628431765118518	0.9999997421036335	0.9999968005196359	1.0000035130525815	0.9999997349731251	NaN	1.3887335290790148
128	0.0	107	2	Sz	false	3.4815907513641164e-6	-6.6088331728786135e-6	4.672955945625278e-10	1.0000080021586133	0.9999986399796842	1.0000177396112675	1.0000027644265395	NaN	1.3887335290790148
128	0.0	107	4	Sz	false	3.4815907513641164e-6	-3.5069884760582926e-6	0.00013463626946936353	1.000005543446113	0.999999053671891	1.0000122814129158	1.0000027644265395	NaN	1.3887335290790148
128	0.0	107	8	Sz	false	3.4815907513641164e-6	-9.809852917971873e-7	0.3183756021105906	1.000003473677339	0.9999992734187971	1.000007757372894	1.0000027644265395	NaN	1.3887335290790148
