geometry	U	site	x	y	observable	prior	true	Delta	relerr	G	G_max	prior_fid	S_center
cylinder	8.0	13	4	1	Sz	UHFsym	0.000974202246311763	0.0009742022463117639	NaN	0.9999999999999991	1.0003052082434605	1.0000000000000018	1.5528183040162151
cylinder	8.0	13	4	1	DoubleOcc	chi4	0.0443381651928795	0.03380373493902583	0.7624071675490656	27.114011875807964	92.75556278354108	0.2630732209023642	1.5528183040162151
cylinder	8.0	13	4	1	DoubleOcc	chi8	0.0443381651928795	0.032412759341563596	0.7310351973421068	28.800380518383037	92.75556278354108	0.4977587284203219	1.5528183040162151
cylinder	8.0	13	4	1	DoubleOcc	chi32	0.0443381651928795	0.005320129610012908	0.11998984592324302	88.08865748041664	92.75556278354108	0.8591912817510141	1.5528183040162151
cylinder	8.0	13	4	1	DoubleOcc	exact	0.0443381651928795	0.0	0.0	92.75556278354108	92.75556278354108	1.0000000000000018	1.5528183040162151
cylinder	8.0	13	4	1	DoubleOcc	UHF	0.0443381651928795	0.004667469329928453	0.10526978979901555	0.9887221444256509	92.75556278354108	1.0000000000000018	1.5528183040162151
cylinder	8.0	13	4	1	DoubleOcc	UHFsym	0.0443381651928795	0.00466746932992862	0.10526978979901931	89.28451468668456	92.75556278354108	1.0000000000000018	1.5528183040162151
cylinder	8.0	13	4	1	ZZ onsite	chi4	-0.8226597762609459	0.13519204525669815	0.16433530501656074	39.55254445986777	162.63519855985365	0.2630732209023642	1.5528183040162151
cylinder	8.0	13	4	1	ZZ onsite	chi8	-0.8226597762609459	0.12958059260210164	0.15751419522546214	42.61834364511926	162.63519855985365	0.4977587284203219	1.5528183040162151
cylinder	8.0	13	4	1	ZZ onsite	chi32	-0.8226597762609459	0.021334882419096535	0.02593402890811712	174.0452088933996	162.63519855985365	0.8591912817510141	1.5528183040162151
cylinder	8.0	13	4	1	ZZ onsite	exact	-0.8226597762609459	0.0	0.0	162.63519855985365	162.63519855985365	1.0000000000000018	1.5528183040162151
cylinder	8.0	13	4	1	ZZ onsite	UHF	-0.8226597762609459	0.018657440287251248	0.02267941234716835	174.64703528715074	162.63519855985365	1.0000000000000018	1.5528183040162151
cylinder	8.0	13	4	1	ZZ onsite	UHFsym	-0.8226597762609459	0.018657440287251914	0.022679412347169157	174.64703528715077	162.63519855985365	1.0000000000000018	1.5528183040162151
cylinder	8.0	13	4	1	ZZ up-up nb	chi4	-0.49643959174347785	0.04594889893370324	0.0925568784156243	32.791670886916705	41.39685744981879	0.2630732209023642	1.5528183040162151
cylinder	8.0	13	4	1	ZZ up-up nb	chi8	-0.49643959174347785	0.07140965395823917	0.14384359173983496	24.354743297378718	41.39685744981879	0.4977587284203219	1.5528183040162151
cylinder	8.0	13	4	1	ZZ up-up nb	chi32	-0.49643959174347785	0.022582114545469212	0.04548814180223146	39.64274833206689	41.39685744981879	0.8591912817510141	1.5528183040162151
cylinder	8.0	13	4	1	ZZ up-up nb	exact	-0.49643959174347785	0.0	0.0	41.39685744981879	41.39685744981879	1.0000000000000018	1.5528183040162151
cylinder	8.0	13	4	1	ZZ up-up nb	UHF	-0.49643959174347785	0.3951819272452889	0.7960322541105641	1.6288034766310027	41.39685744981879	1.0000000000000018	1.5528183040162151
cylinder	8.0	13	4	1	ZZ up-up nb	UHFsym	-0.49643959174347785	-0.1657646836905357	0.33390705827546135	7.277944570417844	41.39685744981879	1.0000000000000018	1.5528183040162151
cylinder	8.0	13	4	1	SzSz nb	chi4	-0.11722849754420107	0.013100102814798995	0.11174844930397229	21.732467356454293	28.887909415338513	0.2630732209023642	1.5528183040162151
cylinder	8.0	13	4	1	SzSz nb	chi8	-0.11722849754420107	0.01763921243249371	0.1504686386161593	18.245139922658296	28.887909415338513	0.4977587284203219	1.5528183040162151
cylinder	8.0	13	4	1	SzSz nb	chi32	-0.11722849754420107	0.005633999513553659	0.048059982270346475	27.48142397176519	28.887909415338513	0.8591912817510141	1.5528183040162151
cylinder	8.0	13	4	1	SzSz nb	exact	-0.11722849754420107	0.0	0.0	28.887909415338513	28.887909415338513	1.0000000000000018	1.5528183040162151
cylinder	8.0	13	4	1	SzSz nb	UHF	-0.11722849754420107	0.09938884439792002	0.8478215321359501	1.4030795640753368	28.887909415338513	1.0000000000000018	1.5528183040162151
cylinder	8.0	13	4	1	SzSz nb	UHFsym	-0.11722849754420107	-0.040847808336036226	0.34844606210733475	6.566317674421086	28.887909415338513	1.0000000000000018	1.5528183040162151
cylinder	8.0	14	4	2	n	chi4	0.9999943981217257	-1.0830611753553931e-5	1.0830672425662489e-5	0.9998099414664563	1.0016429636952122	0.2630732209023642	1.5528183040162151
cylinder	8.0	14	4	2	n	chi8	0.9999943981217257	-1.7475539222266967e-5	1.747563711865887e-5	1.0011272408982705	1.0016429636952122	0.4977587284203219	1.5528183040162151
cylinder	8.0	14	4	2	n	chi32	0.9999943981217257	-1.133514845907957e-5	1.1335211957557169e-5	1.0024796774709788	1.0016429636952122	0.8591912817510141	1.5528183040162151
cylinder	8.0	14	4	2	n	exact	0.9999943981217257	0.0	0.0	1.0016429636952122	1.0016429636952122	1.0000000000000018	1.5528183040162151
cylinder	8.0	14	4	2	n	UHF	0.9999943981217257	-5.601878275585115e-6	5.601909656801115e-6	0.013135967657134257	1.0016429636952122	1.0000000000000018	1.5528183040162151
cylinder	8.0	14	4	2	n	UHFsym	0.9999943981217257	-5.601878275585115e-6	5.601909656801115e-6	1.0000000000000013	1.0016429636952122	1.0000000000000018	1.5528183040162151
cylinder	8.0	14	4	2	Sz	chi4	0.0006891813193594526	0.0007651250919568642	NaN	1.0000914570704442	0.9990997403194501	0.2630732209023642	1.5528183040162151
cylinder	8.0	14	4	2	Sz	chi8	0.0006891813193594526	0.000247580362273396	NaN	0.9994470138427717	0.9990997403194501	0.4977587284203219	1.5528183040162151
cylinder	8.0	14	4	2	Sz	chi32	0.0006891813193594526	-0.00040010427233375806	NaN	0.9985108089799812	0.9990997403194501	0.8591912817510141	1.5528183040162151
cylinder	8.0	14	4	2	Sz	exact	0.0006891813193594526	0.0	NaN	0.9990997403194501	0.9990997403194501	1.0000000000000018	1.5528183040162151
cylinder	8.0	14	4	2	Sz	UHF	0.0006891813193594526	0.4593059103394112	NaN	0.028169736022911458	0.9990997403194501	1.0000000000000018	1.5528183040162151
cylinder	8.0	14	4	2	Sz	UHFsym	0.0006891813193594526	0.0006891813193594552	NaN	1.0000000000000004	0.9990997403194501	1.0000000000000018	1.5528183040162151
cylinder	8.0	14	4	2	DoubleOcc	chi4	0.044533122344034975	0.03399346335670775	0.7633298894718311	24.812422872570107	69.67036866417052	0.2630732209023642	1.5528183040162151
cylinder	8.0	14	4	2	DoubleOcc	chi8	0.044533122344034975	0.022375221737133688	0.5024399943097804	39.39144528567614	69.67036866417052	0.4977587284203219	1.5528183040162151
cylinder	8.0	14	4	2	DoubleOcc	chi32	0.044533122344034975	0.0051080589814188615	0.1147024666709242	67.47058034536455	69.67036866417052	0.8591912817510141	1.5528183040162151
cylinder	8.0	14	4	2	DoubleOcc	exact	0.044533122344034975	0.0	0.0	69.67036866417052	69.67036866417052	1.0000000000000018	1.5528183040162151
cylinder	8.0	14	4	2	DoubleOcc	UHF	0.044533122344034975	0.004862426481085952	0.1091867406808329	1.3351441122252958	69.67036866417052	1.0000000000000018	1.5528183040162151
cylinder	8.0	14	4	2	DoubleOcc	UHFsym	0.044533122344034975	0.004862426481085785	0.10918674068082915	67.68337856403149	69.67036866417052	1.0000000000000018	1.5528183040162151
cylinder	8.0	14	4	2	ZZ onsite	chi4	-0.8218563068673107	0.13599551465033322	0.16547359132487596	31.425795476798708	201.4503966669513	0.2630732209023642	1.5528183040162151
cylinder	8.0	14	4	2	ZZ onsite	chi8	-0.8218563068673107	0.08953583802698173	0.10894342147019304	60.49488934952774	201.4503966669513	0.4977587284203219	1.5528183040162151
cylinder	8.0	14	4	2	ZZ onsite	chi32	-0.8218563068673107	0.02045490622259649	0.02488866490611351	180.86538606104924	201.4503966669513	0.8591912817510141	1.5528183040162151
cylinder	8.0	14	4	2	ZZ onsite	exact	-0.8218563068673107	0.0	0.0	201.4503966669513	201.4503966669513	1.0000000000000018	1.5528183040162151
cylinder	8.0	14	4	2	ZZ onsite	UHF	-0.8218563068673107	0.019460909680895644	0.02367921194773726	182.71246641060108	201.4503966669513	1.0000000000000018	1.5528183040162151
cylinder	8.0	14	4	2	ZZ onsite	UHFsym	-0.8218563068673107	0.019460909680894978	0.02367921194773645	182.71246641060236	201.4503966669513	1.0000000000000018	1.5528183040162151
cylinder	8.0	14	4	2	ZZ up-up nb	chi4	-0.49518247305051255	0.12147768708785533	0.2453190363130313	9.771920501115698	30.58290456511121	0.2630732209023642	1.5528183040162151
cylinder	8.0	14	4	2	ZZ up-up nb	chi8	-0.49518247305051255	0.04927857677614489	0.09951599553306097	21.566263832780017	30.58290456511121	0.4977587284203219	1.5528183040162151
cylinder	8.0	14	4	2	ZZ up-up nb	chi32	-0.49518247305051255	0.025811579926251604	0.052125390802389364	26.754612076141672	30.58290456511121	0.8591912817510141	1.5528183040162151
cylinder	8.0	14	4	2	ZZ up-up nb	exact	-0.49518247305051255	0.0	0.0	30.58290456511121	30.58290456511121	1.0000000000000018	1.5528183040162151
cylinder	8.0	14	4	2	ZZ up-up nb	UHF	-0.49518247305051255	0.39643904593825896	0.8005918373807609	1.4152568175423117	30.58290456511121	1.0000000000000018	1.5528183040162151
cylinder	8.0	14	4	2	ZZ up-up nb	UHFsym	-0.49518247305051255	-0.1645075649975739	0.3322160495385563	7.624160536020077	30.58290456511121	1.0000000000000018	1.5528183040162151
cylinder	8.0	14	4	2	SzSz nb	chi4	-0.11693533896034466	0.03559819918190252	0.30442635646675337	6.901779447870358	17.994137847576635	0.2630732209023642	1.5528183040162151
cylinder	8.0	14	4	2	SzSz nb	chi8	-0.11693533896034466	0.016331006691297195	0.13965843718839688	13.360073262444178	17.994137847576635	0.4977587284203219	1.5528183040162151
cylinder	8.0	14	4	2	SzSz nb	chi32	-0.11693533896034466	0.006183813695680412	0.052882334379493946	17.193291888022728	17.994137847576635	0.8591912817510141	1.5528183040162151
cylinder	8.0	14	4	2	SzSz nb	exact	-0.11693533896034466	0.0	0.0	17.994137847576635	17.994137847576635	1.0000000000000018	1.5528183040162151
cylinder	8.0	14	4	2	SzSz nb	UHF	-0.11693533896034466	0.0996820029817786	0.8524540474080546	1.3549898993840277	17.994137847576635	1.0000000000000018	1.5528183040162151
cylinder	8.0	14	4	2	SzSz nb	UHFsym	-0.11693533896034466	-0.04055464975217972	0.34681260697360866	5.926619242238189	17.994137847576635	1.0000000000000018	1.5528183040162151
cylinder	8.0	15	4	3	n	chi4	1.0000045008616927	1.733121909763824e-6	1.7331141092569206e-6	1.0029863428924317	1.0036903978035407	0.2630732209023642	1.5528183040162151
cylinder	8.0	15	4	3	n	chi8	1.0000045008616927	-9.933928683647508e-6	9.933883972609676e-6	1.0027349565613353	1.0036903978035407	0.4977587284203219	1.5528183040162151
cylinder	8.0	15	4	3	n	chi32	1.0000045008616927	-5.8854980508060706e-5	5.885471561112578e-5	1.0037681720802045	1.0036903978035407	0.8591912817510141	1.5528183040162151
cylinder	8.0	15	4	3	n	exact	1.0000045008616927	0.0	0.0	1.0036903978035407	1.0036903978035407	1.0000000000000018	1.5528183040162151
cylinder	8.0	15	4	3	n	UHF	1.0000045008616927	4.500861691791869e-6	4.500841434127073e-6	0.015038097143963246	1.0036903978035407	1.0000000000000018	1.5528183040162151
cylinder	8.0	15	4	3	n	UHFsym	1.0000045008616927	4.500861691791869e-6	4.500841434127073e-6	0.999999999999997	1.0036903978035407	1.0000000000000018	1.5528183040162151
cylinder	8.0	15	4	3	Sz	chi4	0.0008796765769477841	0.00017640808309103695	NaN	0.9975073837857039	0.9968536583537372	0.2630732209023642	1.5528183040162151
cylinder	8.0	15	4	3	Sz	chi8	0.0008796765769477841	0.0002450444530799033	NaN	0.9977623754433099	0.9968536583537372	0.4977587284203219	1.5528183040162151
cylinder	8.0	15	4	3	Sz	chi32	0.0008796765769477841	1.3930629719084708e-5	NaN	0.9969236292764023	0.9968536583537372	0.8591912817510141	1.5528183040162151
cylinder	8.0	15	4	3	Sz	exact	0.0008796765769477841	0.0	NaN	0.9968536583537372	0.9968536583537372	1.0000000000000018	1.5528183040162151
cylinder	8.0	15	4	3	Sz	UHF	0.0008796765769477841	-0.45773705244310825	NaN	0.02246947604126301	0.9968536583537372	1.0000000000000018	1.5528183040162151
cylinder	8.0	15	4	3	Sz	UHFsym	0.0008796765769477841	0.0008796765769477758	NaN	1.0000000000000004	0.9968536583537372	1.0000000000000018	1.5528183040162151
cylinder	8.0	15	4	3	DoubleOcc	chi4	0.04457890916692231	0.02794249826116929	0.626809825169583	49.85549422567305	131.44281384508028	0.2630732209023642	1.5528183040162151
cylinder	8.0	15	4	3	DoubleOcc	chi8	0.04457890916692231	0.023385561674139632	0.5245880195626633	64.01133311778707	131.44281384508028	0.4977587284203219	1.5528183040162151
cylinder	8.0	15	4	3	DoubleOcc	chi32	0.04457890916692231	0.004625858458213727	0.10376787015789361	138.2959542550363	131.44281384508028	0.8591912817510141	1.5528183040162151
cylinder	8.0	15	4	3	DoubleOcc	exact	0.04457890916692231	0.0	0.0	131.44281384508028	131.44281384508028	1.0000000000000018	1.5528183040162151
cylinder	8.0	15	4	3	DoubleOcc	UHF	0.04457890916692231	0.004908213303977477	0.11010169148821135	3.6272370589692238	131.44281384508028	1.0000000000000018	1.5528183040162151
cylinder	8.0	15	4	3	DoubleOcc	UHFsym	0.04457890916692231	0.004908213303977282	0.11010169148820699	138.09737532056926	131.44281384508028	1.0000000000000018	1.5528183040162151
cylinder	8.0	15	4	3	ZZ onsite	chi4	-0.8216933650556952	0.11176652680085297	0.13601975086323997	60.71986612933812	274.6282726866571	0.2630732209023642	1.5528183040162151
cylinder	8.0	15	4	3	ZZ onsite	chi8	-0.8216933650556952	0.09356211455392982	0.11386499944244784	83.62771831313302	274.6282726866571	0.4977587284203219	1.5528183040162151
cylinder	8.0	15	4	3	ZZ onsite	chi32	-0.8216933650556952	0.01862114379387414	0.02266191329488462	301.9192922668279	274.6282726866571	0.8591912817510141	1.5528183040162151
cylinder	8.0	15	4	3	ZZ onsite	exact	-0.8216933650556952	0.0	0.0	274.6282726866571	274.6282726866571	1.0000000000000018	1.5528183040162151
cylinder	8.0	15	4	3	ZZ onsite	UHF	-0.8216933650556952	0.019623851492526767	0.023882207557069227	300.98726645087066	274.6282726866571	1.0000000000000018	1.5528183040162151
cylinder	8.0	15	4	3	ZZ onsite	UHFsym	-0.8216933650556952	0.01962385149252599	0.02388220755706828	300.98726645087146	274.6282726866571	1.0000000000000018	1.5528183040162151
cylinder	8.0	15	4	3	ZZ up-up nb	chi4	-0.4960121044072043	0.19099445985898927	0.38506007849798596	4.2273230494511695	20.366933965286126	0.2630732209023642	1.5528183040162151
cylinder	8.0	15	4	3	ZZ up-up nb	chi8	-0.4960121044072043	0.09395863198093574	0.1894281029557291	9.722865530449075	20.366933965286126	0.4977587284203219	1.5528183040162151
cylinder	8.0	15	4	3	ZZ up-up nb	chi32	-0.4960121044072043	0.01901406161824487	0.03833386614822439	18.530753292150916	20.366933965286126	0.8591912817510141	1.5528183040162151
cylinder	8.0	15	4	3	ZZ up-up nb	exact	-0.4960121044072043	0.0	0.0	20.366933965286126	20.366933965286126	1.0000000000000018	1.5528183040162151
cylinder	8.0	15	4	3	ZZ up-up nb	UHF	-0.4960121044072043	0.3956094145815741	0.7975801619889422	1.283844864708239	20.366933965286126	1.0000000000000018	1.5528183040162151
cylinder	8.0	15	4	3	ZZ up-up nb	UHFsym	-0.4960121044072043	-0.1653371963542657	0.3333329870081781	7.385863795215264	20.366933965286126	1.0000000000000018	1.5528183040162151
cylinder	8.0	15	4	3	SzSz nb	chi4	-0.11714847966711467	0.04628564788150155	0.39510242056085876	5.318380189990402	26.71779217035258	0.2630732209023642	1.5528183040162151
cylinder	8.0	15	4	3	SzSz nb	chi8	-0.11714847966711467	0.02244991655864617	0.19163643115505322	13.600038341856456	26.71779217035258	0.4977587284203219	1.5528183040162151
cylinder	8.0	15	4	3	SzSz nb	chi32	-0.11714847966711467	0.004690260769441443	0.04003688978951444	25.651887588351478	26.71779217035258	0.8591912817510141	1.5528183040162151
cylinder	8.0	15	4	3	SzSz nb	exact	-0.11714847966711467	0.0	0.0	26.71779217035258	26.71779217035258	1.0000000000000018	1.5528183040162151
cylinder	8.0	15	4	3	SzSz nb	UHF	-0.11714847966711467	0.09946886227501156	0.8490836804511596	1.38561556320351	26.71779217035258	1.0000000000000018	1.5528183040162151
cylinder	8.0	15	4	3	SzSz nb	UHFsym	-0.11714847966711467	-0.04076779045894913	0.34800102036999164	6.54926068478097	26.71779217035258	1.0000000000000018	1.5528183040162151
torus	8.0	1	1	1	n	chi4	0.9998240646813121	-0.0005328199428225044	0.0005329137011643519	19.408185813159914	109.2638318905314	0.3829123702363809	1.5690815497844373
torus	8.0	1	1	1	n	chi8	0.9998240646813121	-0.002321913302418821	0.002322321880859026	34.40763642730163	109.2638318905314	0.5879253494917182	1.5690815497844373
torus	8.0	1	1	1	n	chi32	0.9998240646813121	-0.00021904978783360285	0.00021908833320932682	91.04027062291921	109.2638318905314	0.8676193558453152	1.5690815497844373
torus	8.0	1	1	1	n	exact	0.9998240646813121	0.0	0.0	109.2638318905314	109.2638318905314	1.0000000000000027	1.5690815497844373
torus	8.0	1	1	1	n	UHF	0.9998240646813121	-0.0001759353186883139	0.00017596627737140157	6.535592913853849	109.2638318905314	1.0000000000000027	1.5690815497844373
torus	8.0	1	1	1	n	UHFsym	0.9998240646813121	-0.0001759353186883139	0.00017596627737140157	0.9999999999999997	109.2638318905314	1.0000000000000027	1.5690815497844373
torus	8.0	1	1	1	Sz	chi4	-0.32458761254837054	0.066444382858447	0.20470400067576627	11.221868839256611	36.54320700209641	0.3829123702363809	1.5690815497844373
torus	8.0	1	1	1	Sz	chi8	-0.32458761254837054	0.04569120526709519	0.14076694088344552	16.62162910624343	36.54320700209641	0.5879253494917182	1.5690815497844373
torus	8.0	1	1	1	Sz	chi32	-0.32458761254837054	0.013378023882868462	0.04121544805063948	30.594454781406288	36.54320700209641	0.8676193558453152	1.5690815497844373
torus	8.0	1	1	1	Sz	exact	-0.32458761254837054	0.0	0.0	36.54320700209641	36.54320700209641	1.0000000000000027	1.5690815497844373
torus	8.0	1	1	1	Sz	UHF	-0.32458761254837054	0.12283143147511011	0.37842304119602094	4.735889050017445	36.54320700209641	1.0000000000000027	1.5690815497844373
torus	8.0	1	1	1	Sz	UHFsym	-0.32458761254837054	-0.32458761254837054	1.0	0.9999999999999993	36.54320700209641	1.0000000000000027	1.5690815497844373
torus	8.0	1	1	1	DoubleOcc	chi4	0.05043517994827995	0.036133591160968814	0.7164362494200067	16.853343827616328	142.42817789706203	0.3829123702363809	1.5690815497844373
torus	8.0	1	1	1	DoubleOcc	chi8	0.05043517994827995	0.013692532649755368	0.2714877326460761	42.17050922164591	142.42817789706203	0.5879253494917182	1.5690815497844373
torus	8.0	1	1	1	DoubleOcc	chi32	0.05043517994827995	0.006265946547682422	0.1242376165626453	92.26912305333335	142.42817789706203	0.8676193558453152	1.5690815497844373
torus	8.0	1	1	1	DoubleOcc	exact	0.05043517994827995	0.0	0.0	142.42817789706203	142.42817789706203	1.0000000000000027	1.5690815497844373
torus	8.0	1	1	1	DoubleOcc	UHF	0.05043517994827995	0.0006189809031651172	0.012272800529310434	20.902753153456782	142.42817789706203	1.0000000000000027	1.5690815497844373
torus	8.0	1	1	1	DoubleOcc	UHFsym	0.05043517994827995	0.0006189809031652838	0.012272800529313737	4.217098843138488	142.42817789706203	1.0000000000000027	1.5690815497844373
torus	8.0	1	1	1	ZZ onsite	chi4	-0.7979074095695046	0.14560000452952016	0.18247731852506022	19.32238159823362	133.02811790758457	0.3829123702363809	1.5690815497844373
torus	8.0	1	1	1	ZZ onsite	chi8	-0.7979074095695046	0.059413957203859	0.07446222016651612	58.24539315330053	133.02811790758457	0.5879253494917182	1.5690815497844373
torus	8.0	1	1	1	ZZ onsite	chi32	-0.7979074095695046	0.02550188576639678	0.03196095870341125	97.64414604932902	133.02811790758457	0.8676193558453152	1.5690815497844373
torus	8.0	1	1	1	ZZ onsite	exact	-0.7979074095695046	0.0	0.0	133.02811790758457	133.02811790758457	1.0000000000000027	1.5690815497844373
torus	8.0	1	1	1	ZZ onsite	UHF	-0.7979074095695046	0.0028277942500365416	0.0035440130222154764	129.6328825943795	133.02811790758457	1.0000000000000027	1.5690815497844373
torus	8.0	1	1	1	ZZ onsite	UHFsym	-0.7979074095695046	0.0028277942500372077	0.003544013022216311	129.6328825943786	133.02811790758457	1.0000000000000027	1.5690815497844373
torus	8.0	1	1	1	ZZ up-up nb	chi4	-0.599288159187261	0.22346288898004918	0.37288053427103207	6.233149817440312	47.47273320673439	0.3829123702363809	1.5690815497844373
torus	8.0	1	1	1	ZZ up-up nb	chi8	-0.599288159187261	0.1271710486678137	0.2122035063070156	14.97387543276586	47.47273320673439	0.5879253494917182	1.5690815497844373
torus	8.0	1	1	1	ZZ up-up nb	chi32	-0.599288159187261	0.03718108879644144	0.06204208814481746	39.60074397010522	47.47273320673439	0.8676193558453152	1.5690815497844373
torus	8.0	1	1	1	ZZ up-up nb	exact	-0.599288159187261	0.0	0.0	47.47273320673439	47.47273320673439	1.0000000000000027	1.5690815497844373
torus	8.0	1	1	1	ZZ up-up nb	UHF	-0.599288159187261	0.2477130333920745	0.4133454492543562	5.2073362595783	47.47273320673439	1.0000000000000027	1.5690815497844373
torus	8.0	1	1	1	ZZ up-up nb	UHFsym	-0.599288159187261	-0.2861755998186591	0.47752587037054595	4.120227805329528	47.47273320673439	1.0000000000000027	1.5690815497844373
torus	8.0	1	1	1	SzSz nb	chi4	-0.1436352733094023	0.051416105459718725	0.3579629451392777	6.680230443708921	44.734968940186654	0.3829123702363809	1.5690815497844373
torus	8.0	1	1	1	SzSz nb	chi8	-0.1436352733094023	0.02974120581971726	0.2070605996317648	15.545781310277125	44.734968940186654	0.5879253494917182	1.5690815497844373
torus	8.0	1	1	1	SzSz nb	chi32	-0.1436352733094023	0.009254906134200602	0.06443337991403245	38.45777387621298	44.734968940186654	0.8676193558453152	1.5690815497844373
torus	8.0	1	1	1	SzSz nb	exact	-0.1436352733094023	0.0	0.0	44.734968940186654	44.734968940186654	1.0000000000000027	1.5690815497844373
torus	8.0	1	1	1	SzSz nb	UHF	-0.1436352733094023	0.06233177624045727	0.4339586983358152	4.9102621126572314	44.734968940186654	1.0000000000000027	1.5690815497844373
torus	8.0	1	1	1	SzSz nb	UHFsym	-0.1436352733094023	-0.0711403820622262	0.4952849005897313	3.80052336795672	44.734968940186654	1.0000000000000027	1.5690815497844373
torus	8.0	2	1	2	n	chi4	0.9999054123416098	-0.014279366300468332	0.014280717080057069	10.548440122249138	50.14565003678564	0.3829123702363809	1.5690815497844373
torus	8.0	2	1	2	n	chi8	0.9999054123416098	-0.007027199050061217	0.007027863799241472	20.185488533086883	50.14565003678564	0.5879253494917182	1.5690815497844373
torus	8.0	2	1	2	n	chi32	0.9999054123416098	0.0005905460415459585	0.0005906019051972118	41.074679950712635	50.14565003678564	0.8676193558453152	1.5690815497844373
torus	8.0	2	1	2	n	exact	0.9999054123416098	0.0	0.0	50.14565003678564	50.14565003678564	1.0000000000000027	1.5690815497844373
torus	8.0	2	1	2	n	UHF	0.9999054123416098	-9.458765839021055e-5	9.459660606166959e-5	5.511317142895746	50.14565003678564	1.0000000000000027	1.5690815497844373
torus	8.0	2	1	2	n	UHFsym	0.9999054123416098	-9.458765839021055e-5	9.459660606166959e-5	0.9999999999999999	50.14565003678564	1.0000000000000027	1.5690815497844373
torus	8.0	2	1	2	Sz	chi4	0.3235887443530829	-0.08214889238280304	0.25386820096921087	11.898095460051682	32.83250971253939	0.3829123702363809	1.5690815497844373
torus	8.0	2	1	2	Sz	chi8	0.3235887443530829	-0.04961340052186586	0.15332239265940087	20.667322844796978	32.83250971253939	0.5879253494917182	1.5690815497844373
torus	8.0	2	1	2	Sz	chi32	0.3235887443530829	-0.016708690228689316	0.05163557299279137	31.85005600044714	32.83250971253939	0.8676193558453152	1.5690815497844373
torus	8.0	2	1	2	Sz	exact	0.3235887443530829	0.0	0.0	32.83250971253939	32.83250971253939	1.0000000000000027	1.5690815497844373
torus	8.0	2	1	2	Sz	UHF	0.3235887443530829	-0.12383029967039755	0.38267801903295035	6.378025134343865	32.83250971253939	1.0000000000000027	1.5690815497844373
torus	8.0	2	1	2	Sz	UHFsym	0.3235887443530829	0.3235887443530829	1.0	0.9999999999999997	32.83250971253939	1.0000000000000027	1.5690815497844373
torus	8.0	2	1	2	DoubleOcc	chi4	0.05053739101739324	0.0222934436397825	0.44112771140302554	28.46905634857019	70.5173879127275	0.3829123702363809	1.5690815497844373
torus	8.0	2	1	2	DoubleOcc	chi8	0.05053739101739324	0.0166877669790923	0.33020634114944597	46.85983203071955	70.5173879127275	0.5879253494917182	1.5690815497844373
torus	8.0	2	1	2	DoubleOcc	chi32	0.05053739101739324	0.0074272692254880035	0.1469658222548883	71.79916662641017	70.5173879127275	0.8676193558453152	1.5690815497844373
torus	8.0	2	1	2	DoubleOcc	exact	0.05053739101739324	0.0	0.0	70.5173879127275	70.5173879127275	1.0000000000000027	1.5690815497844373
torus	8.0	2	1	2	DoubleOcc	UHF	0.05053739101739324	0.0007211919722784066	0.014270463072187423	22.0014300094948	70.5173879127275	1.0000000000000027	1.5690815497844373
torus	8.0	2	1	2	DoubleOcc	UHFsym	0.05053739101739324	0.0007211919722786286	0.014270463072191816	4.419562018233976	70.5173879127275	1.0000000000000027	1.5690815497844373
torus	8.0	2	1	2	ZZ onsite	chi4	-0.7976612606136458	0.11773250716006634	0.14759712295604524	31.48489410606062	80.59457280577803	0.3829123702363809	1.5690815497844373
torus	8.0	2	1	2	ZZ onsite	chi8	-0.7976612606136458	0.08080546601649286	0.10130298411925973	47.350064922975164	80.59457280577803	0.5879253494917182	1.5690815497844373
torus	8.0	2	1	2	ZZ onsite	chi32	-0.7976612606136458	0.02852798481886043	0.03576453593460672	75.76688332922731	80.59457280577803	0.8676193558453152	1.5690815497844373
torus	8.0	2	1	2	ZZ onsite	exact	-0.7976612606136458	0.0	0.0	80.59457280577803	80.59457280577803	1.0000000000000027	1.5690815497844373
torus	8.0	2	1	2	ZZ onsite	UHF	-0.7976612606136458	0.0030739432058947136	0.0038536949926964107	80.82054403209212	80.59457280577803	1.0000000000000027	1.5690815497844373
torus	8.0	2	1	2	ZZ onsite	UHFsym	-0.7976612606136458	0.003073943205895713	0.003853694992697663	80.82054403209227	80.59457280577803	1.0000000000000027	1.5690815497844373
torus	8.0	2	1	2	ZZ up-up nb	chi4	-0.6011667719117884	0.200366941019546	0.33329676619077453	9.200352755655587	58.83497073146694	0.3829123702363809	1.5690815497844373
torus	8.0	2	1	2	ZZ up-up nb	chi8	-0.6011667719117884	0.15477656982709576	0.25746028732573856	14.408431155937349	58.83497073146694	0.5879253494917182	1.5690815497844373
torus	8.0	2	1	2	ZZ up-up nb	chi32	-0.6011667719117884	0.041921701541899226	0.0697338966499808	53.08259602468914	58.83497073146694	0.8676193558453152	1.5690815497844373
torus	8.0	2	1	2	ZZ up-up nb	exact	-0.6011667719117884	0.0	0.0	58.83497073146694	58.83497073146694	1.0000000000000027	1.5690815497844373
torus	8.0	2	1	2	ZZ up-up nb	UHF	-0.6011667719117884	0.24583442066754735	0.40892882333759395	6.301864849440429	58.83497073146694	1.0000000000000027	1.5690815497844373
