L	rho	site	prior	observable	true	Delta	G	G_max
4	ED	1	chi16	DoubleOcc	0.07280979568578072	-1.942890293094024e-16	40.588724188532005	40.588724188532034
4	ED	1	chi32	DoubleOcc	0.07280979568578072	-1.942890293094024e-16	40.588724188532005	40.588724188532034
4	ED	1	exact	DoubleOcc	0.07280979568578072	-2.7755575615628914e-16	40.588724188532034	40.588724188532034
4	ED	1	UHF	DoubleOcc	0.07280979568578072	0.014402908196250092	1.2468228545397506	40.588724188532034
4	ED	1	UHFsym	DoubleOcc	0.07280979568578072	0.01440290819625023	32.462609903058805	40.588724188532034
4	ED	1	chi2	ZZ onsite	-0.7087608172568773	0.2912391827431229	5.51340519946084	88.07585370666267
4	ED	1	chi4	ZZ onsite	-0.7087608172568773	0.004747815409650524	87.45729588749207	88.07585370666267
4	ED	1	chi8	ZZ onsite	-0.7087608172568773	0.0003704321583289927	88.05214721400733	88.07585370666267
4	ED	1	chi16	ZZ onsite	-0.7087608172568773	-1.1102230246251565e-16	88.07585370666267	88.07585370666267
4	ED	1	chi32	ZZ onsite	-0.7087608172568773	-1.1102230246251565e-16	88.07585370666267	88.07585370666267
4	ED	1	exact	ZZ onsite	-0.7087608172568773	0.0	88.07585370666267	88.07585370666267
4	ED	1	UHF	ZZ onsite	-0.7087608172568773	0.0576116327849997	54.48260101718518	88.07585370666267
4	ED	1	UHFsym	ZZ onsite	-0.7087608172568773	0.057611632785000255	54.48260101718477	88.07585370666267
4	ED	1	chi2	ZZ up-up r=1	-0.8671968044083973	0.13280319559160292	38.684755694904744	276.02173316461494
4	ED	1	chi4	ZZ up-up r=1	-0.8671968044083973	0.0636960332061487	117.79511663900374	276.02173316461494
4	ED	1	chi8	ZZ up-up r=1	-0.8671968044083973	0.0002503060123143497	276.15748604533627	276.02173316461494
4	ED	1	chi16	ZZ up-up r=1	-0.8671968044083973	5.551115123125783e-16	276.02173316461494	276.02173316461494
4	ED	1	chi32	ZZ up-up r=1	-0.8671968044083973	5.551115123125783e-16	276.02173316461494	276.02173316461494
4	ED	1	exact	ZZ up-up r=1	-0.8671968044083973	6.661338147750939e-16	276.02173316461494	276.02173316461494
4	ED	1	UHF	ZZ up-up r=1	-0.8671968044083973	0.02082671375582945	247.59710304828957	276.02173316461494
4	ED	1	UHFsym	ZZ up-up r=1	-0.8671968044083973	-0.4253675967961418	4.082241977732944	276.02173316461494
4	ED	1	chi2	SzSz r=1	-0.18413237307250108	0.06586762692749898	6.728381123779015	116.87901021119542
4	ED	1	chi4	SzSz r=1	-0.18413237307250108	0.021417810712633156	42.24248047960783	116.87901021119542
4	ED	1	chi8	SzSz r=1	-0.18413237307250108	4.513375055537061e-5	116.85589275852702	116.87901021119542
4	ED	1	chi16	SzSz r=1	-0.18413237307250108	1.1102230246251565e-16	116.87901021119545	116.87901021119542
4	ED	1	chi32	SzSz r=1	-0.18413237307250108	1.1102230246251565e-16	116.87901021119545	116.87901021119542
4	ED	1	exact	SzSz r=1	-0.18413237307250108	1.3877787807814457e-16	116.87901021119542	116.87901021119542
4	ED	1	UHF	SzSz r=1	-0.18413237307250108	0.010521788595723919	81.14945898419855	116.87901021119542
4	ED	1	UHFsym	SzSz r=1	-0.18413237307250108	-0.10102678904226899	3.293866873492729	116.87901021119542
4	ED	1	chi2	hop up r=1	0.6566802317489985	0.6566802317489985	1.0	61.174974437812594
4	ED	1	chi4	hop up r=1	0.6566802317489985	-0.029691989182178524	50.65091244268152	61.174974437812594
4	ED	1	chi8	hop up r=1	0.6566802317489985	-0.0002121035983978503	61.1391648590937	61.174974437812594
4	ED	1	chi16	hop up r=1	0.6566802317489985	-1.1102230246251565e-15	61.174974437812615	61.174974437812594
4	ED	1	chi32	hop up r=1	0.6566802317489985	-1.1102230246251565e-15	61.174974437812615	61.174974437812594
4	ED	1	exact	hop up r=1	0.6566802317489985	-1.2212453270876722e-15	61.174974437812594	61.174974437812594
4	ED	1	UHF	hop up r=1	0.6566802317489985	0.18890491925094188	10.900515519805404	61.174974437812594
4	ED	1	UHFsym	hop up r=1	0.6566802317489985	0.18890491925094266	10.900515519805323	61.174974437812594
