L	bc	seed	rho	site	prior	observable	true	Delta	G	G_lo	G_hi	G_max
14	PBC	0	ED	11	chi16	ZZ up-up r=1	-0.5172036438284298	-0.03243157920973638	28.056968030933863	25.840087982925365	30.368559459896748	32.4068247965232
14	PBC	0	ED	11	chi32	ZZ up-up r=1	-0.5172036438284298	0.0008954161831856711	32.433952412818385	29.50192484623365	35.91463144965728	32.4068247965232
14	PBC	0	ED	11	exact	ZZ up-up r=1	-0.5172036438284298	2.672633457878604e-7	32.4068247965232	29.507340945823373	35.868476492807034	32.4068247965232
14	PBC	0	ED	11	UHF	ZZ up-up r=1	-0.5172036438284298	0.26671478093044676	3.627935607292249	3.463700984357558	3.8115557930438513	32.4068247965232
14	PBC	0	ED	11	UHFsym	ZZ up-up r=1	-0.5172036438284298	-0.12751139141804757	10.771151095388221	10.314083348223841	11.19260790418802	32.4068247965232
14	PBC	0	ED	11	chi2	SzSz r=1	-0.10740747096598886	0.14259252903401132	0.6026777431641128	0.5807534395640801	0.6266781621773049	23.360664652159365
14	PBC	0	ED	11	chi4	SzSz r=1	-0.10740747096598886	0.0034485658676460113	23.230233456137302	21.16030969136241	25.31383621348179	23.360664652159365
14	PBC	0	ED	11	chi8	SzSz r=1	-0.10740747096598886	-0.00552377318495699	20.311927606376994	18.85899824560583	21.85328796952441	23.360664652159365
14	PBC	0	ED	11	chi16	SzSz r=1	-0.10740747096598886	-0.007153139765758321	20.610397549110075	19.193574453526473	22.039105645662495	23.360664652159365
14	PBC	0	ED	11	chi32	SzSz r=1	-0.10740747096598886	0.000710401017141829	23.439736433825747	21.425619082623353	25.462190741957325	23.360664652159365
14	PBC	0	ED	11	exact	SzSz r=1	-0.10740747096598886	5.753534612629174e-8	23.360664652159365	21.36487492696409	25.35003768236712	23.360664652159365
14	PBC	0	ED	11	UHF	SzSz r=1	-0.10740747096598886	0.0644907174245251	2.7804130362076913	2.6400889447732654	2.941918771611511	23.360664652159365
14	PBC	0	ED	11	UHFsym	SzSz r=1	-0.10740747096598886	-0.034065825662599386	6.9357398796044105	6.689815093051665	7.139379603171118	23.360664652159365
14	PBC	0	ED	11	chi2	hop up r=1	0.4923099785172077	0.4923099785172077	1.0	1.0	1.0	26.660722283895836
14	PBC	0	ED	11	chi4	hop up r=1	0.4923099785172077	0.0486238803346416	22.92111908762504	21.080643943950097	24.88980607206793	26.660722283895836
14	PBC	0	ED	11	chi8	hop up r=1	0.4923099785172077	0.050052788826812245	22.67440889119277	20.878894705928385	24.614622528791752	26.660722283895836
14	PBC	0	ED	11	chi16	hop up r=1	0.4923099785172077	0.049220397093978185	22.818542640420095	20.996078060476165	24.778752765586503	26.660722283895836
14	PBC	0	ED	11	chi32	hop up r=1	0.4923099785172077	0.005126393646027461	26.85701209661525	24.20691298368302	29.37356767694988	26.660722283895836
14	PBC	0	ED	11	exact	hop up r=1	0.4923099785172077	-1.2678721250658498e-7	26.660722283895836	23.98076650988755	29.16762157512172	26.660722283895836
14	PBC	0	ED	11	UHF	hop up r=1	0.4923099785172077	0.05338932236891558	22.08648369551954	20.36786900728989	23.934758710407237	26.660722283895836
14	PBC	0	ED	11	UHFsym	hop up r=1	0.4923099785172077	0.053389322368913916	22.086483695519842	20.367869007290153	23.934758710407515	26.660722283895836
14	PBC	1	ED	11	chi2	n	1.0000000000000067	5.995204332975845e-15	0.9999999985501045	0.9999999966383938	1.0000000007252972	1.0000000007712309
14	PBC	1	ED	11	chi4	n	1.0000000000000067	-1.477995503762486e-10	1.000000000927175	0.9999999992936135	1.0000000023319713	1.0000000007712309
14	PBC	1	ED	11	chi8	n	1.0000000000000067	-8.348655100576252e-11	1.0000000008102992	0.9999999994422107	1.0000000019892263	1.0000000007712309
14	PBC	1	ED	11	chi16	n	1.0000000000000067	-2.227347195571383e-10	1.0000000006035448	0.9999999994015024	1.0000000016385218	1.0000000007712309
14	PBC	1	ED	11	chi32	n	1.0000000000000067	-2.1626012092212932e-10	1.0000000008402514	0.9999999992575026	1.0000000021742201	1.0000000007712309
14	PBC	1	ED	11	exact	n	1.0000000000000067	-2.9572944093558817e-10	1.0000000007712309	0.9999999992104603	1.0000000021147823	1.0000000007712309
14	PBC	1	ED	11	UHF	n	1.0000000000000067	7.216449660063518e-15	0.01842187158618305	0.016854289473841436	0.020036958997552045	1.0000000007712309
14	PBC	1	ED	11	UHFsym	n	1.0000000000000067	7.105427357601002e-15	1.0000000000000002	0.9999999999999984	1.0000000000000013	1.0000000007712309
14	PBC	1	ED	11	chi2	Sz	-2.5576762929802044e-14	1.2175690828044181e-9	1.0000000005155179	0.9999999988608107	1.0000000021032576	0.9999999993351637
14	PBC	1	ED	11	chi4	Sz	-2.5576762929802044e-14	-8.873099199835366e-10	0.9999999994751085	0.9999999983201521	1.0000000006929413	0.9999999993351637
14	PBC	1	ED	11	chi8	Sz	-2.5576762929802044e-14	-7.418799602421089e-10	0.9999999996016126	0.9999999986404398	1.0000000006055065	0.9999999993351637
14	PBC	1	ED	11	chi16	Sz	-2.5576762929802044e-14	-6.706182692495233e-10	0.9999999994912023	0.9999999985973219	1.000000000422985	0.9999999993351637
14	PBC	1	ED	11	chi32	Sz	-2.5576762929802044e-14	-8.646423126090763e-10	0.9999999994155879	0.9999999982466751	1.0000000005865635	0.9999999993351637
14	PBC	1	ED	11	exact	Sz	-2.5576762929802044e-14	-8.651012059490704e-10	0.9999999993351637	0.999999998184063	1.0000000005376632	0.9999999993351637
14	PBC	1	ED	11	UHF	Sz	-2.5576762929802044e-14	0.38446946639660357	0.029689443186076234	0.0272190872614936	0.03219485740143997	0.9999999993351637
14	PBC	1	ED	11	UHFsym	Sz	-2.5576762929802044e-14	-2.555984937591127e-14	1.0000000000000002	0.9999999999999999	1.0000000000000013	0.9999999993351637
14	PBC	1	ED	11	chi2	DoubleOcc	0.10172018383249337	0.10172018383249337	2.2100002987626035	2.11426203911107	2.309665762282277	28.53187317642133
14	PBC	1	ED	11	chi4	DoubleOcc	0.10172018383249337	0.054302228246233875	6.72944077594645	6.330148224024086	7.161772400933838	28.53187317642133
14	PBC	1	ED	11	chi8	DoubleOcc	0.10172018383249337	0.011080748316588285	26.39132176534278	24.444874315920302	28.730815351137032	28.53187317642133
14	PBC	1	ED	11	chi16	DoubleOcc	0.10172018383249337	0.005737702455804156	28.3935590536242	26.396503518270727	30.87683205230251	28.53187317642133
14	PBC	1	ED	11	chi32	DoubleOcc	0.10172018383249337	0.0004508740307024306	28.60349532280963	26.65708898194413	31.007880503854558	28.53187317642133
14	PBC	1	ED	11	exact	DoubleOcc	0.10172018383249337	5.855214646466322e-9	28.53187317642133	26.59867808231356	30.897860374365628	28.53187317642133
14	PBC	1	ED	11	UHF	DoubleOcc	0.10172018383249337	-0.00046304557619761266	1.1921935143014137	1.0927629694594274	1.3091916071895662	28.53187317642133
14	PBC	1	ED	11	UHFsym	DoubleOcc	0.10172018383249337	-0.0004630455761976404	28.44414753407488	26.516664091446934	30.82440689002904	28.53187317642133
14	PBC	1	ED	11	chi2	ZZ onsite	-0.5931192646700327	0.40688073532996794	2.1756747695060743	2.1024796663916416	2.24326802692226	50.0061851767673
14	PBC	1	ED	11	chi4	ZZ onsite	-0.5931192646700327	0.21720891328054104	7.037133065416063	6.696606687005554	7.377970545058496	50.0061851767673
14	PBC	1	ED	11	chi8	ZZ onsite	-0.5931192646700327	0.04432299343333246	41.71306401527718	38.27126595405452	45.92330780625061	50.0061851767673
14	PBC	1	ED	11	chi16	ZZ onsite	-0.5931192646700327	0.022950810268690502	48.27240944462885	44.308538401325194	53.21653605876581	50.0061851767673
14	PBC	1	ED	11	chi32	ZZ onsite	-0.5931192646700327	0.0018034965553372917	50.125962974485724	45.992102997173035	55.10201577982952	50.0061851767673
14	PBC	1	ED	11	exact	ZZ onsite	-0.5931192646700327	2.401232301885159e-8	50.0061851767673	45.95434693774856	54.95744814632401	50.0061851767673
14	PBC	1	ED	11	UHF	ZZ onsite	-0.5931192646700327	-0.001852182304797667	49.83776286600893	45.80038940353868	54.79535537074545	50.0061851767673
14	PBC	1	ED	11	UHFsym	ZZ onsite	-0.5931192646700327	-0.0018521823047977781	49.83776286600893	45.80038940353869	54.79535537074538	50.0061851767673
14	PBC	1	ED	11	chi2	ZZ up-up r=1	-0.5172036438284298	0.4827963561715709	1.1387714973158787	1.0987968557916432	1.1781633073879976	31.25406869115759
14	PBC	1	ED	11	chi4	ZZ up-up r=1	-0.5172036438284298	0.021056414530822964	29.70667646454118	27.12917643854354	32.232030292348405	31.25406869115759
14	PBC	1	ED	11	chi8	ZZ up-up r=1	-0.5172036438284298	-0.04759026926480553	24.956965603039983	23.235758652583222	26.763071169807986	31.25406869115759
14	PBC	1	ED	11	chi16	ZZ up-up r=1	-0.5172036438284298	-0.03243157920973638	27.998854650387493	25.85915069036331	30.17079868795026	31.25406869115759
14	PBC	1	ED	11	chi32	ZZ up-up r=1	-0.5172036438284298	0.0008954161831856711	31.24874948531331	28.589717305241756	33.823805636525066	31.25406869115759
14	PBC	1	ED	11	exact	ZZ up-up r=1	-0.5172036438284298	2.672633457878604e-7	31.25406869115759	28.607775467540463	33.805416456795086	31.25406869115759
14	PBC	1	ED	11	UHF	ZZ up-up r=1	-0.5172036438284298	0.26671478093044676	3.4415503757879184	3.277162492702949	3.5957142858014053	31.25406869115759
14	PBC	1	ED	11	UHFsym	ZZ up-up r=1	-0.5172036438284298	-0.12751139141804757	11.042358714630298	10.608364467412164	11.532477359040076	31.25406869115759
14	PBC	1	ED	11	chi2	SzSz r=1	-0.10740747096598886	0.14259252903401132	0.5930884424519492	0.569822545641401	0.6134968774680971	22.85912090847988
14	PBC	1	ED	11	chi4	SzSz r=1	-0.10740747096598886	0.0034485658676460113	22.424329476958633	20.51647770408206	24.85995581246984	22.85912090847988
14	PBC	1	ED	11	chi8	SzSz r=1	-0.10740747096598886	-0.00552377318495699	20.04393000763301	18.56786610941463	21.94649814264932	22.85912090847988
14	PBC	1	ED	11	chi16	SzSz r=1	-0.10740747096598886	-0.007153139765758321	20.53855063024075	19.076721504794254	22.38144360313929	22.85912090847988
14	PBC	1	ED	11	chi32	SzSz r=1	-0.10740747096598886	0.000710401017141829	22.88243544373351	20.977077665950485	25.238726538972713	22.85912090847988
14	PBC	1	ED	11	exact	SzSz r=1	-0.10740747096598886	5.753534612629174e-8	22.85912090847988	20.95682753489166	25.19523322282886	22.85912090847988
14	PBC	1	ED	11	UHF	SzSz r=1	-0.10740747096598886	0.0644907174245251	2.6768894777364625	2.54370106491887	2.804749373209308	22.85912090847988
14	PBC	1	ED	11	UHFsym	SzSz r=1	-0.10740747096598886	-0.034065825662599386	7.023615950083665	6.8054995670059215	7.29919929370149	22.85912090847988
14	PBC	1	ED	11	chi2	hop up r=1	0.4923099785172077	0.4923099785172077	1.0	1.0	1.0	31.771184714094527
14	PBC	1	ED	11	chi4	hop up r=1	0.4923099785172077	0.0486238803346416	22.821095420729915	21.297440034921358	24.56003176680811	31.771184714094527
14	PBC	1	ED	11	chi8	hop up r=1	0.4923099785172077	0.050052788826812245	22.493108692342464	21.009207644943938	24.195008953868918	31.771184714094527
14	PBC	1	ED	11	chi16	hop up r=1	0.4923099785172077	0.049220397093978185	22.684003642629882	21.179331153221924	24.402299981506346	31.771184714094527
14	PBC	1	ED	11	chi32	hop up r=1	0.4923099785172077	0.005126393646027461	31.332869966591037	28.859752221520402	34.50974467499359	31.771184714094527
14	PBC	1	ED	11	exact	hop up r=1	0.4923099785172077	-1.2678721250658498e-7	31.771184714094527	29.18496128851219	35.11155241387333	31.771184714094527
14	PBC	1	ED	11	UHF	hop up r=1	0.4923099785172077	0.05338932236891558	21.73372592393132	20.318402502103837	23.29442573921147	31.771184714094527
14	PBC	1	ED	11	UHFsym	hop up r=1	0.4923099785172077	0.053389322368913916	21.733725923931697	20.31840250210419	23.294425739211924	31.771184714094527
14	PBC	2	ED	11	chi2	n	1.0000000000000067	5.995204332975845e-15	1.0000000003556895	0.9999999980908637	1.0000000026775755	0.999999999997845
14	PBC	2	ED	11	chi4	n	1.0000000000000067	-1.477995503762486e-10	0.9999999998660273	0.9999999982564237	1.0000000014620027	0.999999999997845
14	PBC	2	ED	11	chi8	n	1.0000000000000067	-8.348655100576252e-11	0.9999999998540219	0.9999999984750854	1.0000000012132817	0.999999999997845
14	PBC	2	ED	11	chi16	n	1.0000000000000067	-2.227347195571383e-10	0.9999999999928143	0.9999999987971742	1.0000000011545676	0.999999999997845
14	PBC	2	ED	11	chi32	n	1.0000000000000067	-2.1626012092212932e-10	0.9999999999306514	0.9999999983974435	1.0000000014678114	0.999999999997845
14	PBC	2	ED	11	exact	n	1.0000000000000067	-2.9572944093558817e-10	0.999999999997845	0.9999999984613243	1.0000000014913129	0.999999999997845
14	PBC	2	ED	11	UHF	n	1.0000000000000067	7.216449660063518e-15	0.018112103395975927	0.016782142281926683	0.019799614422016717	0.999999999997845
14	PBC	2	ED	11	UHFsym	n	1.0000000000000067	7.105427357601002e-15	0.9999999999999987	0.9999999999999971	0.9999999999999999	0.999999999997845
14	PBC	2	ED	11	chi2	Sz	-2.5576762929802044e-14	1.2175690828044181e-9	0.9999999987999945	0.9999999971728838	1.000000000441848	1.0000000007920191
14	PBC	2	ED	11	chi4	Sz	-2.5576762929802044e-14	-8.873099199835366e-10	1.0000000008441994	0.9999999996421466	1.000000002019506	1.0000000007920191
14	PBC	2	ED	11	chi8	Sz	-2.5576762929802044e-14	-7.418799602421089e-10	1.0000000007140402	0.9999999997009594	1.000000001702443	1.0000000007920191
14	PBC	2	ED	11	chi16	Sz	-2.5576762929802044e-14	-6.706182692495233e-10	1.0000000006152936	0.9999999997109132	1.0000000014926118	1.0000000007920191
14	PBC	2	ED	11	chi32	Sz	-2.5576762929802044e-14	-8.646423126090763e-10	1.00000000080784	0.9999999996281679	1.0000000019384365	1.0000000007920191
14	PBC	2	ED	11	exact	Sz	-2.5576762929802044e-14	-8.651012059490704e-10	1.0000000007920191	0.999999999626828	1.0000000019233866	1.0000000007920191
14	PBC	2	ED	11	UHF	Sz	-2.5576762929802044e-14	0.38446946639660357	0.027427799345468833	0.02517806529814332	0.029809489563042524	1.0000000007920191
14	PBC	2	ED	11	UHFsym	Sz	-2.5576762929802044e-14	-2.555984937591127e-14	1.0000000000000002	0.9999999999999993	1.0000000000000009	1.0000000007920191
14	PBC	2	ED	11	chi2	DoubleOcc	0.10172018383249337	0.10172018383249337	2.0940447162625335	2.002017161191448	2.1875899541969135	27.859234041400942
14	PBC	2	ED	11	chi4	DoubleOcc	0.10172018383249337	0.054302228246233875	6.250836681771721	5.885046365794791	6.644036133923651	27.859234041400942
14	PBC	2	ED	11	chi8	DoubleOcc	0.10172018383249337	0.011080748316588285	24.727077672305	22.749629254001277	26.974652792118047	27.859234041400942
14	PBC	2	ED	11	chi16	DoubleOcc	0.10172018383249337	0.005737702455804156	27.086067443130577	25.010126165846316	29.550443306487374	27.859234041400942
14	PBC	2	ED	11	chi32	DoubleOcc	0.10172018383249337	0.0004508740307024306	27.877001501287815	25.797700629165032	30.300638980156958	27.859234041400942
14	PBC	2	ED	11	exact	DoubleOcc	0.10172018383249337	5.855214646466322e-9	27.859234041400942	25.79908363340621	30.23244383991033	27.859234041400942
14	PBC	2	ED	11	UHF	DoubleOcc	0.10172018383249337	-0.00046304557619761266	1.2238556669446914	1.1269422646808618	1.319898685652226	27.859234041400942
14	PBC	2	ED	11	UHFsym	DoubleOcc	0.10172018383249337	-0.0004630455761976404	27.826789207195457	25.765161488504482	30.179315596348996	27.859234041400942
14	PBC	2	ED	11	chi2	ZZ onsite	-0.5931192646700327	0.40688073532996794	2.1039043186624453	2.037406973484519	2.181980373090644	48.19951903054006
14	PBC	2	ED	11	chi4	ZZ onsite	-0.5931192646700327	0.21720891328054104	6.69508414057197	6.383343956984827	7.067684077854596	48.19951903054006
14	PBC	2	ED	11	chi8	ZZ onsite	-0.5931192646700327	0.04432299343333246	38.78993531166419	35.70250247472352	42.65104323536937	48.19951903054006
14	PBC	2	ED	11	chi16	ZZ onsite	-0.5931192646700327	0.022950810268690502	45.4642879774738	41.845653362622365	49.958641400998914	48.19951903054006
14	PBC	2	ED	11	chi32	ZZ onsite	-0.5931192646700327	0.0018034965553372917	48.21693208085097	44.36449051191619	52.581608809530074	48.19951903054006
14	PBC	2	ED	11	exact	ZZ onsite	-0.5931192646700327	2.401232301885159e-8	48.19951903054006	44.39280602968428	52.49909621197149	48.19951903054006
14	PBC	2	ED	11	UHF	ZZ onsite	-0.5931192646700327	-0.001852182304797667	48.138174818822534	44.348598388249286	52.39862275246542	48.19951903054006
14	PBC	2	ED	11	UHFsym	ZZ onsite	-0.5931192646700327	-0.0018521823047977781	48.138174818822534	44.348598388249265	52.39862275246545	48.19951903054006
14	PBC	2	ED	11	chi2	ZZ up-up r=1	-0.5172036438284298	0.4827963561715709	1.1920917677776035	1.1531930891553994	1.229447637117592	32.098865265739306
14	PBC	2	ED	11	chi4	ZZ up-up r=1	-0.5172036438284298	0.021056414530822964	31.34572964191167	28.652647022548713	34.316564478021164	32.098865265739306
14	PBC	2	ED	11	chi8	ZZ up-up r=1	-0.5172036438284298	-0.04759026926480553	24.362190683553532	22.628715811858797	26.31885757173208	32.098865265739306
14	PBC	2	ED	11	chi16	ZZ up-up r=1	-0.5172036438284298	-0.03243157920973638	27.660598581623624	25.48498829305093	30.08660059312547	32.098865265739306
14	PBC	2	ED	11	chi32	ZZ up-up r=1	-0.5172036438284298	0.0008954161831856711	32.1320530815416	29.371171206656587	35.202328815375644	32.098865265739306
14	PBC	2	ED	11	exact	ZZ up-up r=1	-0.5172036438284298	2.672633457878604e-7	32.098865265739306	29.356022647760867	35.16119681593656	32.098865265739306
14	PBC	2	ED	11	UHF	ZZ up-up r=1	-0.5172036438284298	0.26671478093044676	3.663196171261274	3.5004471700978583	3.811117471717546	32.098865265739306
14	PBC	2	ED	11	UHFsym	ZZ up-up r=1	-0.5172036438284298	-0.12751139141804757	10.66088426721349	10.263377478349803	11.10485085260412	32.098865265739306
14	PBC	2	ED	11	chi2	SzSz r=1	-0.10740747096598886	0.14259252903401132	0.6273421791402974	0.6025909221534012	0.6505062311391235	24.48261275586084
14	PBC	2	ED	11	chi4	SzSz r=1	-0.10740747096598886	0.0034485658676460113	24.25870199281208	21.83426259392016	26.842875427394855	24.48261275586084
14	PBC	2	ED	11	chi8	SzSz r=1	-0.10740747096598886	-0.00552377318495699	21.029254098796994	19.281087094900947	22.981796916519542	24.48261275586084
14	PBC	2	ED	11	chi16	SzSz r=1	-0.10740747096598886	-0.007153139765758321	21.53498456731934	19.88847064043169	23.5978410463881	24.48261275586084
14	PBC	2	ED	11	chi32	SzSz r=1	-0.10740747096598886	0.000710401017141829	24.50259233631925	22.120225578511025	27.138498701424883	24.48261275586084
14	PBC	2	ED	11	exact	SzSz r=1	-0.10740747096598886	5.753534612629174e-8	24.48261275586084	22.116610149686508	27.139478961210106	24.48261275586084
14	PBC	2	ED	11	UHF	SzSz r=1	-0.10740747096598886	0.0644907174245251	2.785380785854038	2.6460633805366487	2.923773405304068	24.48261275586084
14	PBC	2	ED	11	UHFsym	SzSz r=1	-0.10740747096598886	-0.034065825662599386	7.3650337378726665	7.1291929156892575	7.629609184681261	24.48261275586084
14	PBC	2	ED	11	chi2	hop up r=1	0.4923099785172077	0.4923099785172077	1.0	1.0	1.0	28.5945128787711
14	PBC	2	ED	11	chi4	hop up r=1	0.4923099785172077	0.0486238803346416	22.622913654647977	20.996511392808326	24.503207988126974	28.5945128787711
14	PBC	2	ED	11	chi8	hop up r=1	0.4923099785172077	0.050052788826812245	22.341563505131923	20.747077353809605	24.179645624719353	28.5945128787711
14	PBC	2	ED	11	chi16	hop up r=1	0.4923099785172077	0.049220397093978185	22.50560663752986	20.892946180218757	24.36981061806811	28.5945128787711
14	PBC	2	ED	11	chi32	hop up r=1	0.4923099785172077	0.005126393646027461	28.526395001218162	26.170223024644756	31.366503049330397	28.5945128787711
14	PBC	2	ED	11	exact	hop up r=1	0.4923099785172077	-1.2678721250658498e-7	28.5945128787711	26.218123441186165	31.484838749557817	28.5945128787711
14	PBC	2	ED	11	UHF	hop up r=1	0.4923099785172077	0.05338932236891558	21.681219653978218	20.144832004312597	23.425946765818985	28.5945128787711
14	PBC	2	ED	11	UHFsym	hop up r=1	0.4923099785172077	0.053389322368913916	21.68121965397855	20.14483200431294	23.425946765819376	28.5945128787711
14	PBC	0	DMRG	11	chi2	n	1.000000000295736	2.9573543613992115e-10	0.9999999995299058	0.9999999975019702	1.000000001286202	0.9999999999679093
14	PBC	0	DMRG	11	chi4	n	1.000000000295736	1.4792989055933958e-10	1.0000000001596006	0.9999999988836491	1.0000000016758028	0.9999999999679093
14	PBC	0	DMRG	11	chi8	n	1.000000000295736	2.1224288992982565e-10	1.000000000183064	0.9999999991154798	1.0000000014449304	0.9999999999679093
14	PBC	0	DMRG	11	chi16	n	1.000000000295736	7.299472137844987e-11	0.9999999999831822	0.9999999989860247	1.0000000011294023	0.9999999999679093
14	PBC	0	DMRG	11	chi32	n	1.000000000295736	7.946932001345886e-11	1.000000000066103	0.9999999988183659	1.0000000015391348	0.9999999999679093
14	PBC	0	DMRG	11	exact	n	1.000000000295736	0.0	0.9999999999679093	0.9999999986739686	1.0000000014440673	0.9999999999679093
14	PBC	0	DMRG	11	UHF	n	1.000000000295736	2.9573665738524824e-10	0.018906622322898	0.017248763518975644	0.020847756279617245	0.9999999999679093
14	PBC	0	DMRG	11	UHFsym	n	1.000000000295736	2.9573654636294577e-10	0.9999999999999999	0.9999999999999982	1.0000000000000013	0.9999999999679093
14	PBC	0	DMRG	11	chi2	Sz	8.650756291861406e-10	2.0826702887534885e-9	1.0000000011871204	0.999999999543871	1.0000000027333469	0.9999999994719435
14	PBC	0	DMRG	11	chi4	Sz	8.650756291861406e-10	-2.2208714034466226e-11	0.999999999292541	0.9999999981523444	1.0000000005091292	0.9999999994719435
14	PBC	0	DMRG	11	chi8	Sz	8.650756291861406e-10	1.2322124570696147e-10	0.999999999365748	0.9999999984211062	1.0000000003725342	0.9999999994719435
14	PBC	0	DMRG	11	chi16	Sz	8.650756291861406e-10	1.9448293669954708e-10	0.9999999995837169	0.9999999987017626	1.0000000005198804	0.9999999994719435
14	PBC	0	DMRG	11	chi32	Sz	8.650756291861406e-10	4.588933399940487e-13	0.9999999993876476	0.9999999982686453	1.0000000005920266	0.9999999994719435
14	PBC	0	DMRG	11	exact	Sz	8.650756291861406e-10	0.0	0.9999999994719435	0.9999999983319346	1.0000000006756107	0.9999999994719435
14	PBC	0	DMRG	11	UHF	Sz	8.650756291861406e-10	0.3844694672617048	0.031090967536749586	0.028357914830975488	0.033607762782784344	0.9999999994719435
14	PBC	0	DMRG	11	UHFsym	Sz	8.650756291861406e-10	8.650756460996945e-10	0.9999999999999996	0.9999999999999989	1.0000000000000002	0.9999999994719435
14	PBC	0	DMRG	11	chi2	DoubleOcc	0.10172017797727873	0.10172017797727873	2.1645072095333564	2.064834974169251	2.2610433190421877	27.32161557873446
14	PBC	0	DMRG	11	chi4	DoubleOcc	0.10172017797727873	0.05430222239101923	6.506031006266733	6.101286725424951	6.907543578045452	27.32161557873446
14	PBC	0	DMRG	11	chi8	DoubleOcc	0.10172017797727873	0.011080742461373638	24.976011105729516	22.69015191849055	27.140913245901295	27.32161557873446
14	PBC	0	DMRG	11	chi16	DoubleOcc	0.10172017797727873	0.005737696600589509	26.974979962416235	24.659010753150376	29.267266777501497	27.32161557873446
14	PBC	0	DMRG	11	chi32	DoubleOcc	0.10172017797727873	0.00045086817548778413	27.370120414079704	25.053226422089704	29.600660965382865	27.32161557873446
14	PBC	0	DMRG	11	exact	DoubleOcc	0.10172017797727873	0.0	27.32161557873446	25.023154439294302	29.521687580530227	27.32161557873446
14	PBC	0	DMRG	11	UHF	DoubleOcc	0.10172017797727873	-0.00046305143141225913	1.198639815213777	1.1004078308291128	1.2980187234565155	27.32161557873446
14	PBC	0	DMRG	11	UHFsym	DoubleOcc	0.10172017797727873	-0.0004630514314122869	27.25854002070916	24.983356617663524	29.449282117679513	27.32161557873446
14	PBC	0	DMRG	11	chi2	ZZ onsite	-0.5931192886823557	0.4068807113176449	2.1406810374699776	2.0601326953519576	2.220597801836649	44.16353241119074
14	PBC	0	DMRG	11	chi4	ZZ onsite	-0.5931192886823557	0.21720888926821802	6.800940898840176	6.406910191587147	7.168864131504737	44.16353241119074
14	PBC	0	DMRG	11	chi8	ZZ onsite	-0.5931192886823557	0.04432296942100944	36.997850032177794	33.30705322230064	40.313589345342976	44.16353241119074
14	PBC	0	DMRG	11	chi16	ZZ onsite	-0.5931192886823557	0.022950786256367484	42.427130442640426	38.52316837966758	46.20088567776212	44.16353241119074
14	PBC	0	DMRG	11	chi32	ZZ onsite	-0.5931192886823557	0.0018034725430142728	44.22542713124268	40.33133680003963	47.83701379750447	44.16353241119074
14	PBC	0	DMRG	11	exact	ZZ onsite	-0.5931192886823557	0.0	44.16353241119074	40.27439932623941	47.732790189404625	44.16353241119074
14	PBC	0	DMRG	11	UHF	ZZ onsite	-0.5931192886823557	-0.001852206317120686	44.06408929396285	40.24050449883505	47.582378031734265	44.16353241119074
14	PBC	0	DMRG	11	UHFsym	ZZ onsite	-0.5931192886823557	-0.001852206317120797	44.06408929396285	40.24050449883504	47.58237803173423	44.16353241119074
14	PBC	0	DMRG	11	chi2	ZZ up-up r=1	-0.5172039110917755	0.4827960889082251	1.1827994245968005	1.144325369492617	1.2264342535660047	32.4068247965232
14	PBC	0	DMRG	11	chi4	ZZ up-up r=1	-0.5172039110917755	0.021056147267477177	31.48385336995326	28.564252656531647	34.734909370732055	32.4068247965232
14	PBC	0	DMRG	11	chi8	ZZ up-up r=1	-0.5172039110917755	-0.04759053652815132	24.72381499532855	22.89761847904846	26.496120909047676	32.4068247965232
14	PBC	0	DMRG	11	chi16	ZZ up-up r=1	-0.5172039110917755	-0.03243184647308217	28.056968030933863	25.840087982925365	30.368559459896748	32.4068247965232
14	PBC	0	DMRG	11	chi32	ZZ up-up r=1	-0.5172039110917755	0.0008951489198398832	32.433952412818385	29.50192484623365	35.91463144965728	32.4068247965232
14	PBC	0	DMRG	11	exact	ZZ up-up r=1	-0.5172039110917755	0.0	32.4068247965232	29.507340945823373	35.868476492807034	32.4068247965232
14	PBC	0	DMRG	11	UHF	ZZ up-up r=1	-0.5172039110917755	0.26671451366710097	3.627935607292249	3.463700984357558	3.8115557930438513	32.4068247965232
14	PBC	0	DMRG	11	UHFsym	ZZ up-up r=1	-0.5172039110917755	-0.12751165868139336	10.771151095388221	10.314083348223841	11.19260790418802	32.4068247965232
14	PBC	0	DMRG	11	chi2	SzSz r=1	-0.10740752850133499	0.14259247149866516	0.6026777431641128	0.5807534395640801	0.6266781621773049	23.360664652159365
14	PBC	0	DMRG	11	chi4	SzSz r=1	-0.10740752850133499	0.003448508332299885	23.230233456137302	21.16030969136241	25.31383621348179	23.360664652159365
14	PBC	0	DMRG	11	chi8	SzSz r=1	-0.10740752850133499	-0.005523830720303116	20.311927606376994	18.85899824560583	21.85328796952441	23.360664652159365
14	PBC	0	DMRG	11	chi16	SzSz r=1	-0.10740752850133499	-0.007153197301104447	20.610397549110075	19.193574453526473	22.039105645662495	23.360664652159365
14	PBC	0	DMRG	11	chi32	SzSz r=1	-0.10740752850133499	0.0007103434817957027	23.439736433825747	21.425619082623353	25.462190741957325	23.360664652159365
14	PBC	0	DMRG	11	exact	SzSz r=1	-0.10740752850133499	0.0	23.360664652159365	21.36487492696409	25.35003768236712	23.360664652159365
14	PBC	0	DMRG	11	UHF	SzSz r=1	-0.10740752850133499	0.06449065988917897	2.7804130362076913	2.6400889447732654	2.941918771611511	23.360664652159365
