U	doping	L	chi_prior	observable	prior_fid	S_center	median_absDelta	mean_absDelta	max_absDelta	median_absP	median_relerr	max_relerr	n_relerr
8.0	0.125	8	8	ZZ up-up r=1	0.9765561993258678	1.29005463615934	0.009028424754083497	0.011504558105654714	0.03055864023991023	0.5820888962226489	0.01691058707465279	0.10660226337288027	7
8.0	0.125	8	8	Sz	0.9765561993258678	1.29005463615934	0.002087168467433065	0.0019982147818308022	0.0036359868388290972	0.11405699409886805	0.022984493783623158	0.5480587104511656	8
8.0	0.125	8	8	ZZ onsite	0.9765561993258678	1.29005463615934	0.005656809234837024	0.005942875737604589	0.00832854204964284	0.6210489475852113	0.008738621671929845	0.014789079684813055	8
8.0	0.125	8	8	n	0.9765561993258678	1.29005463615934	0.0025365990976137787	0.0023372258628106407	0.0038273635794363603	0.87021901812969	0.002703550659521778	0.004719797584578976	8
8.0	0.125	8	16	SzSz r=1	0.9994065962894809	1.29005463615934	8.168592031526645e-5	9.483590910620843e-5	0.0001999371401907729	0.09012521875372065	0.000498213066666912	0.0022991224649153478	7
8.0	0.125	8	16	hop up r=1	0.9994065962894809	1.29005463615934	0.00013963528698907046	0.00046126798332652666	0.0014949877749008689	0.44598220121390086	0.00045461368366347493	0.0030119658751332195	7
8.0	0.125	8	16	DoubleOcc	0.9994065962894809	1.29005463615934	8.939532834276176e-6	2.8173480047490734e-5	0.00010301544475166402	0.02752924700212507	0.00036706998058149283	0.0036144095990429904	8
8.0	0.125	8	16	ZZ up-up r=1	0.9994065962894809	1.29005463615934	0.00035023697714176016	0.0004757769802806495	0.0009438332708378017	0.5820888962226489	0.0004548003978931082	0.0034219714687119362	7
8.0	0.125	8	16	Sz	0.9994065962894809	1.29005463615934	5.9290473857748216e-5	5.687086517552117e-5	9.130270944747443e-5	0.11405699409886805	0.0007340963620774825	0.011598165471833302	8
8.0	0.125	8	16	ZZ onsite	0.9994065962894809	1.29005463615934	0.00015032823530714	0.0001368828072701861	0.0002009444255139936	0.6210489475852113	0.00024149839995246005	0.0003956934781475194	8
8.0	0.125	8	16	n	0.9994065962894809	1.29005463615934	6.57389120233276e-5	7.211757785836881e-5	0.00013311297173257408	0.87021901812969	7.093858035680367e-5	0.00016415118900607012	8
8.0	0.125	8	32	SzSz r=1	0.9999940612347235	1.29005463615934	9.630355754797204e-7	2.4492366958926503e-6	8.427425161910973e-6	0.09012521875372065	6.3591231231173055e-6	9.690887092140456e-5	7
8.0	0.125	8	32	hop up r=1	0.9999940612347235	1.29005463615934	1.164111831652992e-6	5.817188447197554e-6	2.4225159966473342e-5	0.44598220121390086	2.764202390584602e-6	6.893768943459357e-5	7
8.0	0.125	8	32	DoubleOcc	0.9999940612347235	1.29005463615934	2.0460420373236143e-7	5.132537328200737e-7	1.555779136408475e-6	0.02752924700212507	6.77625503545832e-6	5.458621334093472e-5	8
8.0	0.125	8	32	ZZ up-up r=1	0.9999940612347235	1.29005463615934	3.847413003521538e-6	1.1539179016235262e-5	4.4579905864206015e-5	0.5820888962226489	4.996060036666179e-6	0.00016660530698346567	7
8.0	0.125	8	32	Sz	0.9999940612347235	1.29005463615934	5.342391571627747e-7	5.951376643555453e-7	1.0301471623924696e-6	0.11405699409886805	7.709676037696405e-6	7.088918854232012e-5	8
8.0	0.125	8	32	ZZ onsite	0.9999940612347235	1.29005463615934	1.9869526866611587e-6	2.3985591909997384e-6	6.4638608571199185e-6	0.6210489475852113	3.279096180401437e-6	1.272843263223638e-5	8
8.0	0.125	8	32	n	0.9999940612347235	1.29005463615934	5.513588273164949e-7	5.261424546459947e-7	8.409027666411717e-7	0.87021901812969	6.271899851864457e-7	1.0074410585803e-6	8
8.0	0.125	16	4	SzSz r=1	0.3656005525156666	1.4076693549697619	0.03249777491774403	0.03491298996552138	0.074326319547244	0.08822626616206361	0.19159393631800264	0.986362722848717	15
8.0	0.125	16	4	hop up r=1	0.3656005525156666	1.4076693549697619	0.10422915184543258	0.08972038041691295	0.194926730327602	0.4018003654838166	0.3096399034827208	0.6122735577394806	15
8.0	0.125	16	4	DoubleOcc	0.3656005525156666	1.4076693549697619	0.012196200772997656	0.016044115449809528	0.04209173713214687	0.02949334441699869	0.43282655717183094	1.3601509365374405	16
8.0	0.125	16	4	ZZ up-up r=1	0.3656005525156666	1.4076693549697619	0.13986728428869843	0.1525867445822688	0.30440962111950554	0.38256498436198977	0.1981888880654195	0.9355698937898341	15
8.0	0.125	16	4	Sz	0.3656005525156666	1.4076693549697619	0.0069455550235717	0.010822258253192763	0.030917710596279586	1.3775894314171921e-10	NaN	NaN	0
8.0	0.125	16	4	ZZ onsite	0.3656005525156666	1.4076693549697619	0.04557289588478747	0.07499841464412112	0.2057500888971261	0.602298988921208	0.06314336527661633	0.3547626754831279	16
8.0	0.125	16	4	n	0.3656005525156666	1.4076693549697619	0.016947009339439323	0.019498242462969162	0.05249879128405344	0.857586569445461	0.01925014373693589	0.06398027445940027	16
8.0	0.125	16	8	SzSz r=1	0.8421533820201481	1.4076693549697619	0.0018922613992841675	0.0021154544925462483	0.004986082726873592	0.08822626616206361	0.020851451319646996	0.03713997441431722	15
8.0	0.125	16	8	hop up r=1	0.8421533820201481	1.4076693549697619	0.03592878080604783	0.030065140340227274	0.05042526892048388	0.4018003654838166	0.08656996532196998	0.1348248884508443	15
8.0	0.125	16	8	DoubleOcc	0.8421533820201481	1.4076693549697619	0.0010299752123929529	0.0022629788530436432	0.006480111502143754	0.02949334441699869	0.03702596267732492	0.20983757977476408	16
8.0	0.125	16	8	ZZ up-up r=1	0.8421533820201481	1.4076693549697619	0.01606782033253884	0.016421548768116245	0.030181268161127983	0.38256498436198977	0.030809716060840788	0.08327899797028979	15
8.0	0.125	16	8	Sz	0.8421533820201481	1.4076693549697619	0.0010558739612905044	0.0011581812825872352	0.002785737569028987	1.3775894314171921e-10	NaN	NaN	0
