W	geometry	LX	U	r	i	j	prior	x	y	G
1	cylinder	64	8.0	9	27	36	chi4	-0.0718454690	-0.0411461638	1.34771657e+00
1	cylinder	64	8.0	9	28	37	chi4	-0.0523918593	-0.0118693512	1.08574891e+00
1	cylinder	64	8.0	9	29	38	chi4	-0.0718454692	-0.0413402984	1.34903754e+00
1	cylinder	64	8.0	9	30	39	chi4	-0.0523595906	-0.0119280744	1.08610789e+00
1	cylinder	64	8.0	9	31	40	chi4	-0.0718910486	-0.0414727293	1.35016943e+00
1	cylinder	64	8.0	9	32	41	chi4	-0.0522613281	-0.0119632399	1.08621759e+00
1	cylinder	64	8.0	9	33	42	chi4	-0.0719834962	-0.0415410202	1.35110753e+00
1	cylinder	64	8.0	9	34	43	chi4	-0.0520925260	-0.0119732062	1.08606039e+00
1	cylinder	64	8.0	9	35	44	chi4	-0.0721254603	-0.0415397613	1.35182737e+00
1	cylinder	64	8.0	9	36	45	chi4	-0.0518449224	-0.0119550414	1.08560584e+00
1	cylinder	64	8.0	9	37	46	chi4	-0.0723211109	-0.0414598785	1.35227910e+00
1	cylinder	64	8.0	9	38	47	chi4	-0.0515053494	-0.0119041324	1.08480682e+00
1	cylinder	64	8.0	9	39	48	chi4	-0.0725763569	-0.0412874452	1.35237664e+00
1	cylinder	64	8.0	9	17	26	chi8	-0.0725763568	-0.0593102464	1.44791570e+00
1	cylinder	64	8.0	9	18	27	chi8	-0.0515053491	-0.0209224986	1.14129365e+00
1	cylinder	64	8.0	9	19	28	chi8	-0.0723211095	-0.0593168754	1.44552051e+00
1	cylinder	64	8.0	9	20	29	chi8	-0.0518449232	-0.0209836865	1.14257763e+00
1	cylinder	64	8.0	9	21	30	chi8	-0.0721254600	-0.0593146982	1.44365510e+00
1	cylinder	64	8.0	9	22	31	chi8	-0.0520925254	-0.0210278199	1.14351160e+00
1	cylinder	64	8.0	9	23	32	chi8	-0.0719834951	-0.0593090693	1.44228582e+00
1	cylinder	64	8.0	9	24	33	chi8	-0.0522613301	-0.0210594057	1.14415735e+00
1	cylinder	64	8.0	9	25	34	chi8	-0.0718910492	-0.0593039779	1.44138857e+00
1	cylinder	64	8.0	9	26	35	chi8	-0.0523595907	-0.0210814750	1.14455498e+00
1	cylinder	64	8.0	9	27	36	chi8	-0.0718454690	-0.0593025432	1.44094933e+00
1	cylinder	64	8.0	9	28	37	chi8	-0.0523918593	-0.0210960200	1.14472847e+00
1	cylinder	64	8.0	9	29	38	chi8	-0.0718454692	-0.0593073297	1.44096458e+00
1	cylinder	64	8.0	9	30	39	chi8	-0.0523595906	-0.0211042269	1.14468850e+00
1	cylinder	64	8.0	9	31	40	chi8	-0.0718910486	-0.0593205436	1.44144149e+00
1	cylinder	64	8.0	9	32	41	chi8	-0.0522613281	-0.0211065644	1.14443336e+00
1	cylinder	64	8.0	9	33	42	chi8	-0.0719834962	-0.0593441391	1.44239863e+00
1	cylinder	64	8.0	9	34	43	chi8	-0.0520925260	-0.0211027460	1.14394812e+00
1	cylinder	64	8.0	9	35	44	chi8	-0.0721254603	-0.0593798405	1.44386678e+00
1	cylinder	64	8.0	9	36	45	chi8	-0.0518449224	-0.0210915433	1.14320177e+00
1	cylinder	64	8.0	9	37	46	chi8	-0.0723211109	-0.0594290564	1.44589027e+00
1	cylinder	64	8.0	9	38	47	chi8	-0.0515053494	-0.0210703847	1.14214153e+00
1	cylinder	64	8.0	9	39	48	chi8	-0.0725763569	-0.0594926246	1.44852812e+00
1	cylinder	64	8.0	10	17	27	UHF	0.0543118315	0.8808493920	2.04017491e-02
1	cylinder	64	8.0	10	18	28	UHF	0.0531129036	0.8808493920	2.01607277e-02
1	cylinder	64	8.0	10	19	29	UHF	0.0542381631	0.8808493920	2.03867841e-02
1	cylinder	64	8.0	10	20	30	UHF	0.0533333979	0.8808493920	2.02046504e-02
1	cylinder	64	8.0	10	21	31	UHF	0.0541612439	0.8808493920	2.03711806e-02
1	cylinder	64	8.0	10	22	32	UHF	0.0535118303	0.8808493920	2.02403272e-02
1	cylinder	64	8.0	10	23	33	UHF	0.0540797495	0.8808493920	2.03546732e-02
1	cylinder	64	8.0	10	24	34	UHF	0.0536598703	0.8808493920	2.02700175e-02
1	cylinder	64	8.0	10	25	35	UHF	0.0539917706	0.8808493920	2.03368802e-02
1	cylinder	64	8.0	10	26	36	UHF	0.0537855958	0.8808493920	2.02952969e-02
1	cylinder	64	8.0	10	27	37	UHF	0.0538948020	0.8808493920	2.03173028e-02
1	cylinder	64	8.0	10	28	38	UHF	0.0538948022	0.8808493920	2.03173028e-02
1	cylinder	64	8.0	10	29	39	UHF	0.0537855960	0.8808493920	2.02952969e-02
1	cylinder	64	8.0	10	30	40	UHF	0.0539917707	0.8808493920	2.03368802e-02
1	cylinder	64	8.0	10	31	41	UHF	0.0536598695	0.8808493920	2.02700173e-02
1	cylinder	64	8.0	10	32	42	UHF	0.0540797499	0.8808493920	2.03546732e-02
1	cylinder	64	8.0	10	33	43	UHF	0.0535118323	0.8808493920	2.02403276e-02
1	cylinder	64	8.0	10	34	44	UHF	0.0541612447	0.8808493920	2.03711807e-02
1	cylinder	64	8.0	10	35	45	UHF	0.0533333979	0.8808493920	2.02046504e-02
1	cylinder	64	8.0	10	36	46	UHF	0.0542381638	0.8808493920	2.03867843e-02
1	cylinder	64	8.0	10	37	47	UHF	0.0531129052	0.8808493920	2.01607281e-02
1	cylinder	64	8.0	10	38	48	UHF	0.0543118318	0.8808493920	2.04017491e-02
1	cylinder	64	8.0	10	17	27	UHF-sym	0.0543118315	0.2936164640	2.06861295e-01
1	cylinder	64	8.0	10	18	28	UHF-sym	0.0531129036	0.2936164640	2.03289870e-01
1	cylinder	64	8.0	10	19	29	UHF-sym	0.0542381631	0.2936164640	2.06639165e-01
1	cylinder	64	8.0	10	20	30	UHF-sym	0.0533333979	0.2936164640	2.03939744e-01
1	cylinder	64	8.0	10	21	31	UHF-sym	0.0541612439	0.2936164640	2.06407611e-01
1	cylinder	64	8.0	10	22	32	UHF-sym	0.0535118303	0.2936164640	2.04467927e-01
1	cylinder	64	8.0	10	23	33	UHF-sym	0.0540797495	0.2936164640	2.06162703e-01
1	cylinder	64	8.0	10	24	34	UHF-sym	0.0536598703	0.2936164640	2.04907699e-01
1	cylinder	64	8.0	10	25	35	UHF-sym	0.0539917706	0.2936164640	2.05898792e-01
1	cylinder	64	8.0	10	26	36	UHF-sym	0.0537855958	0.2936164640	2.05282292e-01
1	cylinder	64	8.0	10	27	37	UHF-sym	0.0538948020	0.2936164640	2.05608496e-01
1	cylinder	64	8.0	10	28	38	UHF-sym	0.0538948022	0.2936164640	2.05608496e-01
1	cylinder	64	8.0	10	29	39	UHF-sym	0.0537855960	0.2936164640	2.05282293e-01
1	cylinder	64	8.0	10	30	40	UHF-sym	0.0539917707	0.2936164640	2.05898792e-01
1	cylinder	64	8.0	10	31	41	UHF-sym	0.0536598695	0.2936164640	2.04907697e-01
1	cylinder	64	8.0	10	32	42	UHF-sym	0.0540797499	0.2936164640	2.06162704e-01
1	cylinder	64	8.0	10	33	43	UHF-sym	0.0535118323	0.2936164640	2.04467933e-01
1	cylinder	64	8.0	10	34	44	UHF-sym	0.0541612447	0.2936164640	2.06407613e-01
1	cylinder	64	8.0	10	35	45	UHF-sym	0.0533333979	0.2936164640	2.03939744e-01
1	cylinder	64	8.0	10	36	46	UHF-sym	0.0542381638	0.2936164640	2.06639167e-01
1	cylinder	64	8.0	10	37	47	UHF-sym	0.0531129052	0.2936164640	2.03289875e-01
1	cylinder	64	8.0	10	38	48	UHF-sym	0.0543118318	0.2936164640	2.06861296e-01
1	cylinder	64	8.0	10	17	27	RHF	0.0543118315	-0.0000000000	1.00000000e+00
1	cylinder	64	8.0	10	18	28	RHF	0.0531129036	0.0000000000	1.00000000e+00
1	cylinder	64	8.0	10	19	29	RHF	0.0542381631	-0.0000000000	1.00000000e+00
1	cylinder	64	8.0	10	20	30	RHF	0.0533333979	-0.0000000000	1.00000000e+00
1	cylinder	64	8.0	10	21	31	RHF	0.0541612439	0.0000000000	1.00000000e+00
1	cylinder	64	8.0	10	22	32	RHF	0.0535118303	0.0000000000	1.00000000e+00
1	cylinder	64	8.0	10	23	33	RHF	0.0540797495	-0.0000000000	1.00000000e+00
1	cylinder	64	8.0	10	24	34	RHF	0.0536598703	0.0000000000	1.00000000e+00
1	cylinder	64	8.0	10	25	35	RHF	0.0539917706	0.0000000000	1.00000000e+00
1	cylinder	64	8.0	10	26	36	RHF	0.0537855958	0.0000000000	1.00000000e+00
1	cylinder	64	8.0	10	27	37	RHF	0.0538948020	-0.0000000000	1.00000000e+00
1	cylinder	64	8.0	10	28	38	RHF	0.0538948022	0.0000000000	1.00000000e+00
1	cylinder	64	8.0	10	29	39	RHF	0.0537855960	-0.0000000000	1.00000000e+00
1	cylinder	64	8.0	10	30	40	RHF	0.0539917707	-0.0000000000	1.00000000e+00
1	cylinder	64	8.0	10	31	41	RHF	0.0536598695	0.0000000000	1.00000000e+00
1	cylinder	64	8.0	10	32	42	RHF	0.0540797499	0.0000000000	1.00000000e+00
1	cylinder	64	8.0	10	33	43	RHF	0.0535118323	-0.0000000000	1.00000000e+00
1	cylinder	64	8.0	10	34	44	RHF	0.0541612447	0.0000000000	1.00000000e+00
1	cylinder	64	8.0	10	35	45	RHF	0.0533333979	0.0000000000	1.00000000e+00
1	cylinder	64	8.0	10	36	46	RHF	0.0542381638	-0.0000000000	1.00000000e+00
1	cylinder	64	8.0	10	37	47	RHF	0.0531129052	0.0000000000	1.00000000e+00
1	cylinder	64	8.0	10	38	48	RHF	0.0543118318	-0.0000000000	1.00000000e+00
1	cylinder	64	8.0	10	17	27	chi4	0.0543118315	0.0149343066	1.10959045e+00
1	cylinder	64	8.0	10	18	28	chi4	0.0531129036	0.0148936234	1.10728524e+00
1	cylinder	64	8.0	10	19	29	chi4	0.0542381631	0.0151871813	1.11119228e+00
1	cylinder	64	8.0	10	20	30	chi4	0.0533333979	0.0151530373	1.10939885e+00
1	cylinder	64	8.0	10	21	31	chi4	0.0541612439	0.0153983946	1.11249463e+00
1	cylinder	64	8.0	10	22	32	chi4	0.0535118303	0.0153699841	1.11116244e+00
1	cylinder	64	8.0	10	23	33	chi4	0.0540797495	0.0155729457	1.11353228e+00
1	cylinder	64	8.0	10	24	34	chi4	0.0536598703	0.0155497753	1.11262856e+00
1	cylinder	64	8.0	10	25	35	chi4	0.0539917706	0.0157140602	1.11432612e+00
1	cylinder	64	8.0	10	26	36	chi4	0.0537855958	0.0156958832	1.11383266e+00
1	cylinder	64	8.0	10	27	37	chi4	0.0538948020	0.0158235022	1.11488552e+00
1	cylinder	64	8.0	10	28	38	chi4	0.0538948022	0.0158102893	1.11479697e+00
1	cylinder	64	8.0	10	29	39	chi4	0.0537855960	0.0159017173	1.11520929e+00
1	cylinder	64	8.0	10	30	40	chi4	0.0539917707	0.0158936544	1.11553262e+00
1	cylinder	64	8.0	10	31	41	chi4	0.0536598695	0.0159478370	1.11528534e+00
1	cylinder	64	8.0	10	32	42	chi4	0.0540797499	0.0159453490	1.11604044e+00
1	cylinder	64	8.0	10	33	43	chi4	0.0535118323	0.0159595453	1.11508921e+00
1	cylinder	64	8.0	10	34	44	chi4	0.0541612447	0.0159633483	1.11631051e+00
1	cylinder	64	8.0	10	35	45	chi4	0.0533333979	0.0159327781	1.11458090e+00
1	cylinder	64	8.0	10	36	46	chi4	0.0542381638	0.0159439726	1.11632048e+00
1	cylinder	64	8.0	10	37	47	chi4	0.0531129052	0.0158611896	1.11369947e+00
1	cylinder	64	8.0	10	38	48	chi4	0.0543118318	0.0158814192	1.11603213e+00
1	cylinder	64	8.0	10	17	27	chi8	0.0543118315	0.0301096054	1.20029779e+00
1	cylinder	64	8.0	10	18	28	chi8	0.0531129036	0.0297948412	1.19361072e+00
1	cylinder	64	8.0	10	19	29	chi8	0.0542381631	0.0301728741	1.20029091e+00
1	cylinder	64	8.0	10	20	30	chi8	0.0533333979	0.0299224961	1.19516975e+00
1	cylinder	64	8.0	10	21	31	chi8	0.0541612439	0.0302173852	1.20017561e+00
1	cylinder	64	8.0	10	22	32	chi8	0.0535118303	0.0300219551	1.19641701e+00
1	cylinder	64	8.0	10	23	33	chi8	0.0540797495	0.0302469892	1.19996599e+00
1	cylinder	64	8.0	10	24	34	chi8	0.0536598703	0.0301005358	1.19743555e+00
1	cylinder	64	8.0	10	25	35	chi8	0.0539917706	0.0302642207	1.19966676e+00
1	cylinder	64	8.0	10	26	36	chi8	0.0537855958	0.0301633906	1.19828364e+00
1	cylinder	64	8.0	10	27	37	chi8	0.0538948020	0.0302705806	1.19927481e+00
1	cylinder	64	8.0	10	28	38	chi8	0.0538948022	0.0302141953	1.19900322e+00
1	cylinder	64	8.0	10	29	39	chi8	0.0537855960	0.0302666630	1.19877925e+00
1	cylinder	64	8.0	10	30	40	chi8	0.0539917707	0.0302555588	1.19962489e+00
1	cylinder	64	8.0	10	31	41	chi8	0.0536598695	0.0302521464	1.19816025e+00
1	cylinder	64	8.0	10	32	42	chi8	0.0540797499	0.0302892512	1.20017095e+00
1	cylinder	64	8.0	10	33	43	chi8	0.0535118323	0.0302256396	1.19738632e+00
1	cylinder	64	8.0	10	34	44	chi8	0.0541612447	0.0303162962	1.20065697e+00
1	cylinder	64	8.0	10	35	45	chi8	0.0533333979	0.0301843322	1.19640938e+00
1	cylinder	64	8.0	10	36	46	chi8	0.0542381638	0.0303369347	1.20109219e+00
1	cylinder	64	8.0	10	37	47	chi8	0.0531129052	0.0301233374	1.19515643e+00
1	cylinder	64	8.0	10	38	48	chi8	0.0543118318	0.0303504309	1.20147855e+00
1	cylinder	64	8.0	11	17	28	UHF	-0.0600574174	-0.8808493920	2.16325355e-02
1	cylinder	64	8.0	11	18	29	UHF	-0.0424202953	-0.8808493920	1.82432975e-02
1	cylinder	64	8.0	11	19	30	UHF	-0.0598963039	-0.8808493920	2.15962886e-02
1	cylinder	64	8.0	11	20	31	UHF	-0.0426969982	-0.8808493920	1.82877897e-02
1	cylinder	64	8.0	11	21	32	UHF	-0.0597739316	-0.8808493920	2.15688253e-02
1	cylinder	64	8.0	11	22	33	UHF	-0.0428922995	-0.8808493920	1.83193533e-02
1	cylinder	64	8.0	11	23	34	UHF	-0.0596881538	-0.8808493920	2.15496095e-02
1	cylinder	64	8.0	11	24	35	UHF	-0.0430171618	-0.8808493920	1.83396026e-02
1	cylinder	64	8.0	11	25	36	UHF	-0.0596373481	-0.8808493920	2.15382416e-02
1	cylinder	64	8.0	11	26	37	UHF	-0.0430780769	-0.8808493920	1.83495010e-02
1	cylinder	64	8.0	11	27	38	UHF	-0.0596205233	-0.8808493920	2.15344792e-02
1	cylinder	64	8.0	11	28	39	UHF	-0.0430780773	-0.8808493920	1.83495011e-02
1	cylinder	64	8.0	11	29	40	UHF	-0.0596373480	-0.8808493920	2.15382415e-02
1	cylinder	64	8.0	11	30	41	UHF	-0.0430171623	-0.8808493920	1.83396027e-02
1	cylinder	64	8.0	11	31	42	UHF	-0.0596881545	-0.8808493920	2.15496096e-02
1	cylinder	64	8.0	11	32	43	UHF	-0.0428923014	-0.8808493920	1.83193537e-02
1	cylinder	64	8.0	11	33	44	UHF	-0.0597739329	-0.8808493920	2.15688256e-02
1	cylinder	64	8.0	11	34	45	UHF	-0.0426970012	-0.8808493920	1.82877902e-02
1	cylinder	64	8.0	11	35	46	UHF	-0.0598963047	-0.8808493920	2.15962888e-02
1	cylinder	64	8.0	11	36	47	UHF	-0.0424202991	-0.8808493920	1.82432981e-02
1	cylinder	64	8.0	11	37	48	UHF	-0.0600574184	-0.8808493920	2.16325357e-02
1	cylinder	64	8.0	11	17	28	UHF-sym	-0.0600574174	-0.2936164640	2.25311506e-01
1	cylinder	64	8.0	11	18	29	UHF-sym	-0.0424202953	-0.2936164640	1.75290799e-01
1	cylinder	64	8.0	11	19	30	UHF-sym	-0.0598963039	-0.2936164640	2.24762855e-01
1	cylinder	64	8.0	11	20	31	UHF-sym	-0.0426969982	-0.2936164640	1.75933581e-01
1	cylinder	64	8.0	11	21	32	UHF-sym	-0.0597739316	-0.2936164640	2.24347376e-01
1	cylinder	64	8.0	11	22	33	UHF-sym	-0.0428922995	-0.2936164640	1.76389733e-01
1	cylinder	64	8.0	11	23	34	UHF-sym	-0.0596881538	-0.2936164640	2.24056782e-01
1	cylinder	64	8.0	11	24	35	UHF-sym	-0.0430171618	-0.2936164640	1.76682440e-01
1	cylinder	64	8.0	11	25	36	UHF-sym	-0.0596373481	-0.2936164640	2.23884913e-01
1	cylinder	64	8.0	11	26	37	UHF-sym	-0.0430780769	-0.2936164640	1.76825544e-01
1	cylinder	64	8.0	11	27	38	UHF-sym	-0.0596205233	-0.2936164640	2.23828037e-01
1	cylinder	64	8.0	11	28	39	UHF-sym	-0.0430780773	-0.2936164640	1.76825545e-01
1	cylinder	64	8.0	11	29	40	UHF-sym	-0.0596373480	-0.2936164640	2.23884912e-01
1	cylinder	64	8.0	11	30	41	UHF-sym	-0.0430171623	-0.2936164640	1.76682441e-01
1	cylinder	64	8.0	11	31	42	UHF-sym	-0.0596881545	-0.2936164640	2.24056784e-01
1	cylinder	64	8.0	11	32	43	UHF-sym	-0.0428923014	-0.2936164640	1.76389738e-01
1	cylinder	64	8.0	11	33	44	UHF-sym	-0.0597739329	-0.2936164640	2.24347381e-01
1	cylinder	64	8.0	11	34	45	UHF-sym	-0.0426970012	-0.2936164640	1.75933588e-01
1	cylinder	64	8.0	11	35	46	UHF-sym	-0.0598963047	-0.2936164640	2.24762858e-01
1	cylinder	64	8.0	11	36	47	UHF-sym	-0.0424202991	-0.2936164640	1.75290808e-01
1	cylinder	64	8.0	11	37	48	UHF-sym	-0.0600574184	-0.2936164640	2.25311510e-01
1	cylinder	64	8.0	11	17	28	RHF	-0.0600574174	-0.0057663653	1.04657610e+00
1	cylinder	64	8.0	11	18	29	RHF	-0.0424202953	-0.0017303399	1.01116059e+00
1	cylinder	64	8.0	11	19	30	RHF	-0.0598963039	-0.0056509373	1.04557648e+00
1	cylinder	64	8.0	11	20	31	RHF	-0.0426969982	-0.0017852858	1.01156804e+00
1	cylinder	64	8.0	11	21	32	RHF	-0.0597739316	-0.0055676626	1.04485424e+00
1	cylinder	64	8.0	11	22	33	RHF	-0.0428922995	-0.0018247208	1.01186165e+00
1	cylinder	64	8.0	11	23	34	RHF	-0.0596881538	-0.0055113495	1.04436533e+00
1	cylinder	64	8.0	11	24	35	RHF	-0.0430171618	-0.0018502065	1.01205193e+00
1	cylinder	64	8.0	11	25	36	RHF	-0.0596373481	-0.0054787483	1.04408210e+00
1	cylinder	64	8.0	11	26	37	RHF	-0.0430780769	-0.0018627158	1.01214548e+00
1	cylinder	64	8.0	11	27	38	RHF	-0.0596205233	-0.0054680715	1.04398931e+00
1	cylinder	64	8.0	11	28	39	RHF	-0.0430780773	-0.0018627158	1.01214548e+00
1	cylinder	64	8.0	11	29	40	RHF	-0.0596373480	-0.0054787483	1.04408210e+00
1	cylinder	64	8.0	11	30	41	RHF	-0.0430171623	-0.0018502065	1.01205193e+00
1	cylinder	64	8.0	11	31	42	RHF	-0.0596881545	-0.0055113495	1.04436533e+00
1	cylinder	64	8.0	11	32	43	RHF	-0.0428923014	-0.0018247208	1.01186165e+00
1	cylinder	64	8.0	11	33	44	RHF	-0.0597739329	-0.0055676626	1.04485424e+00
1	cylinder	64	8.0	11	34	45	RHF	-0.0426970012	-0.0017852858	1.01156804e+00
1	cylinder	64	8.0	11	35	46	RHF	-0.0598963047	-0.0056509373	1.04557648e+00
1	cylinder	64	8.0	11	36	47	RHF	-0.0424202991	-0.0017303399	1.01116059e+00
1	cylinder	64	8.0	11	37	48	RHF	-0.0600574184	-0.0057663653	1.04657610e+00
1	cylinder	64	8.0	11	17	28	chi4	-0.0600574174	-0.0198472529	1.15515302e+00
1	cylinder	64	8.0	11	18	29	chi4	-0.0424202953	-0.0056962847	1.03584146e+00
1	cylinder	64	8.0	11	19	30	chi4	-0.0598963039	-0.0201952333	1.15731435e+00
1	cylinder	64	8.0	11	20	31	chi4	-0.0426969982	-0.0058073864	1.03670992e+00
1	cylinder	64	8.0	11	21	32	chi4	-0.0597739316	-0.0204865526	1.15912935e+00
1	cylinder	64	8.0	11	22	33	chi4	-0.0428922995	-0.0058999072	1.03741245e+00
1	cylinder	64	8.0	11	23	34	chi4	-0.0596881538	-0.0207280346	1.16065487e+00
1	cylinder	64	8.0	11	24	35	chi4	-0.0430171618	-0.0059757721	1.03796542e+00
1	cylinder	64	8.0	11	25	36	chi4	-0.0596373481	-0.0209241267	1.16192840e+00
1	cylinder	64	8.0	11	26	37	chi4	-0.0430780769	-0.0060361361	1.03837843e+00
1	cylinder	64	8.0	11	27	38	chi4	-0.0596205233	-0.0210773228	1.16297223e+00
1	cylinder	64	8.0	11	28	39	chi4	-0.0430780773	-0.0060814933	1.03865523e+00
1	cylinder	64	8.0	11	29	40	chi4	-0.0596373480	-0.0211883654	1.16379554e+00
1	cylinder	64	8.0	11	30	41	chi4	-0.0430171623	-0.0061117128	1.03879410e+00
1	cylinder	64	8.0	11	31	42	chi4	-0.0596881545	-0.0212562675	1.16439484e+00
1	cylinder	64	8.0	11	32	43	chi4	-0.0428923014	-0.0061260056	1.03878758e+00
1	cylinder	64	8.0	11	33	44	chi4	-0.0597739329	-0.0212781587	1.16475284e+00
1	cylinder	64	8.0	11	34	45	chi4	-0.0426970012	-0.0061228201	1.03862154e+00
1	cylinder	64	8.0	11	35	46	chi4	-0.0598963047	-0.0212489248	1.16483543e+00
1	cylinder	64	8.0	11	36	47	chi4	-0.0424202991	-0.0060996409	1.03827346e+00
1	cylinder	64	8.0	11	37	48	chi4	-0.0600574184	-0.0211605677	1.16458613e+00
1	cylinder	64	8.0	11	17	28	chi8	-0.0600574174	-0.0429082902	1.28798161e+00
1	cylinder	64	8.0	11	18	29	chi8	-0.0424202953	-0.0151558468	1.08820863e+00
1	cylinder	64	8.0	11	19	30	chi8	-0.0598963039	-0.0430585685	1.28748064e+00
1	cylinder	64	8.0	11	20	31	chi8	-0.0426969982	-0.0152437933	1.08923809e+00
1	cylinder	64	8.0	11	21	32	chi8	-0.0597739316	-0.0431761523	1.28710084e+00
1	cylinder	64	8.0	11	22	33	chi8	-0.0428922995	-0.0153108977	1.08999269e+00
1	cylinder	64	8.0	11	23	34	chi8	-0.0596881538	-0.0432678459	1.28686231e+00
1	cylinder	64	8.0	11	24	35	chi8	-0.0430171618	-0.0153610362	1.09051284e+00
1	cylinder	64	8.0	11	25	36	chi8	-0.0596373481	-0.0433384639	1.28677783e+00
1	cylinder	64	8.0	11	26	37	chi8	-0.0430780769	-0.0153967191	1.09082356e+00
1	cylinder	64	8.0	11	27	38	chi8	-0.0596205233	-0.0433913379	1.28685666e+00
1	cylinder	64	8.0	11	28	39	chi8	-0.0430780773	-0.0154194111	1.09093777e+00
1	cylinder	64	8.0	11	29	40	chi8	-0.0596373480	-0.0434286106	1.28710651e+00
1	cylinder	64	8.0	11	30	41	chi8	-0.0430171623	-0.0154296769	1.09085772e+00
1	cylinder	64	8.0	11	31	42	chi8	-0.0596881545	-0.0434513695	1.28753452e+00
1	cylinder	64	8.0	11	32	43	chi8	-0.0428923014	-0.0154271887	1.09057495e+00
1	cylinder	64	8.0	11	33	44	chi8	-0.0597739329	-0.0434596347	1.28814726e+00
1	cylinder	64	8.0	11	34	45	chi8	-0.0426970012	-0.0154105909	1.09006867e+00
1	cylinder	64	8.0	11	35	46	chi8	-0.0598963047	-0.0434521820	1.28894982e+00
1	cylinder	64	8.0	11	36	47	chi8	-0.0424202991	-0.0153771758	1.08930219e+00
1	cylinder	64	8.0	11	37	48	chi8	-0.0600574184	-0.0434261390	1.28994321e+00
1	cylinder	64	8.0	12	17	29	UHF	0.0459814917	0.8808493920	1.88363949e-02
1	cylinder	64	8.0	12	18	30	UHF	0.0448917775	0.8808493920	1.86501711e-02
1	cylinder	64	8.0	12	19	31	UHF	0.0459219233	0.8808493920	1.88261063e-02
1	cylinder	64	8.0	12	20	32	UHF	0.0451166409	0.8808493920	1.86882543e-02
1	cylinder	64	8.0	12	21	33	UHF	0.0458522767	0.8808493920	1.88140930e-02
1	cylinder	64	8.0	12	22	34	UHF	0.0452981253	0.8808493920	1.87191212e-02
1	cylinder	64	8.0	12	23	35	UHF	0.0457721419	0.8808493920	1.88002920e-02
1	cylinder	64	8.0	12	24	36	UHF	0.0454476540	0.8808493920	1.87446405e-02
1	cylinder	64	8.0	12	25	37	UHF	0.0456799597	0.8808493920	1.87844442e-02
1	cylinder	64	8.0	12	26	38	UHF	0.0455730913	0.8808493920	1.87661094e-02
1	cylinder	64	8.0	12	27	39	UHF	0.0455730913	0.8808493920	1.87661095e-02
1	cylinder	64	8.0	12	28	40	UHF	0.0456799600	0.8808493920	1.87844443e-02
1	cylinder	64	8.0	12	29	41	UHF	0.0454476540	0.8808493920	1.87446406e-02
1	cylinder	64	8.0	12	30	42	UHF	0.0457721433	0.8808493920	1.88002922e-02
1	cylinder	64	8.0	12	31	43	UHF	0.0452981267	0.8808493920	1.87191214e-02
1	cylinder	64	8.0	12	32	44	UHF	0.0458522778	0.8808493920	1.88140932e-02
1	cylinder	64	8.0	12	33	45	UHF	0.0451166436	0.8808493920	1.86882548e-02
1	cylinder	64	8.0	12	34	46	UHF	0.0459219257	0.8808493920	1.88261067e-02
1	cylinder	64	8.0	12	35	47	UHF	0.0448917796	0.8808493920	1.86501714e-02
1	cylinder	64	8.0	12	36	48	UHF	0.0459814938	0.8808493920	1.88363953e-02
1	cylinder	64	8.0	12	17	29	UHF-sym	0.0459814917	0.2936164640	1.83882035e-01
1	cylinder	64	8.0	12	18	30	UHF-sym	0.0448917775	0.2936164640	1.81178885e-01
1	cylinder	64	8.0	12	19	31	UHF-sym	0.0459219233	0.2936164640	1.83732543e-01
1	cylinder	64	8.0	12	20	32	UHF-sym	0.0451166409	0.2936164640	1.81731239e-01
1	cylinder	64	8.0	12	21	33	UHF-sym	0.0458522767	0.2936164640	1.83558015e-01
1	cylinder	64	8.0	12	22	34	UHF-sym	0.0452981253	0.2936164640	1.82179092e-01
1	cylinder	64	8.0	12	23	35	UHF-sym	0.0457721419	0.2936164640	1.83357542e-01
1	cylinder	64	8.0	12	24	36	UHF-sym	0.0454476540	0.2936164640	1.82549473e-01
1	cylinder	64	8.0	12	25	37	UHF-sym	0.0456799597	0.2936164640	1.83127379e-01
1	cylinder	64	8.0	12	26	38	UHF-sym	0.0455730913	0.2936164640	1.82861146e-01
1	cylinder	64	8.0	12	27	39	UHF-sym	0.0455730913	0.2936164640	1.82861146e-01
1	cylinder	64	8.0	12	28	40	UHF-sym	0.0456799600	0.2936164640	1.83127380e-01
1	cylinder	64	8.0	12	29	41	UHF-sym	0.0454476540	0.2936164640	1.82549473e-01
1	cylinder	64	8.0	12	30	42	UHF-sym	0.0457721433	0.2936164640	1.83357546e-01
1	cylinder	64	8.0	12	31	43	UHF-sym	0.0452981267	0.2936164640	1.82179096e-01
1	cylinder	64	8.0	12	32	44	UHF-sym	0.0458522778	0.2936164640	1.83558018e-01
1	cylinder	64	8.0	12	33	45	UHF-sym	0.0451166436	0.2936164640	1.81731245e-01
1	cylinder	64	8.0	12	34	46	UHF-sym	0.0459219257	0.2936164640	1.83732550e-01
1	cylinder	64	8.0	12	35	47	UHF-sym	0.0448917796	0.2936164640	1.81178890e-01
1	cylinder	64	8.0	12	36	48	UHF-sym	0.0459814938	0.2936164640	1.83882040e-01
1	cylinder	64	8.0	12	17	29	RHF	0.0459814917	-0.0000000000	1.00000000e+00
1	cylinder	64	8.0	12	18	30	RHF	0.0448917775	-0.0000000000	1.00000000e+00
