L	doping	site	observable	pure	absA	prior	true	Delta	absDelta	F_window	infid	D_trace	G_theory	G_max
16	0.125	10	SzSz r=1	false	0	chi8	-0.09433534193886316	-0.0018775608160885443	0.0018775608160885443	0.9952495287388442	0.0047504712611557975	0.048776321275161634	NaN	NaN
16	0.125	10	hop up r=1	false	0	chi8	0.5510020024063186	0.04873931221466732	0.04873931221466732	0.9952495287388442	0.0047504712611557975	0.048776321275161634	NaN	NaN
16	0.125	10	n	false	0	chi16	0.8556599669023021	0.00037384496141257273	0.00037384496141257273	0.9996914203743287	0.0003085796256713236	0.007562300339426104	NaN	NaN
16	0.125	10	Sz	false	0	chi16	-2.806570115199136e-10	-7.210407280912323e-5	7.210407280912323e-5	0.9996914203743287	0.0003085796256713236	0.007562300339426104	NaN	NaN
16	0.125	10	DoubleOcc	false	0	chi16	0.07347600789251434	0.0004462855864030141	0.0004462855864030141	0.9996914203743287	0.0003085796256713236	0.007562300339426104	NaN	NaN
16	0.125	10	ZZ onsite	true	2	chi16	-0.4174159022345441	0.0010374524227897974	0.0010374524227897974	0.9996914203743287	0.0003085796256713236	0.007562300339426104	19.75324963371531	19.755538215734312
16	0.125	10	ZZ up-up r=1	true	2	chi16	-0.46013142897418224	-0.0023258292921088386	0.0023258292921088386	0.9996914203743287	0.0003085796256713236	0.007562300339426104	24.85917094762742	24.874334808655107
16	0.125	10	SzSz r=1	false	0	chi16	-0.09433534193886316	-0.0010446409161750242	0.0010446409161750242	0.9996914203743287	0.0003085796256713236	0.007562300339426104	NaN	NaN
16	0.125	10	hop up r=1	false	0	chi16	0.5510020024063186	0.004264788898843408	0.004264788898843408	0.9996914203743287	0.0003085796256713236	0.007562300339426104	NaN	NaN
16	0.125	10	n	false	0	chi32	0.8556599669023021	1.8264637194786992e-5	1.8264637194786992e-5	0.9999958510767906	4.14892320943494e-6	0.0008409279225571914	NaN	NaN
16	0.125	10	Sz	false	0	chi32	-2.806570115199136e-10	2.557044338995229e-5	2.557044338995229e-5	0.9999958510767906	4.14892320943494e-6	0.0008409279225571914	NaN	NaN
16	0.125	10	DoubleOcc	false	0	chi32	0.07347600789251434	2.170728524521215e-5	2.170728524521215e-5	0.9999958510767906	4.14892320943494e-6	0.0008409279225571914	NaN	NaN
16	0.125	10	ZZ onsite	true	2	chi32	-0.4174159022345441	5.029986659038643e-5	5.029986659038643e-5	0.9999958510767906	4.14892320943494e-6	0.0008409279225571914	19.755532835341736	19.755538215734312
16	0.125	10	ZZ up-up r=1	true	2	chi32	-0.46013142897418224	-0.0010404678011453061	0.0010404678011453061	0.9999958510767906	4.14892320943494e-6	0.0008409279225571914	24.871298658574954	24.874334808655107
16	0.125	10	SzSz r=1	false	0	chi32	-0.09433534193886316	-0.00010197409993022155	0.00010197409993022155	0.9999958510767906	4.14892320943494e-6	0.0008409279225571914	NaN	NaN
16	0.125	10	hop up r=1	false	0	chi32	0.5510020024063186	0.0005018140029884322	0.0005018140029884322	0.9999958510767906	4.14892320943494e-6	0.0008409279225571914	NaN	NaN
16	0.125	10	n	false	0	UHF	0.8556599669023021	-0.07529336346736115	0.07529336346736115	0.6859512983775615	0.3140487016224385	0.5269203374702068	NaN	NaN
16	0.125	10	Sz	false	0	UHF	-2.806570115199136e-10	0.3485845186337213	0.3485845186337213	0.6859512983775615	0.3140487016224385	0.5269203374702068	NaN	NaN
16	0.125	10	DoubleOcc	false	0	UHF	0.07347600789251434	-0.0216813511123089	0.0216813511123089	0.6859512983775615	0.3140487016224385	0.5269203374702068	NaN	NaN
16	0.125	10	ZZ onsite	true	2	UHF	-0.4174159022345441	0.06386132248548915	0.06386132248548915	0.6859512983775615	0.3140487016224385	0.5269203374702068	13.728630100365452	19.755538215734312
16	0.125	10	ZZ up-up r=1	true	2	UHF	-0.46013142897418224	-0.061796880890367056	0.061796880890367056	0.6859512983775615	0.3140487016224385	0.5269203374702068	17.387024174803	24.874334808655107
16	0.125	10	SzSz r=1	false	0	UHF	-0.09433534193886316	0.028520717076451485	0.028520717076451485	0.6859512983775615	0.3140487016224385	0.5269203374702068	NaN	NaN
16	0.125	10	hop up r=1	false	0	UHF	0.5510020024063186	0.1951947282689236	0.1951947282689236	0.6859512983775615	0.3140487016224385	0.5269203374702068	NaN	NaN
16	0.125	10	n	false	0	UHFsym	0.8556599669023021	-0.07529336346736071	0.07529336346736071	0.9435295631517193	0.05647043684828068	0.2140500719591443	NaN	NaN
16	0.125	10	Sz	false	0	UHFsym	-2.806570115199136e-10	-2.8065702539770143e-10	2.8065702539770143e-10	0.9435295631517193	0.05647043684828068	0.2140500719591443	NaN	NaN
16	0.125	10	DoubleOcc	false	0	UHFsym	0.07347600789251434	-0.02168135111230904	0.02168135111230904	0.9435295631517193	0.05647043684828068	0.2140500719591443	NaN	NaN
16	0.125	10	ZZ onsite	true	2	UHFsym	-0.4174159022345441	0.06386132248548804	0.06386132248548804	0.9435295631517193	0.05647043684828068	0.2140500719591443	13.728630100365597	19.755538215734312
16	0.125	10	ZZ up-up r=1	true	2	UHFsym	-0.46013142897418224	-0.11774174189401398	0.11774174189401398	0.9435295631517193	0.05647043684828068	0.2140500719591443	9.704217788488062	24.874334808655107
16	0.125	10	SzSz r=1	false	0	UHFsym	-0.09433534193886316	-0.03577282937371909	0.03577282937371909	0.9435295631517193	0.05647043684828068	0.2140500719591443	NaN	NaN
16	0.125	10	hop up r=1	false	0	UHFsym	0.5510020024063186	0.07519122048961019	0.07519122048961019	0.9435295631517193	0.05647043684828068	0.2140500719591443	NaN	NaN
16	0.125	11	n	false	0	chi2	0.8728627906235625	-0.1271372093764379	0.1271372093764379	0.1780541857331778	0.8219458142668222	0.844873967737881	NaN	NaN
16	0.125	11	Sz	false	0	chi2	-8.604989568117283e-10	5.0583222187233366e-8	5.0583222187233366e-8	0.1780541857331778	0.8219458142668222	0.844873967737881	NaN	NaN
16	0.125	11	DoubleOcc	false	0	chi2	0.08107439430917068	0.08107439430917068	0.08107439430917068	0.1780541857331778	0.8219458142668222	0.844873967737881	NaN	NaN
16	0.125	11	ZZ onsite	true	2	chi2	-0.42142800401043956	0.5785719959895609	0.5785719959895609	0.1780541857331778	0.8219458142668222	0.844873967737881	0.5431827990229482	20.196054907992334
16	0.125	11	ZZ up-up r=1	true	2	chi2	-0.376601145662502	-0.3766012485499443	0.3766012485499443	0.1780541857331778	0.8219458142668222	0.844873967737881	0.9999994884237613	15.690501599375992
16	0.125	11	SzSz r=1	false	0	chi2	-0.07609655474515223	-0.07609655474515223	0.07609655474515223	0.1780541857331778	0.8219458142668222	0.844873967737881	NaN	NaN
16	0.125	11	hop up r=1	false	0	chi2	0.5139176166598598	0.5139176166598598	0.5139176166598598	0.1780541857331778	0.8219458142668222	0.844873967737881	NaN	NaN
16	0.125	11	n	false	0	chi4	0.8728627906235625	-0.018217290011511955	0.018217290011511955	0.9276907717699637	0.07230922823003627	0.22227547560012495	NaN	NaN
16	0.125	11	Sz	false	0	chi4	-8.604989568117283e-10	-0.004335305334605875	0.004335305334605875	0.9276907717699637	0.07230922823003627	0.22227547560012495	NaN	NaN
16	0.125	11	DoubleOcc	false	0	chi4	0.08107439430917068	-0.04220390759297944	0.04220390759297944	0.9276907717699637	0.07230922823003627	0.22227547560012495	NaN	NaN
16	0.125	11	ZZ onsite	true	2	chi4	-0.42142800401043956	-0.13238105034889053	0.13238105034889053	0.9276907717699637	0.07230922823003627	0.22227547560012495	6.9782075886829205	20.196054907992334
16	0.125	11	ZZ up-up r=1	true	2	chi4	-0.376601145662502	-0.16471500076969206	0.16471500076969206	0.9276907717699637	0.07230922823003627	0.22227547560012495	4.118008747759631	15.690501599375992
16	0.125	11	SzSz r=1	false	0	chi4	-0.07609655474515223	-0.04324380087490978	0.04324380087490978	0.9276907717699637	0.07230922823003627	0.22227547560012495	NaN	NaN
16	0.125	11	hop up r=1	false	0	chi4	0.5139176166598598	0.07805027052294988	0.07805027052294988	0.9276907717699637	0.07230922823003627	0.22227547560012495	NaN	NaN
16	0.125	11	n	false	0	chi8	0.8728627906235625	0.010321670553625872	0.010321670553625872	0.9873422733146096	0.012657726685390447	0.08017231422684752	NaN	NaN
16	0.125	11	Sz	false	0	chi8	-8.604989568117283e-10	0.0005729161388778117	0.0005729161388778117	0.9873422733146096	0.012657726685390447	0.08017231422684752	NaN	NaN
16	0.125	11	DoubleOcc	false	0	chi8	0.08107439430917068	0.01248220231681127	0.01248220231681127	0.9873422733146096	0.012657726685390447	0.08017231422684752	NaN	NaN
16	0.125	11	ZZ onsite	true	2	chi8	-0.42142800401043956	0.029285468159995665	0.029285468159995665	0.9873422733146096	0.012657726685390447	0.08017231422684752	18.482744680164053	20.196054907992334
16	0.125	11	ZZ up-up r=1	true	2	chi8	-0.376601145662502	-0.06541638686699563	0.06541638686699563	0.9873422733146096	0.012657726685390447	0.08017231422684752	10.871662549531932	15.690501599375992
16	0.125	11	SzSz r=1	false	0	chi8	-0.07609655474515223	-0.006080839431773649	0.006080839431773649	0.9873422733146096	0.012657726685390447	0.08017231422684752	NaN	NaN
16	0.125	11	hop up r=1	false	0	chi8	0.5139176166598598	0.04465232596567892	0.04465232596567892	0.9873422733146096	0.012657726685390447	0.08017231422684752	NaN	NaN
16	0.125	11	n	false	0	chi16	0.8728627906235625	-0.0006219044311793764	0.0006219044311793764	0.9998273187460219	0.00017268125397806866	0.0064986761348454465	NaN	NaN
16	0.125	11	Sz	false	0	chi16	-8.604989568117283e-10	-0.0002298844612167658	0.0002298844612167658	0.9998273187460219	0.00017268125397806866	0.0064986761348454465	NaN	NaN
16	0.125	11	DoubleOcc	false	0	chi16	0.08107439430917068	-0.0002947060992313788	0.0002947060992313788	0.9998273187460219	0.00017268125397806866	0.0064986761348454465	NaN	NaN
16	0.125	11	ZZ onsite	true	2	chi16	-0.42142800401043956	6.498446543579117e-5	6.498446543579117e-5	0.9998273187460219	0.00017268125397806866	0.0064986761348454465	20.19604568969638	20.196054907992334
16	0.125	11	ZZ up-up r=1	true	2	chi16	-0.376601145662502	-0.0023441845182587406	0.0023441845182587406	0.9998273187460219	0.00017268125397806866	0.0064986761348454465	15.681575809890468	15.690501599375992
16	0.125	11	SzSz r=1	false	0	chi16	-0.07609655474515223	-0.0009924346017177454	0.0009924346017177454	0.9998273187460219	0.00017268125397806866	0.0064986761348454465	NaN	NaN
16	0.125	11	hop up r=1	false	0	chi16	0.5139176166598598	0.0040817374559875	0.0040817374559875	0.9998273187460219	0.00017268125397806866	0.0064986761348454465	NaN	NaN
16	0.125	11	n	false	0	chi32	0.8728627906235625	8.309315899790448e-6	8.309315899790448e-6	0.9999975978603899	2.402139610113707e-6	0.0007834960194416045	NaN	NaN
16	0.125	11	Sz	false	0	chi32	-8.604989568117283e-10	1.5607778153542418e-5	1.5607778153542418e-5	0.9999975978603899	2.402139610113707e-6	0.0007834960194416045	NaN	NaN
16	0.125	11	DoubleOcc	false	0	chi32	0.08107439430917068	-9.0462171065675e-6	9.0462171065675e-6	0.9999975978603899	2.402139610113707e-6	0.0007834960194416045	NaN	NaN
16	0.125	11	ZZ onsite	true	2	chi32	-0.42142800401043956	-5.2803500226183964e-5	5.2803500226183964e-5	0.9999975978603899	2.402139610113707e-6	0.0007834960194416045	20.196048821640748	20.196054907992334
16	0.125	11	ZZ up-up r=1	true	2	chi32	-0.376601145662502	-0.0010165075743473473	0.0010165075743473473	0.9999975978603899	2.402139610113707e-6	0.0007834960194416045	15.688822466991047	15.690501599375992
16	0.125	11	SzSz r=1	false	0	chi32	-0.07609655474515223	-9.504374021782058e-5	9.504374021782058e-5	0.9999975978603899	2.402139610113707e-6	0.0007834960194416045	NaN	NaN
16	0.125	11	hop up r=1	false	0	chi32	0.5139176166598598	0.00046808415877175324	0.00046808415877175324	0.9999975978603899	2.402139610113707e-6	0.0007834960194416045	NaN	NaN
16	0.125	11	n	false	0	UHF	0.8728627906235625	0.050405520487342925	0.050405520487342925	0.7125150910658921	0.28748490893410794	0.49166386098913645	NaN	NaN
16	0.125	11	Sz	false	0	UHF	-8.604989568117283e-10	-0.26609462418385144	0.26609462418385144	0.7125150910658921	0.28748490893410794	0.49166386098913645	NaN	NaN
16	0.125	11	DoubleOcc	false	0	UHF	0.08107439430917068	-0.017228247429213056	0.017228247429213056	0.7125150910658921	0.28748490893410794	0.49166386098913645	NaN	NaN
16	0.125	11	ZZ onsite	true	2	UHF	-0.42142800401043956	-0.16972403069153552	0.16972403069153552	0.7125150910658921	0.28748490893410794	0.49166386098913645	4.9096752481596475	20.196054907992334
16	0.125	11	ZZ up-up r=1	true	2	UHF	-0.376601145662502	0.43429846799644034	0.43429846799644034	0.7125150910658921	0.28748490893410794	0.49166386098913645	0.7640246469626766	15.690501599375992
16	0.125	11	SzSz r=1	false	0	UHF	-0.07609655474515223	-0.015229158397447429	0.015229158397447429	0.7125150910658921	0.28748490893410794	0.49166386098913645	NaN	NaN
16	0.125	11	hop up r=1	false	0	UHF	0.5139176166598598	-0.29612728510700126	0.29612728510700126	0.7125150910658921	0.28748490893410794	0.49166386098913645	NaN	NaN
16	0.125	11	n	false	0	UHFsym	0.8728627906235625	0.050405520487343036	0.050405520487343036	0.9228133135865458	0.07718668641345416	0.2686128930581704	NaN	NaN
16	0.125	11	Sz	false	0	UHFsym	-8.604989568117283e-10	-8.604989290561527e-10	8.604989290561527e-10	0.9228133135865458	0.07718668641345416	0.2686128930581704	NaN	NaN
16	0.125	11	DoubleOcc	false	0	UHFsym	0.08107439430917068	-0.017228247429213125	0.017228247429213125	0.9228133135865458	0.07718668641345416	0.2686128930581704	NaN	NaN
16	0.125	11	ZZ onsite	true	2	UHFsym	-0.42142800401043956	-0.1697240306915358	0.1697240306915358	0.9228133135865458	0.07718668641345416	0.2686128930581704	4.909675248159636	20.196054907992334
16	0.125	11	ZZ up-up r=1	true	2	UHFsym	-0.376601145662502	-0.09382883238853973	0.09382883238853973	0.9228133135865458	0.07718668641345416	0.2686128930581704	8.206769694333104	15.690501599375992
16	0.125	11	SzSz r=1	false	0	UHFsym	-0.07609655474515223	-0.036935547399450326	0.036935547399450326	0.9228133135865458	0.07718668641345416	0.2686128930581704	NaN	NaN
16	0.125	11	hop up r=1	false	0	UHFsym	0.5139176166598598	-0.03102819796406131	0.03102819796406131	0.9228133135865458	0.07718668641345416	0.2686128930581704	NaN	NaN
16	0.125	12	n	false	0	chi2	0.826360750584937	0.826360750584937	0.826360750584937	0.17727919075775464	0.8227208092422453	0.8459160540799578	NaN	NaN
16	0.125	12	Sz	false	0	chi2	2.6938717367919196e-9	2.6938717367919196e-9	2.6938717367919196e-9	0.17727919075775464	0.8227208092422453	0.8459160540799578	NaN	NaN
16	0.125	12	DoubleOcc	false	0	chi2	0.0692582291471212	0.0692582291471212	0.0692582291471212	0.17727919075775464	0.8227208092422453	0.8459160540799578	NaN	NaN
16	0.125	12	ZZ onsite	true	2	chi2	-0.3756885845813854	-1.3756885845813858	1.3756885845813858	0.17727919075775464	0.8227208092422453	0.8459160540799578	0.07927954669885906	15.607707570257512
16	0.125	12	ZZ up-up r=1	true	2	chi2	-0.38322015104613477	-0.3832201442222613	0.3832201442222613	0.17727919075775464	0.8227208092422453	0.8459160540799578	1.0000000334286145	16.3011005646108
16	0.125	12	SzSz r=1	false	0	chi2	-0.07703851412504858	-0.07703851412504858	0.07703851412504858	0.17727919075775464	0.8227208092422453	0.8459160540799578	NaN	NaN
16	0.125	12	hop up r=1	false	0	chi2	0.5198745056061476	0.5198745056061476	0.5198745056061476	0.17727919075775464	0.8227208092422453	0.8459160540799578	NaN	NaN
16	0.125	12	n	false	0	chi4	0.826360750584937	0.022956157659316356	0.022956157659316356	0.9442143381117399	0.05578566188826006	0.1952544833293752	NaN	NaN
16	0.125	12	Sz	false	0	chi4	2.6938717367919196e-9	-0.007727693324751733	0.007727693324751733	0.9442143381117399	0.05578566188826006	0.1952544833293752	NaN	NaN
16	0.125	12	DoubleOcc	false	0	chi4	0.0692582291471212	-0.029820275642764224	0.029820275642764224	0.9442143381117399	0.05578566188826006	0.1952544833293752	NaN	NaN
16	0.125	12	ZZ onsite	true	2	chi4	-0.3756885845813854	-0.16519341788968553	0.16519341788968553	0.9442143381117399	0.05578566188826006	0.1952544833293752	4.081188312956573	15.607707570257512
16	0.125	12	ZZ up-up r=1	true	2	chi4	-0.38322015104613477	-0.12624048241666969	0.12624048241666969	0.9442143381117399	0.05578566188826006	0.1952544833293752	6.127218906482094	16.3011005646108
16	0.125	12	SzSz r=1	false	0	chi4	-0.07703851412504858	-0.03869055446912031	0.03869055446912031	0.9442143381117399	0.05578566188826006	0.1952544833293752	NaN	NaN
16	0.125	12	hop up r=1	false	0	chi4	0.5198745056061476	0.024801453653254646	0.024801453653254646	0.9442143381117399	0.05578566188826006	0.1952544833293752	NaN	NaN
16	0.125	12	n	false	0	chi8	0.826360750584937	-0.003087218867078634	0.003087218867078634	0.9918639512569274	0.00813604874307261	0.06921508767659033	NaN	NaN
16	0.125	12	Sz	false	0	chi8	2.6938717367919196e-9	0.0002207842784190811	0.0002207842784190811	0.9918639512569274	0.00813604874307261	0.06921508767659033	NaN	NaN
16	0.125	12	DoubleOcc	false	0	chi8	0.0692582291471212	0.003232582108505619	0.003232582108505619	0.9918639512569274	0.00813604874307261	0.06921508767659033	NaN	NaN
16	0.125	12	ZZ onsite	true	2	chi8	-0.3756885845813854	0.019104766168183296	0.019104766168183296	0.9918639512569274	0.00813604874307261	0.06921508767659033	15.039580801817543	15.607707570257512
16	0.125	12	ZZ up-up r=1	true	2	chi8	-0.38322015104613477	-0.04284473187162885	0.04284473187162885	0.9918639512569274	0.00813604874307261	0.06921508767659033	13.683931672284706	16.3011005646108
16	0.125	12	SzSz r=1	false	0	chi8	-0.07703851412504858	-0.0033325258934607527	0.0033325258934607527	0.9918639512569274	0.00813604874307261	0.06921508767659033	NaN	NaN
16	0.125	12	hop up r=1	false	0	chi8	0.5198745056061476	0.041446923494373455	0.041446923494373455	0.9918639512569274	0.00813604874307261	0.06921508767659033	NaN	NaN
16	0.125	12	n	false	0	chi16	0.826360750584937	0.0005657039068260872	0.0005657039068260872	0.999947966399347	5.2033600652978684e-5	0.003101033694854804	NaN	NaN
16	0.125	12	Sz	false	0	chi16	2.6938717367919196e-9	-8.614591425563228e-5	8.614591425563228e-5	0.999947966399347	5.2033600652978684e-5	0.003101033694854804	NaN	NaN
16	0.125	12	DoubleOcc	false	0	chi16	0.0692582291471212	0.00021945550716417905	0.00021945550716417905	0.999947966399347	5.2033600652978684e-5	0.003101033694854804	NaN	NaN
16	0.125	12	ZZ onsite	true	2	chi16	-0.3756885845813854	-0.00025358578499101725	0.00025358578499101725	0.999947966399347	5.2033600652978684e-5	0.003101033694854804	15.607603695001494	15.607707570257512
16	0.125	12	ZZ up-up r=1	true	2	chi16	-0.38322015104613477	-0.0008802769988105474	0.0008802769988105474	0.999947966399347	5.2033600652978684e-5	0.003101033694854804	16.299784592857712	16.3011005646108
16	0.125	12	SzSz r=1	false	0	chi16	-0.07703851412504858	-0.000341609918895619	0.000341609918895619	0.999947966399347	5.2033600652978684e-5	0.003101033694854804	NaN	NaN
16	0.125	12	hop up r=1	false	0	chi16	0.5198745056061476	0.0020534459781812453	0.0020534459781812453	0.999947966399347	5.2033600652978684e-5	0.003101033694854804	NaN	NaN
16	0.125	12	n	false	0	chi32	0.826360750584937	9.355999591842412e-5	9.355999591842412e-5	0.9999991217821768	8.782178232413784e-7	0.0005065145462898467	NaN	NaN
16	0.125	12	Sz	false	0	chi32	2.6938717367919196e-9	5.552525414662113e-6	5.552525414662113e-6	0.9999991217821768	8.782178232413784e-7	0.0005065145462898467	NaN	NaN
16	0.125	12	DoubleOcc	false	0	chi32	0.0692582291471212	6.51738374277816e-5	6.51738374277816e-5	0.9999991217821768	8.782178232413784e-7	0.0005065145462898467	NaN	NaN
16	0.125	12	ZZ onsite	true	2	chi32	-0.3756885845813854	7.357535787461122e-5	7.357535787461122e-5	0.9999991217821768	8.782178232413784e-7	0.0005065145462898467	15.607698825863652	15.607707570257512
16	0.125	12	ZZ up-up r=1	true	2	chi32	-0.38322015104613477	-0.0006463935998279324	0.0006463935998279324	0.9999991217821768	8.782178232413784e-7	0.0005065145462898467	16.30039095725244	16.3011005646108
16	0.125	12	SzSz r=1	false	0	chi32	-0.07703851412504858	-6.451852584048179e-5	6.451852584048179e-5	0.9999991217821768	8.782178232413784e-7	0.0005065145462898467	NaN	NaN
16	0.125	12	hop up r=1	false	0	chi32	0.5198745056061476	0.00018894363569665895	0.00018894363569665895	0.9999991217821768	8.782178232413784e-7	0.0005065145462898467	NaN	NaN
16	0.125	12	n	false	0	UHF	0.826360750584937	0.15018955277262258	0.15018955277262258	0.7137363085247009	0.28626369147529906	0.4940638863694792	NaN	NaN
16	0.125	12	Sz	false	0	UHF	2.6938717367919196e-9	0.05622798205257044	0.05622798205257044	0.7137363085247009	0.28626369147529906	0.4940638863694792	NaN	NaN
16	0.125	12	DoubleOcc	false	0	UHF	0.0692582291471212	-0.04188205737785157	0.04188205737785157	0.7137363085247009	0.28626369147529906	0.4940638863694792	NaN	NaN
16	0.125	12	ZZ onsite	true	2	UHF	-0.3756885845813854	-0.46790733505664756	0.46790733505664756	0.7137363085247009	0.28626369147529906	0.4940638863694792	0.6596869799567115	15.607707570257512
16	0.125	12	ZZ up-up r=1	true	2	UHF	-0.38322015104613477	-0.5920928193532113	0.5920928193532113	0.7137363085247009	0.28626369147529906	0.4940638863694792	0.4343914586309885	16.3011005646108
16	0.125	12	SzSz r=1	false	0	UHF	-0.07703851412504858	-0.034504615780460754	0.034504615780460754	0.7137363085247009	0.28626369147529906	0.4940638863694792	NaN	NaN
16	0.125	12	hop up r=1	false	0	UHF	0.5198745056061476	0.259581164920902	0.259581164920902	0.7137363085247009	0.28626369147529906	0.4940638863694792	NaN	NaN
16	0.125	12	n	false	0	UHFsym	0.826360750584937	0.15018955277262258	0.15018955277262258	0.8839349697425213	0.11606503025747872	0.3271836176575422	NaN	NaN
16	0.125	12	Sz	false	0	UHFsym	2.6938717367919196e-9	2.693871792303071e-9	2.693871792303071e-9	0.8839349697425213	0.11606503025747872	0.3271836176575422	NaN	NaN
16	0.125	12	DoubleOcc	false	0	UHFsym	0.0692582291471212	-0.04188205737785146	0.04188205737785146	0.8839349697425213	0.11606503025747872	0.3271836176575422	NaN	NaN
16	0.125	12	ZZ onsite	true	2	UHFsym	-0.3756885845813854	-0.4679073350566472	0.4679073350566472	0.8839349697425213	0.11606503025747872	0.3271836176575422	0.6596869799567125	15.607707570257512
16	0.125	12	ZZ up-up r=1	true	2	UHFsym	-0.38322015104613477	-0.11710982203632275	0.11710982203632275	0.8839349697425213	0.11606503025747872	0.3271836176575422	6.711211696705841	16.3011005646108
16	0.125	12	SzSz r=1	false	0	UHFsym	-0.07703851412504858	-0.04364148630994269	0.04364148630994269	0.8839349697425213	0.11606503025747872	0.3271836176575422	NaN	NaN
16	0.125	12	hop up r=1	false	0	UHFsym	0.5198745056061476	-0.05347181207287921	0.05347181207287921	0.8839349697425213	0.11606503025747872	0.3271836176575422	NaN	NaN
16	0.125	13	n	false	0	chi2	0.8768353050872947	-0.12316469491270576	0.12316469491270576	0.4218665371647203	0.5781334628352797	0.6320208483290357	NaN	NaN
16	0.125	13	Sz	false	0	chi2	1.1071074612623022e-11	-3.4008657695806335e-9	3.4008657695806335e-9	0.4218665371647203	0.5781334628352797	0.6320208483290357	NaN	NaN
16	0.125	13	DoubleOcc	false	0	chi2	0.08402585575475167	0.08402585575475167	0.08402585575475167	0.4218665371647203	0.5781334628352797	0.6320208483290357	NaN	NaN
16	0.125	13	ZZ onsite	true	2	chi2	-0.417567187155579	0.5824328128444214	0.5824328128444214	0.4218665371647203	0.5781334628352797	0.6320208483290357	0.5269501712536143	19.772007525101227
16	0.125	13	ZZ up-up r=1	true	2	chi2	-0.47303482695550764	0.5269651730444929	0.5269651730444929	0.4218665371647203	0.5781334628352797	0.6320208483290357	0.8117121360950235	26.623519519944875
16	0.125	13	SzSz r=1	false	0	chi2	-0.09672381297643828	0.15327618702356183	0.15327618702356183	0.4218665371647203	0.5781334628352797	0.6320208483290357	NaN	NaN
16	0.125	13	hop up r=1	false	0	chi2	0.5614597217785594	0.5614597217785594	0.5614597217785594	0.4218665371647203	0.5781334628352797	0.6320208483290357	NaN	NaN
16	0.125	13	n	false	0	chi4	0.8768353050872947	0.0028214395667006675	0.0028214395667006675	0.9581568278248659	0.04184317217513411	0.1419109226037719	NaN	NaN
16	0.125	13	Sz	false	0	chi4	1.1071074612623022e-11	0.002320002642840536	0.002320002642840536	0.9581568278248659	0.04184317217513411	0.1419109226037719	NaN	NaN
16	0.125	13	DoubleOcc	false	0	chi4	0.08402585575475167	-0.039291017686389235	0.039291017686389235	0.9581568278248659	0.04184317217513411	0.1419109226037719	NaN	NaN
16	0.125	13	ZZ onsite	true	2	chi4	-0.417567187155579	-0.16280694987895483	0.16280694987895483	0.9581568278248659	0.04184317217513411	0.1419109226037719	5.130694483826261	19.772007525101227
16	0.125	13	ZZ up-up r=1	true	2	chi4	-0.47303482695550764	0.029779570496375862	0.029779570496375862	0.9581568278248659	0.04184317217513411	0.1419109226037719	24.16909440441029	26.623519519944875
16	0.125	13	SzSz r=1	false	0	chi4	-0.09672381297643828	-0.0020150274192423934	0.0020150274192423934	0.9581568278248659	0.04184317217513411	0.1419109226037719	NaN	NaN
16	0.125	13	hop up r=1	false	0	chi4	0.5614597217785594	-0.0771605132597003	0.0771605132597003	0.9581568278248659	0.04184317217513411	0.1419109226037719	NaN	NaN
16	0.125	13	n	false	0	chi8	0.8768353050872947	0.007977608729724861	0.007977608729724861	0.9961980963269911	0.0038019036730089217	0.029177487571185323	NaN	NaN
16	0.125	13	Sz	false	0	chi8	1.1071074612623022e-11	0.002564198127139823	0.002564198127139823	0.9961980963269911	0.0038019036730089217	0.029177487571185323	NaN	NaN
16	0.125	13	DoubleOcc	false	0	chi8	0.08402585575475167	0.009916484128788927	0.009916484128788927	0.9961980963269911	0.0038019036730089217	0.029177487571185323	NaN	NaN
16	0.125	13	ZZ onsite	true	2	chi8	-0.417567187155579	0.02371071905570943	0.02371071905570943	0.9961980963269911	0.0038019036730089217	0.029177487571185323	18.643572452900408	19.772007525101227
16	0.125	13	ZZ up-up r=1	true	2	chi8	-0.47303482695550764	-0.021896217666426132	0.021896217666426132	0.9961980963269911	0.0038019036730089217	0.029177487571185323	25.237900077155434	26.623519519944875
16	0.125	13	SzSz r=1	false	0	chi8	-0.09672381297643828	-5.077246297405247e-6	5.077246297405247e-6	0.9961980963269911	0.0038019036730089217	0.029177487571185323	NaN	NaN
16	0.125	13	hop up r=1	false	0	chi8	0.5614597217785594	0.030372691511576844	0.030372691511576844	0.9961980963269911	0.0038019036730089217	0.029177487571185323	NaN	NaN
16	0.125	13	n	false	0	chi16	0.8768353050872947	-0.00010784994184920293	0.00010784994184920293	0.9999086031821361	9.139681786385356e-5	0.0034886571134228085	NaN	NaN
16	0.125	13	Sz	false	0	chi16	1.1071074612623022e-11	-0.0001061694961245474	0.0001061694961245474	0.9999086031821361	9.139681786385356e-5	0.0034886571134228085	NaN	NaN
16	0.125	13	DoubleOcc	false	0	chi16	0.08402585575475167	-5.4848825295272796e-5	5.4848825295272796e-5	0.9999086031821361	9.139681786385356e-5	0.0034886571134228085	NaN	NaN
16	0.125	13	ZZ onsite	true	2	chi16	-0.417567187155579	-3.6954174782444227e-6	3.6954174782444227e-6	0.9999086031821361	9.139681786385356e-5	0.0034886571134228085	19.77200749603184	19.772007525101227
