L	doping	site	prior	observable	true	Delta	prior_fid	G	G_max
32	0.125	20	exact	ZZ onsite	-0.4254626025448039	0.0	NaN	22.90006223320857	22.90006223320857
32	0.125	20	UHF	ZZ onsite	-0.4254626025448039	-0.4901318750330458	NaN	0.7614265206776312	22.90006223320857
32	0.125	20	UHFsym	ZZ onsite	-0.4254626025448039	-0.49013187503304584	NaN	0.761426520677631	22.90006223320857
32	0.125	20	chi2	ZZ up-up r=1	-0.4126187928397743	0.5873812071554031	7.408170551659085e-6	0.5333494086078329	17.386684032512544
32	0.125	20	chi4	ZZ up-up r=1	-0.4126187928397743	-0.07041368511027268	0.07364262204155658	11.266783179201664	17.386684032512544
32	0.125	20	chi8	ZZ up-up r=1	-0.4126187928397743	-0.049795335129864504	0.4730613531860257	13.497708124391254	17.386684032512544
32	0.125	20	chi16	ZZ up-up r=1	-0.4126187928397743	-0.005091097186894877	0.8709279763636144	17.24569563792379	17.386684032512544
32	0.125	20	chi32	ZZ up-up r=1	-0.4126187928397743	-0.00424596750391526	0.9809673027539881	17.274698730597862	17.386684032512544
32	0.125	20	exact	ZZ up-up r=1	-0.4126187928397743	0.0	NaN	17.386684032512544	17.386684032512544
32	0.125	20	UHF	ZZ up-up r=1	-0.4126187928397743	0.39950812058035134	NaN	1.1236392439766638	17.386684032512544
32	0.125	20	UHFsym	ZZ up-up r=1	-0.4126187928397743	-0.1507220994883255	NaN	5.2773855087170105	17.386684032512544
32	0.125	20	chi2	SzSz r=1	-0.08403600613227115	0.1659639938668997	7.408170551659085e-6	0.27291341918660644	15.65285866327324
32	0.125	20	chi4	SzSz r=1	-0.08403600613227115	-0.02814325186216937	0.07364262204155658	4.69791805857975	15.65285866327324
32	0.125	20	chi8	SzSz r=1	-0.08403600613227115	-0.0024971893696421055	0.4730613531860257	13.993304405624817	15.65285866327324
32	0.125	20	chi16	SzSz r=1	-0.08403600613227115	-0.0015037640920207151	0.8709279763636144	15.437411405443964	15.65285866327324
32	0.125	20	chi32	SzSz r=1	-0.08403600613227115	-0.0005464223220928571	0.9809673027539881	15.588005933069322	15.65285866327324
32	0.125	20	exact	SzSz r=1	-0.08403600613227115	0.0	NaN	15.65285866327324	15.65285866327324
32	0.125	20	UHF	SzSz r=1	-0.08403600613227115	-0.04462925136101206	NaN	0.9811748494847725	15.65285866327324
32	0.125	20	UHFsym	SzSz r=1	-0.08403600613227115	-0.05173318850173031	NaN	2.322744022948285	15.65285866327324
32	0.125	20	chi2	hop up r=1	0.524878130866202	0.524878130866202	7.408170551659085e-6	1.0	37.39557231470285
32	0.125	20	chi4	hop up r=1	0.524878130866202	-0.04511655978634488	0.07364262204155658	28.478391558107745	37.39557231470285
32	0.125	20	chi8	hop up r=1	0.524878130866202	0.04943235353804881	0.4730613531860257	29.160423529917274	37.39557231470285
32	0.125	20	chi16	hop up r=1	0.524878130866202	0.006369960812322661	0.8709279763636144	37.40746914900635	37.39557231470285
32	0.125	20	chi32	hop up r=1	0.524878130866202	0.0025723251554518045	0.9809673027539881	37.44934064458283	37.39557231470285
32	0.125	20	exact	hop up r=1	0.524878130866202	0.0	NaN	37.39557231470285	37.39557231470285
32	0.125	20	UHF	hop up r=1	0.524878130866202	-0.37205770586336373	NaN	1.8828502666237121	37.39557231470285
32	0.125	20	UHFsym	hop up r=1	0.524878130866202	-0.05181367372880574	NaN	26.596392005472232	37.39557231470285
32	0.125	21	chi2	n	0.8541293316913516	-0.14587066830865214	7.408170551659085e-6	1.0000000873317312	2.4835172302359907
32	0.125	21	chi4	n	0.8541293316913516	0.02250036658105925	0.07364262204155658	2.2911227273371555	2.4835172302359907
32	0.125	21	chi8	n	0.8541293316913516	0.012911117775439629	0.4730613531860257	2.439141234483634	2.4835172302359907
32	0.125	21	chi16	n	0.8541293316913516	-0.00028022896003954134	0.8709279763636144	2.484376915348153	2.4835172302359907
32	0.125	21	chi32	n	0.8541293316913516	0.0003451252342496769	0.9809673027539881	2.4838433283833887	2.4835172302359907
32	0.125	21	exact	n	0.8541293316913516	0.0	NaN	2.4835172302359907	2.4835172302359907
32	0.125	21	UHF	n	0.8541293316913516	0.12571794347932796	NaN	0.26128967283106297	2.4835172302359907
32	0.125	21	UHFsym	n	0.8541293316913516	0.12571794347932808	NaN	1.190683357149015	2.4835172302359907
32	0.125	21	chi2	Sz	9.389135231796519e-8	2.2394523302438074e-7	7.408170551659085e-6	1.0000002241078825	1.9637032696754242
32	0.125	21	chi4	Sz	9.389135231796519e-8	-0.01191533021377579	0.07364262204155658	1.7927841764143115	1.9637032696754242
32	0.125	21	chi8	Sz	9.389135231796519e-8	-0.0036683566134618623	0.4730613531860257	1.9135897876394237	1.9637032696754242
32	0.125	21	chi16	Sz	9.389135231796519e-8	0.0003629071504756415	0.8709279763636144	1.9659820345171324	1.9637032696754242
32	0.125	21	chi32	Sz	9.389135231796519e-8	0.00010635907634819197	0.9809673027539881	1.9640650740473233	1.9637032696754242
32	0.125	21	exact	Sz	9.389135231796519e-8	0.0	NaN	1.9637032696754242	1.9637032696754242
32	0.125	21	UHF	Sz	9.389135231796519e-8	-0.16496000265574134	NaN	0.2583259105325433	1.9637032696754242
32	0.125	21	UHFsym	Sz	9.389135231796519e-8	9.38913523040874e-8	NaN	1.0901389736895746	1.9637032696754242
32	0.125	21	chi2	DoubleOcc	0.07441174365017102	0.07441174365016938	7.408170551659085e-6	0.8257835447754843	16.69938891323874
32	0.125	21	chi4	DoubleOcc	0.07441174365017102	-0.03368291181676179	0.07364262204155658	5.8015157359914	16.69938891323874
32	0.125	21	chi8	DoubleOcc	0.07441174365017102	0.012640727147441314	0.4730613531860257	15.105877578701635	16.69938891323874
32	0.125	21	chi16	DoubleOcc	0.07441174365017102	0.00015823516386452574	0.8709279763636144	16.69321716584668	16.69938891323874
32	0.125	21	chi32	DoubleOcc	0.07441174365017102	0.0004007536722430288	0.9809673027539881	16.683025136334724	16.69938891323874
32	0.125	21	exact	DoubleOcc	0.07441174365017102	0.0	NaN	16.69938891323874	16.69938891323874
32	0.125	21	UHF	DoubleOcc	0.07441174365017102	-0.031022210516244347	NaN	1.4044939829458905	16.69938891323874
32	0.125	21	UHFsym	DoubleOcc	0.07441174365017102	-0.031022210516244347	NaN	2.1215489720817025	16.69938891323874
32	0.125	21	chi2	ZZ onsite	-0.4106116887820163	0.5893883112179827	7.408170551659085e-6	0.4768357389916371	17.257401065576715
32	0.125	21	chi4	ZZ onsite	-0.4106116887820163	-0.1797323804291679	0.07364262204155658	4.319211857388651	17.257401065576715
32	0.125	21	chi8	ZZ onsite	-0.4106116887820163	0.024740673038883554	0.4730613531860257	15.832354972551624	17.257401065576715
32	0.125	21	chi16	ZZ onsite	-0.4106116887820163	0.0011933985755419596	0.8709279763636144	17.230673323644183	17.257401065576715
32	0.125	21	chi32	ZZ onsite	-0.4106116887820163	0.0009127642204796449	0.9809673027539881	17.23738899161803	17.257401065576715
32	0.125	21	exact	ZZ onsite	-0.4106116887820163	0.0	NaN	17.257401065576715	17.257401065576715
32	0.125	21	UHF	ZZ onsite	-0.4106116887820163	-0.37552472902363065	NaN	1.185277502494239	17.257401065576715
32	0.125	21	UHFsym	ZZ onsite	-0.4106116887820163	-0.37552472902363065	NaN	1.185277502494239	17.257401065576715
32	0.125	21	chi2	ZZ up-up r=1	-0.3894957444316806	-0.3894957444318076	7.408170551659085e-6	0.9999999999993777	16.740786295601147
32	0.125	21	chi4	ZZ up-up r=1	-0.3894957444316806	-0.2475432929980893	0.07364262204155658	2.3095035573126066	16.740786295601147
32	0.125	21	chi8	ZZ up-up r=1	-0.3894957444316806	-0.050407606601295896	0.4730613531860257	13.830428348545347	16.740786295601147
32	0.125	21	chi16	ZZ up-up r=1	-0.3894957444316806	-0.00803244498040806	0.8709279763636144	16.788533973519225	16.740786295601147
32	0.125	21	chi32	ZZ up-up r=1	-0.3894957444316806	-0.0041549114935594544	0.9809673027539881	16.794409407879215	16.740786295601147
32	0.125	21	exact	ZZ up-up r=1	-0.3894957444316806	0.0	NaN	16.740786295601147	16.740786295601147
32	0.125	21	UHF	ZZ up-up r=1	-0.3894957444316806	-0.24853957929445483	NaN	2.2931756661725946	16.740786295601147
32	0.125	21	UHFsym	ZZ up-up r=1	-0.3894957444316806	-0.08003286008672866	NaN	10.545408960804236	16.740786295601147
32	0.125	21	chi2	SzSz r=1	-0.07913986558719568	-0.07913986558722785	7.408170551659085e-6	0.9999999999992609	12.677601088956797
32	0.125	21	chi4	SzSz r=1	-0.07913986558719568	-0.05707017100611175	0.07364262204155658	1.7520737737400038	12.677601088956797
32	0.125	21	chi8	SzSz r=1	-0.07913986558719568	-0.006583181161346985	0.4730613531860257	10.940424760974311	12.677601088956797
32	0.125	21	chi16	SzSz r=1	-0.07913986558719568	-0.0012764211512994034	0.8709279763636144	12.670131365562362	12.677601088956797
32	0.125	21	chi32	SzSz r=1	-0.07913986558719568	-0.000562509868797384	0.9809673027539881	12.675458275126116	12.677601088956797
32	0.125	21	exact	SzSz r=1	-0.07913986558719568	0.0	NaN	12.677601088956797	12.677601088956797
32	0.125	21	UHF	SzSz r=1	-0.07913986558719568	0.010113377297331111	NaN	1.6735838653318156	12.677601088956797
32	0.125	21	UHFsym	SzSz r=1	-0.07913986558719568	-0.031050239318531125	NaN	4.549675944429571	12.677601088956797
32	0.125	21	chi2	hop up r=1	0.5093151562880832	0.5093151562881498	7.408170551659085e-6	0.9999999999997495	31.929294318467843
32	0.125	21	chi4	hop up r=1	0.5093151562880832	0.1556123043632171	0.07364262204155658	7.906550651603564	31.929294318467843
32	0.125	21	chi8	hop up r=1	0.5093151562880832	0.08139398271666604	0.4730613531860257	16.933915941999516	31.929294318467843
32	0.125	21	chi16	hop up r=1	0.5093151562880832	0.007729361821015135	0.8709279763636144	31.371962978975063	31.929294318467843
32	0.125	21	chi32	hop up r=1	0.5093151562880832	0.0020569780023432793	0.9809673027539881	31.82209822581252	31.929294318467843
32	0.125	21	exact	hop up r=1	0.5093151562880832	0.0	NaN	31.929294318467843	31.929294318467843
32	0.125	21	UHF	hop up r=1	0.5093151562880832	0.19732785574508493	NaN	5.49394905276973	31.929294318467843
32	0.125	21	UHFsym	hop up r=1	0.5093151562880832	0.0005461939933830706	NaN	31.903823915509722	31.929294318467843
32	0.125	22	chi2	n	0.8766219732549372	-0.12337802674506482	7.408170551659085e-6	0.999999390142333	1.969541234298701
32	0.125	22	chi4	n	0.8766219732549372	-0.022769677029708446	0.07364262204155658	1.4664069302303104	1.969541234298701
32	0.125	22	chi8	n	0.8766219732549372	-0.01067079427849471	0.4730613531860257	1.9714314860683788	1.969541234298701
32	0.125	22	chi16	n	0.8766219732549372	-0.001322993674652495	0.8709279763636144	1.9721005628170578	1.969541234298701
32	0.125	22	chi32	n	0.8766219732549372	-6.267721974706486e-5	0.9809673027539881	1.9700825817212129	1.969541234298701
32	0.125	22	exact	n	0.8766219732549372	0.0	NaN	1.969541234298701	1.969541234298701
32	0.125	22	UHF	n	0.8766219732549372	-0.006730792462162238	NaN	0.061419886000650674	1.969541234298701
32	0.125	22	UHFsym	n	0.8766219732549372	-0.006730792462162238	NaN	1.9856313036251014	1.969541234298701
32	0.125	22	chi2	Sz	6.755068659991537e-8	3.149049316618656e-7	7.408170551659085e-6	1.0000002554491714	2.000459876160868
32	0.125	22	chi4	Sz	6.755068659991537e-8	0.028159796048286417	0.07364262204155658	1.7196401348408452	2.000459876160868
32	0.125	22	chi8	Sz	6.755068659991537e-8	0.0020742535373940996	0.4730613531860257	2.0020726393672392	2.000459876160868
32	0.125	22	chi16	Sz	6.755068659991537e-8	0.00024339757711185073	0.8709279763636144	2.0025688658547054	2.000459876160868
32	0.125	22	chi32	Sz	6.755068659991537e-8	-4.917728360240292e-5	0.9809673027539881	2.000161178471437	2.000459876160868
32	0.125	22	exact	Sz	6.755068659991537e-8	0.0	NaN	2.000459876160868	2.000459876160868
32	0.125	22	UHF	Sz	6.755068659991537e-8	0.3155741612233457	NaN	0.0716418128748471	2.000459876160868
32	0.125	22	UHFsym	Sz	6.755068659991537e-8	6.755068662073205e-8	NaN	1.9980735434034544	2.000459876160868
32	0.125	22	chi2	DoubleOcc	0.08022649076320394	0.08022649076320394	7.408170551659085e-6	0.899232661549045	19.239899598618365
32	0.125	22	chi4	DoubleOcc	0.08022649076320394	-0.033810276417097995	0.07364262204155658	10.191729735083314	19.239899598618365
32	0.125	22	chi8	DoubleOcc	0.08022649076320394	0.004608050356310345	0.4730613531860257	16.76423811169184	19.239899598618365
32	0.125	22	chi16	DoubleOcc	0.08022649076320394	0.000215249879410781	0.8709279763636144	19.133848719793633	19.239899598618365
32	0.125	22	chi32	DoubleOcc	0.08022649076320394	-4.091572608429239e-5	0.9809673027539881	19.244547777145453	19.239899598618365
32	0.125	22	exact	DoubleOcc	0.08022649076320394	0.0	NaN	19.239899598618365	19.239899598618365
32	0.125	22	UHF	DoubleOcc	0.08022649076320394	-0.015264527814488019	NaN	1.101688168892527	19.239899598618365
32	0.125	22	UHFsym	DoubleOcc	0.08022649076320394	-0.015264527814487963	NaN	17.028459812087316	19.239899598618365
32	0.125	22	chi2	ZZ onsite	-0.4323379834570546	0.5676620165429458	7.408170551659085e-6	0.6001556244735484	21.05689346704461
32	0.125	22	chi4	ZZ onsite	-0.4323379834570546	-0.08970175160897687	0.07364262204155658	11.140903863036955	21.05689346704461
32	0.125	22	chi8	ZZ onsite	-0.4323379834570546	0.03977378998223058	0.4730613531860257	18.255178177565096	21.05689346704461
32	0.125	22	chi16	ZZ onsite	-0.4323379834570546	0.0035069868669538873	0.8709279763636144	21.057000437442607	21.05689346704461
32	0.125	22	chi32	ZZ onsite	-0.4323379834570546	-3.830846483404704e-5	0.9809673027539881	21.05658790895784	21.05689346704461
32	0.125	22	exact	ZZ onsite	-0.4323379834570546	0.0	NaN	21.05689346704461	21.05689346704461
32	0.125	22	UHF	ZZ onsite	-0.4323379834570546	-0.0475965263336236	NaN	16.7255965999488	21.05689346704461
32	0.125	22	UHFsym	ZZ onsite	-0.4323379834570546	-0.04759652633362327	NaN	16.72559659994885	21.05689346704461
32	0.125	22	chi2	ZZ up-up r=1	-0.4533758442625428	0.5466241557373952	7.408170551659085e-6	0.6673761711899383	26.3494213889849
32	0.125	22	chi4	ZZ up-up r=1	-0.4533758442625428	0.13878393541632544	0.07364262204155658	7.2771354824170915	26.3494213889849
32	0.125	22	chi8	ZZ up-up r=1	-0.4533758442625428	-0.019453182762095456	0.4730613531860257	25.795980822013103	26.3494213889849
32	0.125	22	chi16	ZZ up-up r=1	-0.4533758442625428	-0.009595539392188768	0.8709279763636144	26.38543923594238	26.3494213889849
32	0.125	22	chi32	ZZ up-up r=1	-0.4533758442625428	-0.002263954745878427	0.9809673027539881	26.41330588312596	26.3494213889849
32	0.125	22	exact	ZZ up-up r=1	-0.4533758442625428	0.0	NaN	26.3494213889849	26.3494213889849
32	0.125	22	UHF	ZZ up-up r=1	-0.4533758442625428	0.34328881660442173	NaN	1.6115408178836619	26.3494213889849
32	0.125	22	UHFsym	ZZ up-up r=1	-0.4533758442625428	-0.09216347060068436	NaN	13.52575442612712	26.3494213889849
32	0.125	22	chi2	SzSz r=1	-0.09305186952958812	0.1569481304703952	7.408170551659085e-6	0.3666342187184641	22.19549717330345
32	0.125	22	chi4	SzSz r=1	-0.09305186952958812	0.029259793796288444	0.07364262204155658	6.117742944798516	22.19549717330345
32	0.125	22	chi8	SzSz r=1	-0.09305186952958812	-0.0019167440082326764	0.4730613531860257	21.49576573941805	22.19549717330345
32	0.125	22	chi16	SzSz r=1	-0.09305186952958812	-0.002665140446816386	0.8709279763636144	21.629152830180782	22.19549717330345
32	0.125	22	chi32	SzSz r=1	-0.09305186952958812	-0.00022382883955530952	0.9809673027539881	22.177911071594032	22.19549717330345
32	0.125	22	exact	SzSz r=1	-0.09305186952958812	0.0	NaN	22.19549717330345	22.19549717330345
32	0.125	22	UHF	SzSz r=1	-0.09305186952958812	0.048753404909975526	NaN	2.8028372149701317	22.19549717330345
32	0.125	22	UHFsym	SzSz r=1	-0.09305186952958812	-0.028622450602452637	NaN	7.271378132726055	22.19549717330345
32	0.125	22	chi2	hop up r=1	0.540484575049069	0.540484575049069	7.408170551659085e-6	1.0	41.51378136354178
32	0.125	22	chi4	hop up r=1	0.540484575049069	-0.12127647669431973	0.07364262204155658	13.31224070718489	41.51378136354178
32	0.125	22	chi8	hop up r=1	0.540484575049069	0.03443834263816958	0.4730613531860257	36.18066705165397	41.51378136354178
32	0.125	22	chi16	hop up r=1	0.540484575049069	0.011314928456130802	0.8709279763636144	41.02608652587577	41.51378136354178
32	0.125	22	chi32	hop up r=1	0.540484575049069	0.0011404921406016344	0.9809673027539881	41.531327591514234	41.51378136354178
32	0.125	22	exact	hop up r=1	0.540484575049069	0.0	NaN	41.51378136354178	41.51378136354178
32	0.125	22	UHF	hop up r=1	0.540484575049069	0.00465267879754816	NaN	41.49059710830946	41.51378136354178
32	0.125	22	UHFsym	hop up r=1	0.540484575049069	0.0803019286239513	NaN	22.342156065720726	41.51378136354178
32	0.125	23	chi2	n	0.8680922721266174	-0.13190772787339256	7.408170551659085e-6	0.9999997296949362	2.3227795085319807
32	0.125	23	chi4	n	0.8680922721266174	0.005131765380198883	0.07364262204155658	2.076840635472096	2.3227795085319807
32	0.125	23	chi8	n	0.8680922721266174	-0.008617598800457427	0.4730613531860257	2.319173840956038	2.3227795085319807
32	0.125	23	chi16	n	0.8680922721266174	0.00042610964808453833	0.8709279763636144	2.319249055896592	2.3227795085319807
32	0.125	23	chi32	n	0.8680922721266174	-8.600474487641119e-5	0.9809673027539881	2.3224721473072636	2.3227795085319807
32	0.125	23	exact	n	0.8680922721266174	0.0	NaN	2.3227795085319807	2.3227795085319807
32	0.125	23	UHF	n	0.8680922721266174	-0.08689388237568108	NaN	0.05158952784809143	2.3227795085319807
32	0.125	23	UHFsym	n	0.8680922721266174	-0.08689388237568108	NaN	1.4824817485459674	2.3227795085319807
32	0.125	23	chi2	Sz	1.32363165844529e-7	-1.1499109241197569e-7	7.408170551659085e-6	1.0000000707957537	1.9655964443938059
32	0.125	23	chi4	Sz	1.32363165844529e-7	-0.016605338409267822	0.07364262204155658	1.8880021473892956	1.9655964443938059
32	0.125	23	chi8	Sz	1.32363165844529e-7	0.0025501257891209113	0.4730613531860257	1.950466158999354	1.9655964443938059
32	0.125	23	chi16	Sz	1.32363165844529e-7	-0.0007617866165360587	0.8709279763636144	1.9670732147786176	1.9655964443938059
32	0.125	23	chi32	Sz	1.32363165844529e-7	-9.356388802450599e-5	0.9809673027539881	1.9658312231940576	1.9655964443938059
32	0.125	23	exact	Sz	1.32363165844529e-7	0.0	NaN	1.9655964443938059	1.9655964443938059
32	0.125	23	UHF	Sz	1.32363165844529e-7	-0.3632074854481081	NaN	0.06617096042065605	1.9655964443938059
32	0.125	23	UHFsym	Sz	1.32363165844529e-7	1.3236316586881514e-7	NaN	1.3879218542594343	1.9655964443938059
32	0.125	23	chi2	DoubleOcc	0.07629393653924761	0.07629393653924117	7.408170551659085e-6	0.9787805235491549	21.88664885200304
32	0.125	23	chi4	DoubleOcc	0.07629393653924761	0.0021052331939809543	0.07364262204155658	20.50455174971434	21.88664885200304
32	0.125	23	chi8	DoubleOcc	0.07629393653924761	0.001196698490765341	0.4730613531860257	21.45559174745783	21.88664885200304
32	0.125	23	chi16	DoubleOcc	0.07629393653924761	0.000819319518220743	0.8709279763636144	21.87832964787762	21.88664885200304
32	0.125	23	chi32	DoubleOcc	0.07629393653924761	7.30045647838462e-5	0.9809673027539881	21.886886946459608	21.88664885200304
32	0.125	23	exact	DoubleOcc	0.07629393653924761	0.0	NaN	21.88664885200304	21.88664885200304
32	0.125	23	UHF	DoubleOcc	0.07629393653924761	-0.019785928647383974	NaN	0.9113798355072241	21.88664885200304
32	0.125	23	UHFsym	DoubleOcc	0.07629393653924761	-0.019785928647384113	NaN	15.64488284110259	21.88664885200304
32	0.125	23	chi2	ZZ onsite	-0.43100879809624043	0.5689912019037502	7.408170551659085e-6	0.608518750203072	23.476577375820536
32	0.125	23	chi4	ZZ onsite	-0.43100879809624043	-0.0018425979844747253	0.07364262204155658	23.415167089395766	23.476577375820536
32	0.125	23	chi8	ZZ onsite	-0.43100879809624043	0.02202199156397633	0.4730613531860257	22.7757248615677	23.476577375820536
32	0.125	23	chi16	ZZ onsite	-0.43100879809624043	0.0024250587767183363	0.8709279763636144	23.529011293343714	23.476577375820536
32	0.125	23	chi32	ZZ onsite	-0.43100879809624043	0.00046402774889797715	0.9809673027539881	23.489119798946323	23.476577375820536
32	0.125	23	exact	ZZ onsite	-0.43100879809624043	0.0	NaN	23.476577375820536	23.476577375820536
32	0.125	23	UHF	ZZ onsite	-0.43100879809624043	0.09464405016183025	NaN	12.072493267000777	23.476577375820536
32	0.125	23	UHFsym	ZZ onsite	-0.43100879809624043	0.09464405016182958	NaN	12.072493267000869	23.476577375820536
32	0.125	23	chi2	ZZ up-up r=1	-0.36980512065553467	-0.36980512065500143	7.408170551659085e-6	1.0000000000026776	14.41641169789211
32	0.125	23	chi4	ZZ up-up r=1	-0.36980512065553467	-0.2934169399433633	0.07364262204155658	1.5244973537401079	14.41641169789211
32	0.125	23	chi8	ZZ up-up r=1	-0.36980512065553467	-0.08881318243273006	0.4730613531860257	8.075020127256805	14.41641169789211
32	0.125	23	chi16	ZZ up-up r=1	-0.36980512065553467	-0.002725016841001071	0.8709279763636144	14.399295982641043	14.41641169789211
32	0.125	23	chi32	ZZ up-up r=1	-0.36980512065553467	-0.0027739689532274014	0.9809673027539881	14.398798200050688	14.41641169789211
32	0.125	23	exact	ZZ up-up r=1	-0.36980512065553467	0.0	NaN	14.41641169789211	14.41641169789211
32	0.125	23	UHF	ZZ up-up r=1	-0.36980512065553467	0.33873685589934993	NaN	1.1868870883350848	14.41641169789211
32	0.125	23	UHFsym	ZZ up-up r=1	-0.36980512065553467	0.008811360796767254	NaN	14.329258160904672	14.41641169789211
32	0.125	23	chi2	SzSz r=1	-0.07530409413433922	-0.07530409413420752	7.408170551659085e-6	1.000000000003151	12.339819257878585
32	0.125	23	chi4	SzSz r=1	-0.07530409413433922	-0.07328046554461648	0.07364262204155658	1.0542050729561485	12.339819257878585
32	0.125	23	chi8	SzSz r=1	-0.07530409413433922	-0.008182078152665737	0.4730613531860257	9.681627315413653	12.339819257878585
32	0.125	23	chi16	SzSz r=1	-0.07530409413433922	-0.0008580849731163881	0.8709279763636144	12.258764162172147	12.339819257878585
32	0.125	23	chi32	SzSz r=1	-0.07530409413433922	-0.0006059966732387678	0.9809673027539881	12.301726951586522	12.339819257878585
32	0.125	23	exact	SzSz r=1	-0.07530409413433922	0.0	NaN	12.339819257878585	12.339819257878585
32	0.125	23	UHF	SzSz r=1	-0.07530409413433922	0.08592591214855311	NaN	0.8107356826868722	12.339819257878585
32	0.125	23	UHFsym	SzSz r=1	-0.07530409413433922	-0.0051367944368527485	NaN	11.156135710848423	12.339819257878585
32	0.125	23	chi2	hop up r=1	0.48877773068813724	0.48877773068811003	7.408170551659085e-6	1.0000000000001077	28.901407674215726
32	0.125	23	chi4	hop up r=1	0.48877773068813724	0.22120328885896556	0.07364262204155658	4.336073805815249	28.901407674215726
32	0.125	23	chi8	hop up r=1	0.48877773068813724	0.06388264427901374	0.4730613531860257	19.876862937466147	28.901407674215726
32	0.125	23	chi16	hop up r=1	0.48877773068813724	0.008196207245311282	0.8709279763636144	28.770017400359457	28.901407674215726
32	0.125	23	chi32	hop up r=1	0.48877773068813724	0.0016163944268501873	0.9809673027539881	28.911536012825852	28.901407674215726
32	0.125	23	exact	hop up r=1	0.48877773068813724	0.0	NaN	28.901407674215726	28.901407674215726
32	0.125	23	UHF	hop up r=1	0.48877773068813724	0.06374637388049531	NaN	19.90410735187086	28.901407674215726
32	0.125	23	UHFsym	hop up r=1	0.48877773068813724	0.04425452573983141	NaN	23.83910761223924	28.901407674215726
32	0.125	24	chi2	n	0.8774070809664757	-0.12259291903352099	7.408170551659085e-6	0.9999993917636864	2.1405498974619417
32	0.125	24	chi4	n	0.8774070809664757	-0.004491305005533852	0.07364262204155658	2.070545749741891	2.1405498974619417
32	0.125	24	chi8	n	0.8774070809664757	-0.011043614775374078	0.4730613531860257	2.133833680953849	2.1405498974619417
32	0.125	24	chi16	n	0.8774070809664757	-0.000844205408868981	0.8709279763636144	2.1394920055394446	2.1405498974619417
32	0.125	24	chi32	n	0.8774070809664757	-0.00011085487317008536	0.9809673027539881	2.140761735432672	2.1405498974619417
32	0.125	24	exact	n	0.8774070809664757	0.0	NaN	2.1405498974619417	2.1405498974619417
32	0.125	24	UHF	n	0.8774070809664757	-0.09941953167155493	NaN	0.04399366282992745	2.1405498974619417
32	0.125	24	UHFsym	n	0.8774070809664757	-0.09941953167155482	NaN	1.2318320571700276	2.1405498974619417
32	0.125	24	chi2	Sz	1.9244259685802234e-8	5.517627470775148e-7	7.408170551659085e-6	0.9999991598073287	2.1485380654756954
32	0.125	24	chi4	Sz	1.9244259685802234e-8	0.010977837825033969	0.07364262204155658	2.0422651357602297	2.1485380654756954
32	0.125	24	chi8	Sz	1.9244259685802234e-8	0.0016817906325213017	0.4730613531860257	2.0885818734352237	2.1485380654756954
32	0.125	24	chi16	Sz	1.9244259685802234e-8	-0.0011583600393600124	0.8709279763636144	2.147576577401535	2.1485380654756954
32	0.125	24	chi32	Sz	1.9244259685802234e-8	5.579420047953365e-5	0.9809673027539881	2.1480104505062867	2.1485380654756954
32	0.125	24	exact	Sz	1.9244259685802234e-8	0.0	NaN	2.1485380654756954	2.1485380654756954
32	0.125	24	UHF	Sz	1.9244259685802234e-8	0.3757696840441548	NaN	0.05611482460373262	2.1485380654756954
32	0.125	24	UHFsym	Sz	1.9244259685802234e-8	1.9244259691006405e-8	NaN	1.2029005085627151	2.1485380654756954
32	0.125	24	chi2	DoubleOcc	0.07845780628746439	0.07845780628746439	7.408170551659085e-6	0.9833699879531883	22.73174613430198
32	0.125	24	chi4	DoubleOcc	0.07845780628746439	-0.012633746657447861	0.07364262204155658	19.747131447985428	22.73174613430198
32	0.125	24	chi8	DoubleOcc	0.07845780628746439	0.00520934093281919	0.4730613531860257	19.449879425613585	22.73174613430198
32	0.125	24	chi16	DoubleOcc	0.07845780628746439	0.000991163828385641	0.8709279763636144	22.53708887651328	22.73174613430198
32	0.125	24	chi32	DoubleOcc	0.07845780628746439	2.9746642549677293e-5	0.9809673027539881	22.722950911556875	22.73174613430198
32	0.125	24	exact	DoubleOcc	0.07845780628746439	0.0	NaN	22.73174613430198	22.73174613430198
32	0.125	24	UHF	DoubleOcc	0.07845780628746439	-0.01888691051818238	NaN	0.8787758232488057	22.73174613430198
32	0.125	24	UHFsym	DoubleOcc	0.07845780628746439	-0.01888691051818238	NaN	12.71422049618646	22.73174613430198
32	0.125	24	chi2	ZZ onsite	-0.4409829367830898	0.5590170632169003	7.408170551659085e-6	0.6302718988671375	24.40582752480693
32	0.125	24	chi4	ZZ onsite	-0.4409829367830898	-0.04155237661872507	0.07364262204155658	20.261587898109124	24.40582752480693
32	0.125	24	chi8	ZZ onsite	-0.4409829367830898	0.04292459328202458	0.4730613531860257	19.90906972832654	24.40582752480693
32	0.125	24	chi16	ZZ onsite	-0.4409829367830898	0.005653066131284967	0.8709279763636144	24.300250091326873	24.40582752480693
32	0.125	24	chi32	ZZ onsite	-0.4409829367830898	0.0003406963165485388	0.9809673027539881	24.404762301888546	24.40582752480693
32	0.125	24	exact	ZZ onsite	-0.4409829367830898	0.0	NaN	24.40582752480693	24.40582752480693
32	0.125	24	UHF	ZZ onsite	-0.4409829367830898	0.12329142127038434	NaN	8.583658618269089	24.40582752480693
