L	doping	observable	site	G_median	G_min	G_max_over_chi	Gmax_ceiling	ratio_median
64	0.000	n	2	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	3	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	4	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	5	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	6	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	7	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	8	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	9	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	10	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	11	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	12	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	13	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	14	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	15	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	16	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	17	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	18	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	19	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	20	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	21	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	22	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	23	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	24	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	25	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	26	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	27	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	28	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	29	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	30	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	31	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	32	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	33	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	34	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	35	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	36	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	37	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	38	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	39	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	40	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	41	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	42	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	43	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	44	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	45	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	46	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	47	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	48	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	49	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	50	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	51	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	52	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	53	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	54	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	55	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	56	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	57	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	58	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	59	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	60	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	61	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	62	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	63	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.000	n	64	1.0000	1.0000	1.0000	1.0000	1.0000
64	0.125	DoubleOcc	1	45.1518	3.9153	45.7015	45.7034	0.9879
64	0.125	DoubleOcc	2	28.1402	1.3859	28.4353	28.3972	0.9909
64	0.125	DoubleOcc	3	20.0794	1.0206	20.3542	20.3560	0.9864
64	0.125	DoubleOcc	4	18.4777	0.9023	19.7713	19.7596	0.9351
64	0.125	DoubleOcc	5	18.8571	0.2126	19.1505	19.1542	0.9845
64	0.125	DoubleOcc	6	16.6285	0.9089	17.6632	17.6636	0.9414
64	0.125	DoubleOcc	7	20.2803	0.8956	20.7631	20.7638	0.9767
64	0.125	DoubleOcc	8	19.3305	1.0190	22.6290	22.6381	0.8539
64	0.125	DoubleOcc	9	20.5632	1.0366	22.6202	22.6189	0.9091
64	0.125	DoubleOcc	10	17.4808	0.9787	19.4469	19.4471	0.8989
64	0.125	DoubleOcc	11	20.5720	1.0396	20.9864	20.8708	0.9857
64	0.125	DoubleOcc	12	18.9615	0.2098	19.5769	19.5731	0.9688
64	0.125	DoubleOcc	13	19.9307	0.9276	22.6020	22.6078	0.8816
64	0.125	DoubleOcc	14	21.0839	0.9581	21.7920	21.7761	0.9682
64	0.125	DoubleOcc	15	16.4306	0.9465	18.1913	18.1894	0.9033
64	0.125	DoubleOcc	16	20.8161	0.9999	21.0799	21.0562	0.9886
64	0.125	DoubleOcc	17	18.9537	0.9906	20.7371	20.7352	0.9141
64	0.125	DoubleOcc	18	21.7793	0.9989	22.0404	22.0347	0.9884
64	0.125	DoubleOcc	19	20.0968	0.2259	20.8857	20.8480	0.9640
64	0.125	DoubleOcc	20	16.7709	0.9537	18.3994	18.3916	0.9119
64	0.125	DoubleOcc	21	18.3842	0.9174	18.8115	18.8140	0.9772
64	0.125	DoubleOcc	22	17.9705	0.9508	21.0538	21.0491	0.8537
64	0.125	DoubleOcc	23	20.6573	0.9791	21.8119	21.7804	0.9484
64	0.125	DoubleOcc	24	19.5690	0.9387	21.2705	21.2737	0.9199
64	0.125	DoubleOcc	25	17.0548	0.9485	20.0223	20.0441	0.8509
64	0.125	DoubleOcc	26	23.6854	1.0261	24.3755	24.3502	0.9727
64	0.125	DoubleOcc	27	19.2982	0.9623	20.3964	20.3733	0.9472
64	0.125	DoubleOcc	28	17.5691	0.2221	18.5846	18.5836	0.9454
64	0.125	DoubleOcc	29	16.4218	0.9756	18.3332	18.3358	0.8956
64	0.125	DoubleOcc	30	19.3660	0.9381	20.3121	20.3076	0.9536
64	0.125	DoubleOcc	31	17.3441	1.0176	20.6915	20.6609	0.8395
64	0.125	DoubleOcc	32	18.9571	0.9899	19.8477	19.8557	0.9547
64	0.125	DoubleOcc	33	19.0416	0.9761	21.6149	21.6097	0.8812
64	0.125	DoubleOcc	34	19.4216	0.9681	20.5827	20.5869	0.9434
64	0.125	DoubleOcc	35	19.0973	0.2177	19.9297	19.9137	0.9590
64	0.125	DoubleOcc	36	16.4857	0.9753	18.5688	18.5685	0.8878
64	0.125	DoubleOcc	37	19.9418	0.9406	21.7721	21.7663	0.9162
64	0.125	DoubleOcc	38	19.0459	0.9819	21.1187	21.1138	0.9021
64	0.125	DoubleOcc	39	21.3099	1.0140	21.8805	21.8257	0.9764
64	0.125	DoubleOcc	40	18.1817	0.9773	21.4286	21.4286	0.8485
64	0.125	DoubleOcc	41	19.4292	0.9957	21.1204	21.1078	0.9205
64	0.125	DoubleOcc	42	17.9257	0.9174	19.7825	19.8263	0.9041
64	0.125	DoubleOcc	43	19.2201	1.0310	21.4492	21.4175	0.8974
64	0.125	DoubleOcc	44	20.9966	0.2172	21.6503	21.6440	0.9701
64	0.125	DoubleOcc	45	16.9411	0.9254	19.2825	19.2847	0.8785
64	0.125	DoubleOcc	46	19.4885	0.9297	20.3022	20.3054	0.9598
64	0.125	DoubleOcc	47	16.4435	0.9946	20.0025	19.9991	0.8222
64	0.125	DoubleOcc	48	18.6804	1.0026	19.5900	19.5854	0.9538
64	0.125	DoubleOcc	49	16.4341	0.9934	18.5962	18.5987	0.8836
64	0.125	DoubleOcc	50	17.7491	0.9591	18.8770	18.8772	0.9402
64	0.125	DoubleOcc	51	20.2052	0.2166	21.6181	21.6269	0.9343
64	0.125	DoubleOcc	52	17.0128	0.9583	19.2942	19.2908	0.8819
64	0.125	DoubleOcc	53	22.2009	0.9846	22.7598	22.6927	0.9783
64	0.125	DoubleOcc	54	19.0422	1.0292	20.1137	20.1032	0.9472
64	0.125	DoubleOcc	55	21.3563	0.9986	21.7588	21.7581	0.9815
64	0.125	DoubleOcc	56	20.5932	1.0705	22.4558	22.3672	0.9207
64	0.125	DoubleOcc	57	19.2425	1.0576	20.0918	20.0286	0.9608
64	0.125	DoubleOcc	58	18.7506	0.9011	20.5609	20.5589	0.9120
64	0.125	DoubleOcc	59	17.4547	0.9162	19.4817	19.4794	0.8961
64	0.125	DoubleOcc	60	19.4127	0.2169	19.8543	19.8533	0.9778
64	0.125	DoubleOcc	61	20.4285	0.9096	22.4355	22.4343	0.9106
64	0.125	DoubleOcc	62	23.0401	1.0225	23.2526	23.2454	0.9912
64	0.125	DoubleOcc	63	23.5853	1.3376	23.7377	23.7399	0.9935
64	0.125	DoubleOcc	64	38.9749	3.7461	39.1184	39.1203	0.9963
64	0.125	Sz	1	1.2914	1.0000	1.3144	1.3148	0.9823
64	0.125	Sz	2	1.2525	1.0000	1.2538	1.2523	1.0002
64	0.125	Sz	3	2.3915	0.9999	2.4024	2.3968	0.9978
64	0.125	Sz	4	1.7137	1.0000	1.7162	1.7153	0.9991
64	0.125	Sz	5	2.7545	0.0567	2.7566	2.7556	0.9996
64	0.125	Sz	6	1.9324	1.0000	1.9334	1.9333	0.9996
64	0.125	Sz	7	2.0269	1.0000	2.0497	2.0498	0.9888
64	0.125	Sz	8	1.8159	1.0000	1.8232	1.8230	0.9961
64	0.125	Sz	9	1.6551	1.0001	1.6603	1.6586	0.9979
64	0.125	Sz	10	1.9346	1.0000	1.9578	1.9576	0.9883
64	0.125	Sz	11	1.9316	1.0001	1.9767	1.9773	0.9769
64	0.125	Sz	12	2.2459	0.0504	2.2724	2.2663	0.9910
64	0.125	Sz	13	1.6877	0.9999	1.7292	1.7273	0.9771
64	0.125	Sz	14	1.9250	0.9999	2.0043	2.0056	0.9598
64	0.125	Sz	15	1.8098	1.0001	1.8105	1.8101	0.9998
64	0.125	Sz	16	1.9003	1.0000	1.9098	1.9093	0.9953
64	0.125	Sz	17	1.8040	1.0000	1.8250	1.8251	0.9885
64	0.125	Sz	18	1.9964	1.0000	2.0255	2.0256	0.9856
64	0.125	Sz	19	2.0355	0.0481	2.0404	2.0389	0.9983
64	0.125	Sz	20	1.8647	1.0000	1.8675	1.8667	0.9989
64	0.125	Sz	21	2.0463	1.0000	2.0501	2.0505	0.9980
64	0.125	Sz	22	1.8913	1.0000	1.9117	1.9119	0.9892
64	0.125	Sz	23	1.8982	0.9999	1.9380	1.9386	0.9792
64	0.125	Sz	24	1.8809	1.0000	1.8840	1.8813	0.9998
64	0.125	Sz	25	1.9385	1.0000	1.9589	1.9592	0.9894
64	0.125	Sz	26	2.0042	1.0000	2.0086	2.0084	0.9979
64	0.125	Sz	27	1.8810	1.0000	1.8965	1.8966	0.9918
64	0.125	Sz	28	2.1117	0.0479	2.1534	2.1525	0.9811
64	0.125	Sz	29	2.0009	1.0000	2.0034	2.0029	0.9990
64	0.125	Sz	30	1.8618	0.9999	1.9201	1.9210	0.9691
64	0.125	Sz	31	1.8659	1.0001	1.8840	1.8737	0.9959
64	0.125	Sz	32	2.0573	1.0000	2.1159	2.1165	0.9721
64	0.125	Sz	33	1.8975	1.0000	1.9128	1.9111	0.9929
64	0.125	Sz	34	1.8660	1.0000	1.8728	1.8728	0.9964
64	0.125	Sz	35	2.2418	0.0463	2.2458	2.2407	1.0005
64	0.125	Sz	36	1.9516	1.0000	1.9559	1.9563	0.9976
64	0.125	Sz	37	2.0174	1.0000	2.0668	2.0674	0.9758
64	0.125	Sz	38	2.0392	1.0001	2.0624	2.0627	0.9886
64	0.125	Sz	39	1.9317	0.9999	1.9389	1.9349	0.9983
64	0.125	Sz	40	1.8809	1.0000	1.8934	1.8932	0.9935
64	0.125	Sz	41	1.9413	1.0000	1.9505	1.9504	0.9953
64	0.125	Sz	42	2.1008	1.0000	2.1031	2.1031	0.9989
64	0.125	Sz	43	1.9638	1.0000	1.9734	1.9734	0.9951
64	0.125	Sz	44	2.0321	0.0449	2.0336	2.0331	0.9995
64	0.125	Sz	45	1.8776	1.0000	1.8860	1.8816	0.9979
64	0.125	Sz	46	1.9835	1.0000	2.0143	2.0133	0.9852
64	0.125	Sz	47	1.8996	1.0000	1.9076	1.9076	0.9958
64	0.125	Sz	48	1.9031	1.0000	1.9432	1.9438	0.9791
64	0.125	Sz	49	1.9350	1.0000	1.9396	1.9397	0.9976
64	0.125	Sz	50	1.8494	1.0000	1.8760	1.8739	0.9869
64	0.125	Sz	51	2.1399	0.0468	2.1789	2.1788	0.9822
64	0.125	Sz	52	1.9251	1.0000	1.9398	1.9400	0.9923
64	0.125	Sz	53	2.0383	1.0000	2.0691	2.0687	0.9853
64	0.125	Sz	54	1.8441	1.0000	1.8661	1.8646	0.9890
64	0.125	Sz	55	1.8956	1.0000	1.9055	1.9054	0.9949
64	0.125	Sz	56	1.8149	1.0000	1.8182	1.8181	0.9982
64	0.125	Sz	57	1.6674	1.0000	1.6747	1.6743	0.9959
64	0.125	Sz	58	2.2702	1.0000	2.2722	2.2699	1.0002
64	0.125	Sz	59	1.8797	1.0000	1.8818	1.8817	0.9989
64	0.125	Sz	60	2.5750	0.0570	2.5757	2.5757	0.9997
64	0.125	Sz	61	1.7898	1.0000	1.7984	1.7984	0.9952
64	0.125	Sz	62	1.8777	1.0000	1.8869	1.8870	0.9951
64	0.125	Sz	63	1.2954	1.0000	1.2959	1.2958	0.9998
64	0.125	Sz	64	1.2296	1.0000	1.2301	1.2293	1.0003
64	0.125	SzSz r=1	1	67.5123	2.5852	73.7651	73.7192	0.9158
64	0.125	SzSz r=1	2	6.6028	1.0000	6.9146	6.9140	0.9550
64	0.125	SzSz r=1	3	24.1556	0.4665	24.4301	24.4430	0.9882
64	0.125	SzSz r=1	4	12.5299	1.0000	13.9143	13.9269	0.8997
64	0.125	SzSz r=1	5	12.9451	1.0000	14.0711	14.0748	0.9197
64	0.125	SzSz r=1	6	18.1741	0.3333	18.3281	18.3249	0.9918
64	0.125	SzSz r=1	7	9.5013	1.0000	10.9532	10.9909	0.8645
64	0.125	SzSz r=1	8	19.6467	0.4107	20.7929	20.7625	0.9463
64	0.125	SzSz r=1	9	10.6155	1.0000	11.9772	12.0083	0.8840
64	0.125	SzSz r=1	10	17.1638	0.3655	17.5388	17.4853	0.9816
64	0.125	SzSz r=1	11	9.7346	1.0000	12.0197	12.0174	0.8100
64	0.125	SzSz r=1	12	14.6366	1.0000	15.5222	15.5422	0.9417
64	0.125	SzSz r=1	13	13.9536	0.2937	14.7618	14.7766	0.9443
64	0.125	SzSz r=1	14	10.6582	1.0000	13.7782	13.8720	0.7683
64	0.125	SzSz r=1	15	17.3630	0.3502	18.6581	18.6609	0.9305
64	0.125	SzSz r=1	16	8.9912	1.0000	12.7191	12.7544	0.7049
64	0.125	SzSz r=1	17	15.7768	0.3654	15.9935	15.9778	0.9874
64	0.125	SzSz r=1	18	8.2317	1.0000	13.3396	13.3512	0.6166
64	0.125	SzSz r=1	19	16.5454	1.0000	17.4129	17.4295	0.9493
64	0.125	SzSz r=1	20	12.4161	0.2812	14.9753	15.0052	0.8275
64	0.125	SzSz r=1	21	12.9032	1.0000	15.1891	15.2094	0.8484
64	0.125	SzSz r=1	22	15.4450	0.3013	15.9271	15.9050	0.9711
64	0.125	SzSz r=1	23	9.9173	1.0000	13.3827	13.5156	0.7338
64	0.125	SzSz r=1	24	16.8757	0.3348	17.3959	17.3985	0.9699
64	0.125	SzSz r=1	25	10.2763	1.0000	13.6810	13.7773	0.7459
64	0.125	SzSz r=1	26	17.1678	0.3136	17.9674	17.9854	0.9545
64	0.125	SzSz r=1	27	11.4588	1.0000	14.7857	14.8358	0.7724
64	0.125	SzSz r=1	28	14.1869	1.0000	14.9864	14.9862	0.9467
64	0.125	SzSz r=1	29	14.0787	0.2957	14.2894	14.2739	0.9863
64	0.125	SzSz r=1	30	12.8747	1.0000	14.1826	14.3100	0.8997
64	0.125	SzSz r=1	31	16.6809	0.3191	17.1282	17.1489	0.9727
64	0.125	SzSz r=1	32	12.7117	1.0000	14.0473	13.9940	0.9084
64	0.125	SzSz r=1	33	16.7254	0.3383	17.1495	17.1668	0.9743
64	0.125	SzSz r=1	34	10.4040	1.0000	13.6623	13.6763	0.7607
64	0.125	SzSz r=1	35	15.6599	1.0000	16.4111	16.3915	0.9554
64	0.125	SzSz r=1	36	14.0014	0.2809	15.0436	15.0599	0.9297
64	0.125	SzSz r=1	37	12.1224	1.0000	14.7726	14.8724	0.8151
64	0.125	SzSz r=1	38	17.2915	0.3150	17.6695	17.6479	0.9798
64	0.125	SzSz r=1	39	9.8194	1.0000	13.5495	13.5824	0.7230
64	0.125	SzSz r=1	40	16.6508	0.3361	17.0678	17.0922	0.9742
64	0.125	SzSz r=1	41	10.3061	1.0000	12.2786	12.2735	0.8397
64	0.125	SzSz r=1	42	16.3312	0.3272	17.3386	17.3963	0.9388
64	0.125	SzSz r=1	43	11.6836	1.0000	14.0225	14.0105	0.8339
64	0.125	SzSz r=1	44	14.1142	1.0000	15.0681	15.0740	0.9363
64	0.125	SzSz r=1	45	15.8803	0.3154	16.2963	16.3815	0.9694
64	0.125	SzSz r=1	46	10.7862	1.0000	11.8967	11.8799	0.9079
64	0.125	SzSz r=1	47	17.4009	0.3379	17.9813	17.9684	0.9684
64	0.125	SzSz r=1	48	11.7645	1.0000	12.8393	12.8450	0.9159
64	0.125	SzSz r=1	49	15.6108	0.3628	16.1318	16.1503	0.9666
64	0.125	SzSz r=1	50	10.9306	1.0000	13.4419	13.4163	0.8147
64	0.125	SzSz r=1	51	15.1999	1.0000	15.7480	15.7587	0.9645
64	0.125	SzSz r=1	52	13.4129	0.2683	14.3681	14.2776	0.9394
64	0.125	SzSz r=1	53	12.0524	1.0000	14.2605	14.3220	0.8415
64	0.125	SzSz r=1	54	17.0536	0.3603	17.4370	17.4335	0.9782
64	0.125	SzSz r=1	55	9.0381	1.0000	12.0819	12.1450	0.7442
64	0.125	SzSz r=1	56	18.2483	0.4275	18.9033	18.9173	0.9646
64	0.125	SzSz r=1	57	10.0487	1.0000	11.3455	11.3413	0.8860
64	0.125	SzSz r=1	58	14.3466	0.3549	15.2590	15.2764	0.9391
64	0.125	SzSz r=1	59	12.0939	1.0000	13.6947	13.6953	0.8831
64	0.125	SzSz r=1	60	12.7666	1.0000	13.7931	13.7942	0.9255
64	0.125	SzSz r=1	61	21.7870	0.4780	21.8267	21.8218	0.9984
64	0.125	SzSz r=1	62	7.6818	1.0000	7.8587	7.8575	0.9776
64	0.125	SzSz r=1	63	60.6864	2.4402	64.3591	64.4044	0.9423
64	0.125	ZZ onsite	1	68.0350	3.1236	68.1925	68.0036	1.0005
64	0.125	ZZ onsite	2	35.0557	1.0858	35.7264	35.6914	0.9822
64	0.125	ZZ onsite	3	20.4733	0.6038	20.5672	20.5668	0.9955
64	0.125	ZZ onsite	4	20.4988	0.5770	22.1265	22.1085	0.9272
64	0.125	ZZ onsite	5	16.2788	0.0845	16.4552	16.4555	0.9893
64	0.125	ZZ onsite	6	17.4926	0.5564	19.1271	19.1247	0.9147
64	0.125	ZZ onsite	7	19.9106	0.5472	19.9870	19.9881	0.9961
64	0.125	ZZ onsite	8	23.0296	0.6379	23.4072	23.4110	0.9837
64	0.125	ZZ onsite	9	19.2209	0.6526	22.0918	22.0833	0.8704
64	0.125	ZZ onsite	10	17.8046	0.6062	21.0896	21.0908	0.8442
64	0.125	ZZ onsite	11	20.7560	0.6447	22.1076	22.0201	0.9426
64	0.125	ZZ onsite	12	18.3247	0.0929	18.3758	18.3696	0.9976
64	0.125	ZZ onsite	13	20.3658	0.5697	22.7696	22.7799	0.8940
64	0.125	ZZ onsite	14	21.2884	0.5418	21.7303	21.7265	0.9798
64	0.125	ZZ onsite	15	16.3061	0.5898	19.3546	19.3572	0.8424
64	0.125	ZZ onsite	16	20.4128	0.6125	20.4239	20.4022	1.0005
64	0.125	ZZ onsite	17	18.0526	0.6128	20.8350	20.8355	0.8664
64	0.125	ZZ onsite	18	25.0779	0.6381	25.3309	25.2480	0.9933
64	0.125	ZZ onsite	19	19.6158	0.0954	20.6344	20.6032	0.9521
64	0.125	ZZ onsite	20	18.3864	0.6032	20.1672	20.1525	0.9124
64	0.125	ZZ onsite	21	18.2952	0.5466	18.6770	18.6762	0.9796
64	0.125	ZZ onsite	22	19.8105	0.5905	22.9353	22.9390	0.8636
64	0.125	ZZ onsite	23	19.7341	0.5846	20.6548	20.6527	0.9555
64	0.125	ZZ onsite	24	23.1413	0.5900	23.4221	23.4165	0.9882
64	0.125	ZZ onsite	25	20.6714	0.6045	21.0065	21.0120	0.9838
64	0.125	ZZ onsite	26	23.9776	0.6034	25.2581	25.2036	0.9514
64	0.125	ZZ onsite	27	19.4709	0.6066	22.0331	22.0166	0.8844
64	0.125	ZZ onsite	28	18.9114	0.0935	19.2978	19.2882	0.9805
64	0.125	ZZ onsite	29	18.4472	0.5874	20.5410	20.5448	0.8979
64	0.125	ZZ onsite	30	20.0504	0.5588	20.4210	20.4206	0.9819
64	0.125	ZZ onsite	31	16.5704	0.6340	20.9136	20.8212	0.7958
64	0.125	ZZ onsite	32	19.0257	0.6035	19.6497	19.6483	0.9683
64	0.125	ZZ onsite	33	18.6450	0.6088	23.0873	23.0788	0.8079
64	0.125	ZZ onsite	34	20.3039	0.6157	22.0263	22.0124	0.9224
64	0.125	ZZ onsite	35	20.6912	0.0926	21.2319	21.2263	0.9748
64	0.125	ZZ onsite	36	17.6384	0.5854	20.3166	20.3303	0.8676
64	0.125	ZZ onsite	37	20.0172	0.5553	21.3992	21.3968	0.9355
64	0.125	ZZ onsite	38	19.1369	0.6022	23.2593	23.2540	0.8230
64	0.125	ZZ onsite	39	22.9758	0.6204	23.6186	23.5141	0.9771
64	0.125	ZZ onsite	40	19.9115	0.5865	22.6451	22.6798	0.8779
64	0.125	ZZ onsite	41	18.4259	0.6108	22.0611	22.0607	0.8352
64	0.125	ZZ onsite	42	19.9227	0.5635	22.2735	22.2985	0.8935
64	0.125	ZZ onsite	43	17.7142	0.5939	20.3389	20.3384	0.8710
64	0.125	ZZ onsite	44	18.8411	0.0917	19.9330	19.9389	0.9449
64	0.125	ZZ onsite	45	18.8998	0.6013	21.6794	21.6643	0.8724
64	0.125	ZZ onsite	46	20.2442	0.5469	20.8824	20.8818	0.9695
64	0.125	ZZ onsite	47	20.0376	0.6233	21.6208	21.6149	0.9270
64	0.125	ZZ onsite	48	18.0783	0.6022	19.8015	19.8215	0.9121
64	0.125	ZZ onsite	49	14.8082	0.5966	17.7989	17.8000	0.8319
64	0.125	ZZ onsite	50	18.3028	0.6000	20.2850	20.2859	0.9022
64	0.125	ZZ onsite	51	17.9154	0.0900	18.8983	18.8537	0.9502
64	0.125	ZZ onsite	52	17.9784	0.5773	20.4587	20.4669	0.8784
64	0.125	ZZ onsite	53	20.8223	0.5687	21.2530	21.2152	0.9815
64	0.125	ZZ onsite	54	19.7781	0.6541	21.6417	21.5434	0.9181
64	0.125	ZZ onsite	55	21.7753	0.6047	22.0494	22.0554	0.9873
64	0.125	ZZ onsite	56	18.8371	0.6786	21.5617	21.4473	0.8783
64	0.125	ZZ onsite	57	21.6732	0.6883	23.2357	23.0818	0.9390
64	0.125	ZZ onsite	58	19.6437	0.5415	21.6852	21.6810	0.9060
64	0.125	ZZ onsite	59	18.7481	0.5746	20.3755	20.3756	0.9201
64	0.125	ZZ onsite	60	15.9494	0.0853	16.3727	16.3741	0.9741
64	0.125	ZZ onsite	61	21.2946	0.5737	23.5665	23.5630	0.9037
64	0.125	ZZ onsite	62	21.6317	0.5990	21.8108	21.8106	0.9918
64	0.125	ZZ onsite	63	32.3036	1.0617	32.3141	32.3146	0.9997
64	0.125	ZZ onsite	64	56.4265	3.0237	56.4428	56.4207	1.0001
64	0.125	ZZ up-up r=1	1	89.8288	6.9662	105.1231	105.2627	0.8534
64	0.125	ZZ up-up r=1	2	9.5815	1.0000	9.7963	9.7866	0.9790
64	0.125	ZZ up-up r=1	3	31.0865	0.9145	31.1586	31.1657	0.9975
64	0.125	ZZ up-up r=1	4	12.9487	1.0006	17.1057	17.1137	0.7566
64	0.125	ZZ up-up r=1	5	16.2714	0.9991	19.3346	19.3303	0.8418
64	0.125	ZZ up-up r=1	6	20.7863	0.6293	21.1727	21.1499	0.9828
64	0.125	ZZ up-up r=1	7	11.1894	1.0000	14.6533	14.6668	0.7629
64	0.125	ZZ up-up r=1	8	25.1881	0.7732	26.6053	26.5483	0.9488
64	0.125	ZZ up-up r=1	9	11.7932	1.0000	15.0503	15.0823	0.7819
64	0.125	ZZ up-up r=1	10	25.6373	0.6956	27.1014	27.0919	0.9463
64	0.125	ZZ up-up r=1	11	9.3816	1.0006	16.6042	16.6732	0.5627
64	0.125	ZZ up-up r=1	12	17.2547	0.9990	20.3115	20.3543	0.8477
64	0.125	ZZ up-up r=1	13	15.6433	0.5487	19.6590	19.7574	0.7918
64	0.125	ZZ up-up r=1	14	13.9588	1.0000	18.8467	18.9363	0.7371
64	0.125	ZZ up-up r=1	15	24.0563	0.6308	24.3478	24.3245	0.9890
64	0.125	ZZ up-up r=1	16	8.2012	1.0000	17.5943	17.7370	0.4624
64	0.125	ZZ up-up r=1	17	20.6143	0.6872	22.6732	22.7031	0.9080
64	0.125	ZZ up-up r=1	18	8.9324	1.0009	16.9710	17.0108	0.5251
64	0.125	ZZ up-up r=1	19	19.3413	0.9992	21.8867	21.9315	0.8819
64	0.125	ZZ up-up r=1	20	13.7607	0.4884	19.5616	19.6157	0.7015
64	0.125	ZZ up-up r=1	21	14.0289	1.0000	18.1421	18.1372	0.7735
64	0.125	ZZ up-up r=1	22	19.8422	0.5939	21.3151	21.4159	0.9265
64	0.125	ZZ up-up r=1	23	8.6374	1.0000	17.5465	17.6753	0.4887
64	0.125	ZZ up-up r=1	24	23.0293	0.6446	24.5162	24.5337	0.9387
64	0.125	ZZ up-up r=1	25	13.2179	1.0000	16.5271	16.5537	0.7985
64	0.125	ZZ up-up r=1	26	21.3444	0.5870	23.7888	23.7885	0.8973
64	0.125	ZZ up-up r=1	27	10.0157	1.0002	19.9233	20.0582	0.4993
64	0.125	ZZ up-up r=1	28	17.0520	0.9994	19.6601	19.7158	0.8649
64	0.125	ZZ up-up r=1	29	17.7195	0.5348	17.7688	17.7549	0.9980
64	0.125	ZZ up-up r=1	30	15.2552	1.0000	19.1246	19.1199	0.7979
64	0.125	ZZ up-up r=1	31	21.5602	0.5930	21.8956	21.8403	0.9872
64	0.125	ZZ up-up r=1	32	13.4889	1.0000	18.6045	18.7391	0.7198
64	0.125	ZZ up-up r=1	33	19.9927	0.6505	23.7174	23.8258	0.8391
64	0.125	ZZ up-up r=1	34	9.8821	1.0002	19.0681	19.2072	0.5145
64	0.125	ZZ up-up r=1	35	21.1714	0.9997	22.0550	22.2297	0.9524
